well,exp226_rows,last_known_row,unknown_rows,exp226_rmse,exp226_mae,exp226_bias,exp226_within10,exp226_within25,fold,donor_dist_min,donor_dist_max,delta_abs_median,delta_abs_max,end_minus_anchor,gate_segments,beam_mean_rmse,likpf_rmse,pf_ancc_rmse,pf_z_rmse,hmm_rmse,hmm_a150_rmse,hmm_best_variant,hmm_best_rmse,hmm_status,hmm_std_mean,hmm_std_p90,self_gr_quality_mean,self_gr_valid_rate,self_gr_prefix_anchor_count,hmm_loglik,hmm_grid_size,likpf_mean_bias,pf_ancc_bias,pf_z_bias,beam_mean_bias,pf_std_mean,beam_spread_mean,likpf_abs_delta_mean,prefix_length,eval_length,ml_rmse,x_mean,y_mean,x_start,y_start,x_end,y_end,exact_typewell_group,exact_typewell_group_size,horizontal_well_path,hmm_bias,hmm_row_rmse,hmm_row_count,z_mean_eval,z_min_eval,z_max_eval,z_range_eval,tvt_mean_eval,tvt_range_eval,formation_abs_slope_mean,formation_abs_slope_max,formation_slope_std,gr_missing_prefix,gr_missing_eval,gr_longest_nan_eval,gr_mean_eval,gr_std_eval,gr_half_mean_diff,gr_quarter_max_jump,gr_slope_first_half,gr_slope_second_half,gr_slope_change,gr_best_rmse,gr_worst_rmse,pf_best_rmse,pf_worst_rmse,hmm_likpf_abs_gap,hmm_exp226_abs_gap,likpf_exp226_abs_gap,pf_ancc_exp226_abs_gap,nearest8_min_dist,nearest8_med_dist,nearest8_wells,same_typewell_nearest8_count,neighbor_pf_bad_hmm_good_count,neighbor_hmm_bad_pf_good_count,neighbor_hmm_bad_exp226_good_count,neighbor_likpf_bad_exp226_good_count,neighbor_pf_ancc_bad_exp226_good_count,neighbor_any_gr_bad_exp226_good_count,neighbor_hmm_and_pf_bad_exp226_good_count,neighbor_exp226_bad_hmm_good_count,neighbor_exp226_bad_likpf_good_count,neighbor_exp226_bad_pf_ancc_good_count,neighbor_exp226_bad_any_gr_good_count,neighbor_exp226_bad_hmm_and_pf_good_count,neighbor_median_exp226_rmse,neighbor_median_hmm_rmse,neighbor_median_likpf_rmse,neighbor_median_pf_ancc_rmse,neighbor_median_gr_best_rmse,neighbor_median_gr_worst_rmse
97cd5bf9,3449,1649,3449,3.979652333603017,3.2183091958536543,-1.1133421796561187,1.0,1.0,0,1350.2999717190507,1480.8219956499197,2.2007559156616816,3.986748936722319,6.270562463540406,0,9.78895731287434,4.620325874513306,3.127763404225287,4.315305080580042,40.64132676988587,40.809226295592765,hmm_selfgr_boost_only_a070_c100,40.64133265134664,ok,10.7604881033412,19.91937864232632,0.0009263692190870643,0.019425921142101288,12,-86.67649231760907,573,-3.686033026316757,-2.1663518486996267,-3.432230219241806,-5.4345950076732095,1.4353844391446795,1.2001277492403597,1.3777195945495804,1650.0,3449.0,2.513319969177246,2956169.238972348,1087870.3264228306,2957539.34,1086282.26,2954546.08,1089798.58,native_overlap_1_cluster_0024,13,data/raw/train/97cd5bf9__horizontal_well.csv,-31.46701855610322,40.64133323315737,3449,-8588.44586256886,-8653.93,-8530.64,123.29000000000087,10825.808321252538,25.80999999999949,0.041635247486465604,0.08000000000174623,0.01574397533052426,0.5490909090909091,0.6332270223253117,21,81.69228807586487,15.7558004880976,14.053108816849175,17.736500837722346,0.01182661157545777,-0.02063710311076513,0.0324637146862229,3.127763404225287,40.64132676988587,3.127763404225287,4.620325874513306,36.021000895372566,36.66167443628285,0.6406735409102886,0.8518889293777301,1518.4451629755476,1948.3304669776949,122bd617 81fc01c6 404c4384 05948241 74b6186b 10be2420 8b5be31b 398dce4b,8,0,0,0,0,0,0,0,0,0,0,0,0,2.9381555109720345,3.792235832617181,4.193606386611318,8.701706605127448,3.235504017795564,8.701706605127448
98177ced,4772,2016,4772,5.155878267606155,4.339642869376962,-1.2554526869054743,0.9218357082984072,1.0,0,569.5134967015451,708.3319092415596,0.6682965658239524,4.0,-11.456843021001829,0,6.194532077740111,11.94436282919339,8.972107319717383,18.48992302483715,10.816045926909773,10.81881346793812,hmm_selfgr_boost_only_a070_c100,10.81632207696759,ok,0.7868454444733546,2.176787917179096,0.09377837181091309,1.0,128,-262.51422522982216,573,4.289644725758086,-4.8122957938106925,17.193901922031728,2.6896327981964205,0.8571014607621543,2.828869569549455,4.738185071120076,2017.0,4772.0,5.881672382354736,3036030.2062100465,1093675.289294443,3034005.5,1095632.68,3038450.86,1091349.05,native_overlap_1_cluster_0035,7,data/raw/train/98177ced__horizontal_well.csv,9.169882648785189,10.81633551640613,4772,-10562.26133906119,-10622.58,-10507.47,115.11000000000058,12664.088193629505,21.8700000000008,0.026412003074128276,0.13000000000101863,0.022528809651192624,0.03272186415468518,0.04463537300922045,2,50.62013354583912,14.152693536869734,12.7060095792704,13.439297215423792,-0.005259083989895214,0.007778228938193529,0.013037312928088744,8.972107319717383,11.94436282919339,8.972107319717383,11.94436282919339,1.1283169022836166,5.660167659303617,6.788484561587234,3.816229052111227,153.53537248873792,500.07058492461454,cad13e8f 7850c72e cb34231f 57f05c51 a6f967fb 27c3155b 493b5b31 4c2208f5,6,0,0,1,1,1,2,0,0,0,0,0,0,6.997453397906024,10.889828954201853,12.229615253191442,13.783077836720096,7.764877917770063,19.423001188528332
99529c45,5840,1750,5840,13.252765997974915,10.751668659430306,-9.002435190344631,0.5523972602739726,0.9375,0,1278.555534079063,2087.860214729512,1.1180736626686552,3.3140808138981503,-34.34207283556865,0,14.645980065483313,4.0495073758771065,2.9093657870395453,9.557772664648793,5.773364064677441,5.74430334114064,hmm_selfgr_boost_only_a150_c100,5.74455190269802,ok,3.200369587623488,6.25603191979322,0.003212657757103443,0.06541095674037933,38,-102.41612813238027,492,-1.8271508187906071,-1.1629311639904365,-5.8399351023466055,13.106774336427684,1.5536919359880137,9.057838871585616,22.38230030548468,1751.0,5840.0,19.404794692993164,2896202.3534382912,1025629.7063061488,2898356.66,1023115.63,2893691.7,1028442.23,native_overlap_1_cluster_0051,1,data/raw/train/99529c45__horizontal_well.csv,-3.1035038527392804,5.773613037597578,5840,-9064.162857876712,-9154.87,-8985.45,169.42000000000007,11135.17532020548,30.329999999999927,0.028160073071873022,0.06000000000130967,0.015374773275135853,0.43632210165619645,0.5669520547945206,15,88.55920911761925,10.578721738879667,1.1299179422480279,3.349502523255339,0.0017273454772824507,0.0007425088380839336,0.000984836639198517,2.9093657870395453,5.773364064677441,2.9093657870395453,4.0495073758771065,1.7238566888003346,7.479401933297474,9.20325862209781,10.34340021093537,1748.0500243317497,3048.215834036917,4f4ac5ce c42fe306 ec0d597b e737965a 91abc4c7 dc7da28f fb3848a1 060ab2b8,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3596598009022,2.864263321765323,4.096068892803238,3.8755112053153464,2.332156943918937,5.44823572477059
9a8ae0d6,6294,1540,6294,4.697845533290172,4.1638185258280345,0.2248743441523532,1.0,1.0,0,825.4741130401497,1263.312283661578,1.8830650220493796,4.0,5.889610717940812,0,5.609480774575488,4.4710930522421055,4.631561218609763,5.958713457216928,4.820866766830204,4.865108262106634,hmm_selfgr_boost_only_a070_c100,4.820931377343872,ok,2.104828890339521,2.6712449515035694,0.007604110985994339,0.12170320749282837,42,-91.43010981841843,573,-0.0875460053808371,-2.509335732333593,0.8328520655691655,1.4244664599995156,2.9416535983285668,0.0502418781620591,2.450445894274547,1541.0,6294.0,5.155908107757568,3008978.9562654872,1101478.1716860265,3010565.05,1098341.73,3007235.75,1104966.96,native_overlap_1_cluster_0004,38,data/raw/train/9a8ae0d6__horizontal_well.csv,-1.1448825071503947,4.820917820646027,6294,-9878.978589132506,-9967.61,-9794.81,172.8000000000011,11948.837295837306,26.81999999999971,0.029610148842629483,0.09000000000014552,0.013063434765952045,0.4406229720960415,0.5111217032094058,20,60.45332652564582,7.407175671618082,3.6653551979599754,8.277676169029618,0.0007313621602633055,0.00364494584095309,0.0029135836806897845,4.4710930522421055,4.820866766830204,4.4710930522421055,4.631561218609763,0.3497737145880988,0.12302123354003225,0.22675248104806656,0.0662843146804093,417.11898980213175,1669.6226265302384,4cecf7b3 466fc788 c6797dd7 1f9afacb 200d233d 72dd8501 e748dd88 ed6e6e54,8,0,0,0,0,0,0,0,0,0,0,0,0,3.3047140236354453,5.286657566473567,6.601728831737945,7.480289629300891,4.954295376534512,8.305819670848303
9ae248be,5271,1383,5271,5.205224924238093,4.630593470686555,3.095794822252396,1.0,1.0,0,608.9832585957882,1169.989484931713,0.9847255386550514,4.0,-0.4319248731743501,0,5.817782309449153,3.125753655628064,2.845142159657408,16.30365840138597,4.0528171163743725,2.286065704608543,hmm_selfgr_boost_only_a150_c100,2.285928772035692,ok,10.820687492810535,16.226595535575285,0.033958423882722855,0.5875545144081116,104,-228.04197049991785,573,-1.237491429507098,-0.2629879861124634,-10.895010562473706,0.0926557855253757,1.078644175052172,1.934957366144944,6.507089575059098,1384.0,5271.0,3.7028675079345694,2948322.609714492,1017724.8187392936,2949817.63,1014924.58,2946783.3,1020662.05,native_overlap_1_cluster_0018,17,data/raw/train/9ae248be__horizontal_well.csv,-2.8078172073616794,4.053002891158221,5271,-10549.424682223487,-10694.64,-10432.56,262.0799999999999,12755.760669702142,25.969999999999345,0.0519791271347248,0.25,0.019658720988624864,0.2153179190751445,0.32024283817112503,23,82.18149679279868,16.91918114613891,4.91953700428148,7.939561010515305,0.001489054128164897,-0.009585844631176217,0.011074898759341114,2.845142159657408,4.0528171163743725,2.845142159657408,3.125753655628064,0.9270634607463086,1.15240780786372,2.0794712686100287,2.3600827645806848,325.92912150101154,1900.5346171021536,1fdbba44 e03b45fd 46d24a09 a6b8ac67 a3f71395 9f0c7bae 1d78281a 1a68190b,8,0,1,0,0,0,0,0,0,0,0,0,0,9.212452983091243,11.677630069551556,9.034718913466497,9.720839461895173,5.009068578050485,15.610726514007256
9b5b61c1,5532,1682,5532,3.1800224610864896,1.9387318830447131,-1.7946477373572811,0.9667389732465654,1.0,0,445.50079733364055,1064.7141160544106,4.0,4.0,-3.740622201189984,0,6.36350956015843,11.472458506094677,2.618884799643501,4.116225912722637,1.2616236706095978,1.2444317744149846,hmm_selfgr_boost_only_a150_c100,1.2443976738499547,ok,1.3713254941265487,2.507814631406021,0.08085272461175919,0.9734273552894592,103,-196.8173827302092,573,-8.653935852231815,0.2379737657382263,-1.3288014511815125,-3.8030257753865175,0.8293678050551339,1.3016616718456255,6.9367541588231205,1683.0,5532.0,9.857102394104004,2973537.515423433,1093649.6529854494,2971476.4,1095891.26,2975890.57,1090960.18,native_overlap_1_cluster_0020,15,data/raw/train/9b5b61c1__horizontal_well.csv,0.32883749096182663,1.261580566209024,5532,-8940.261554591469,-9030.45,-8857.7,172.75,11134.627349963846,18.94000000000051,0.029693244139094733,0.07000000000152795,0.00936396708171824,0.1687462863933452,0.09399855386840203,10,120.65610728827909,16.252217226736928,3.9314834123538276,14.326958063586929,0.004419335168245415,0.004849537651261425,0.0004302024830160102,1.2616236706095978,11.472458506094677,2.618884799643501,11.472458506094677,10.210834835485079,1.9183987904768918,8.292436045008188,0.5611376614429884,391.77276448477687,1856.102409106585,a4f989c2 a612d5a0 0c1b160c d011f41b 46a301e9 dd6bc5b2 9298ad5b 198a5607,8,0,0,0,0,0,0,0,0,0,0,0,0,3.998981158533784,4.6832929697068915,11.925515467910474,10.211144663919992,3.2312534814635363,14.927238383308566
9c350a6a,6052,1741,6052,9.518712620701452,7.108004171527003,-6.145309419428297,0.7390945142101785,1.0,0,1513.8602305115735,1910.5545355475272,4.0,4.0,-11.777237631893575,0,15.220619338354773,7.89577365430012,10.00488096420629,13.969588664737596,18.22521439599213,7.804925496783301,hmm_selfgr_boost_only_a150_c100,7.804908308086677,ok,11.47507367178999,18.03492555567352,0.013106822967529297,0.20125578343868256,68,-189.738390245158,573,-0.9040716201564524,0.4061516909243971,-6.861702737363763,-10.577532819419858,1.1857221491848975,4.76497842797918,12.367123599031723,1742.0,6052.0,9.412928581237791,2997667.905849373,1098407.9394380278,2996418.57,1101564.18,2999106.41,1094811.19,native_overlap_1_cluster_0012,25,data/raw/train/9c350a6a__horizontal_well.csv,14.147285938532947,18.225035022946376,6052,-9628.76228849967,-9675.78,-9561.5,114.28000000000065,11410.26143258427,43.06000000000131,0.02124276979011738,0.1499999999996362,0.02093615317210569,0.36969001148105624,0.44894249834765365,11,88.8541675202503,16.03505328896699,8.277782998290206,11.00345692285154,0.006565008829765183,0.0049040956139969625,0.001660913215768221,7.89577365430012,18.22521439599213,7.89577365430012,10.00488096420629,10.329440741692009,8.706501775290677,1.6229389664013318,0.48616834350483806,1439.7634623414579,2852.739127921753,eabc711b 8b12bab6 bffe3082 22c5f93f 20096916 3c3dbcbc 9d072e4c 5a1a8fd8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.986546733339474,2.463090648092983,3.7763257327322286,4.591620847736413,2.3928746156603924,5.6756764263582395
9d3ec64c,3480,1456,3480,2.3073387814431108,1.8603218625079925,0.9991722143270616,1.0,1.0,0,3509.6866991301827,3864.4846309856016,4.0,4.0,2.120462040167263,0,8.566840387893814,6.775089188273703,10.954098611611936,9.353055603598763,8.71071968330469,8.655797167555768,hmm_selfgr_boost_only_a150_c100,8.656099606406368,ok,1.325016973983231,2.2095019341792774,0.07354896515607834,0.884482741355896,121,-156.23452474481698,573,4.835470557941684,9.27371031093496,8.135536891394718,7.094677872179745,0.5613797531623563,1.384527550643678,2.588884867935201,1457.0,3480.0,8.065732955932617,2953951.63181892,1080435.7863013975,2952594.62,1082006.45,2955552.29,1078597.7,native_overlap_1_cluster_0024,13,data/raw/train/9d3ec64c__horizontal_well.csv,7.436489511494833,8.711019618203718,3480,-8732.23174137931,-8822.01,-8669.75,152.26000000000022,10803.715295977012,21.470000000001164,0.04294816518156593,2.4099999999998545,0.04777211702916322,0.13452299245024021,0.20517241379310344,7,93.57361708593764,13.700069891477664,0.6225465962045007,17.609800951622773,-0.02131381131626675,0.010706152988798517,0.03201996430506527,6.775089188273703,10.954098611611936,6.775089188273703,10.954098611611936,1.9356304950309875,6.4033809018615795,4.467750406830592,8.646759830168826,4005.0234570214884,4697.130719842482,e3b34f5b 9af1ffd0 dd64382d 35b30c7f 398dce4b e0079ed1 10be2420 7271dd80,4,0,0,0,0,0,0,0,0,0,0,0,0,4.243909847834586,3.861425960420035,5.517738486327072,8.701706605127448,3.1036636867267644,10.848030415943187
9dede370,6297,1759,6297,7.665626022536726,6.429933119460021,-5.52602397747512,0.8070509766555503,1.0,0,466.6077565793284,922.82948545491,2.53352518038248,4.0,7.445143140046773,0,15.557810421873937,11.670491075697011,4.752481496206749,4.292021611841418,13.257618000884502,17.231446341708455,hmm_selfgr_boost_only_a070_c100,13.257352568772747,ok,6.448435735214524,9.721219390848592,0.025846321135759354,0.3673177659511566,90,-209.81005699266473,573,-8.722802746579857,-0.2285328621581887,-0.2547545550278144,-13.299455485798536,0.7957467734111482,5.978645143528665,7.831589572463077,1760.0,6297.0,10.49079704284668,2980680.780381032,1055477.3999367016,2980911.84,1052002.7,2980474.29,1059471.43,native_overlap_1_cluster_0037,6,data/raw/train/9dede370__horizontal_well.csv,-8.104599968238354,13.257353627752524,6297,-9893.149761791328,-10005.92,-9777.0,228.92000000000007,12218.113959028107,37.900000000001455,0.04024565861922903,0.13000000000101863,0.019677029857602533,0.24204545454545454,0.4070192154994442,14,88.47466282987904,15.564379887504511,2.5245160935047295,11.235286062487305,0.003995441475093346,-0.0014294270958643965,0.005424868570957743,4.752481496206749,13.257618000884502,4.752481496206749,11.670491075697011,1.5871269251874907,5.591991978347776,4.004865053160286,2.913144526329977,209.37504628411514,1067.4869883139545,82aab6d2 ecdab904 5d11dfb5 61f27424 7224331b c43812e2 e5ff9fd2 3417285d,5,1,0,0,1,1,1,0,0,0,0,0,0,5.3025317653493715,4.919015416991732,7.634190302726073,8.091521081185396,4.370392523357385,11.848392743517927
9def2eb2,6003,1746,6003,8.323949824597946,7.219611153644544,5.950174997559476,0.6751624187906047,1.0,0,1454.479617801526,2418.494604629698,1.0553996612838523,4.0,17.441239590849598,0,7.254312067494713,8.557207128532385,15.346840725149464,21.40184014425703,14.772958453384478,14.383710866800945,hmm_selfgr_boost_only_a150_c100,14.383899921330704,ok,1.813994015296999,3.3239476977848743,0.08192198723554611,0.93220055103302,125,-374.72943622343513,573,1.5603498562810934,-12.032042714280651,16.726628949887278,1.7508394398917269,0.8740711587666167,6.677966806078628,4.3339572049118775,1747.0,6003.0,5.90773868560791,2984880.009776766,1082638.6455729045,2983626.77,1085793.37,2986371.1,1079092.11,native_overlap_1_cluster_0015,20,data/raw/train/9def2eb2__horizontal_well.csv,11.042156505081435,14.773163165520728,6003,-9518.236173579877,-9640.68,-9412.16,228.52000000000044,11440.743334999166,25.829999999999927,0.03601466177940684,0.08000000000174623,0.01284225358474193,0.10188895248998282,0.12377144760952857,13,82.7511398243752,12.838273626103422,2.6821135524604074,7.789347611992554,0.003259199228387878,-0.0007611904340008526,0.004020389662388731,8.557207128532385,15.346840725149464,8.557207128532385,15.346840725149464,6.215751324852093,6.449008628786531,0.23325730393443855,7.022890900551518,864.6045915741277,2694.353376108381,23b9beb0 53f23031 f0188a48 b37fd114 c1708b88 3e011332 60e37807 7b2c7b3c,7,0,0,0,0,0,0,0,0,0,0,0,0,8.349827496875246,3.5423677867461185,18.8110439248593,16.608564617173972,2.3766400665336196,19.821260921743047
a247e7cf,5674,1562,5674,1.7039883860721965,1.351690005959263,0.5238270888597485,1.0,1.0,0,1068.4304544981924,1249.7152185403072,0.8780717931552025,2.358684849220779,-3.1302649779624185,0,6.19345728287889,5.005387105905187,5.582344512275763,4.765847027530664,1.3041346358040729,1.281886720245221,hmm_selfgr_boost_only_a150_c100,1.2818951825852845,ok,3.128544990697558,7.455160872953098,0.0018583013443276286,0.034896016120910645,16,-117.31818468573658,573,2.491902150691312,0.979100899918021,1.5417036493011795,4.397938678460991,1.823158817606627,5.131237402093761,0.8573442539449243,1563.0,5674.0,1.871697306632996,2889693.053259644,1020891.9052825765,2887484.07,1023287.05,2892140.12,1018247.93,native_overlap_1_cluster_0006,31,data/raw/train/a247e7cf__horizontal_well.csv,-0.0464614910123622,1.3041435078217725,5674,-8997.832227705323,-9081.29,-8907.44,173.85000000000036,10974.81563623546,15.030000000000655,0.03136905811152252,1.2300000000013824,0.018739259951439987,0.527831094049904,0.5667959111737751,15,111.27707269201298,15.746652111552176,0.8230347761765984,9.848584532910564,0.003319144601706665,-0.004251683938835789,0.007570828540542454,1.3041346358040729,5.582344512275763,5.005387105905187,5.582344512275763,3.701252470101114,0.39985375026812364,3.3013987198329904,3.878356126203567,526.6341516281128,1640.003681937832,8bda1a11 729e9750 fa16d114 f8afa78a 3ac16ad0 da3bfe4e 43c7f85a e149204f,8,0,0,0,0,0,0,0,0,0,0,0,0,4.69937726715237,2.2479518433820744,4.398118166878651,14.401368125874756,2.2479518433820744,14.401368125874756
a622ce4d,6298,1748,6298,2.8641053912917447,2.1808521167304527,-1.6997902330837464,1.0,1.0,0,1156.92572633203,1511.8106023657108,1.6417026081236066,4.0,0.551527946998525,0,12.544030170837114,6.049178280734955,8.347223412773271,4.576179888072663,5.57872942928066,5.555063718208272,hmm_selfgr_boost_only_a150_c100,5.555083784516273,ok,2.136713450971007,3.6391251939764047,0.01575564779341221,0.2003810703754425,51,-120.29178914918378,573,3.7094903591382056,-0.5067372793087785,-1.1013662091277607,-10.047110387967331,2.3434727498364563,1.9883987604175928,15.943228511740314,1749.0,6298.0,4.265771865844727,2995395.115361005,1111374.2205505176,2994094.67,1114761.56,2996830.21,1107637.9,native_overlap_1_cluster_0002,53,data/raw/train/a622ce4d__horizontal_well.csv,-0.5286727532547735,5.5787460272380125,6298,-9246.792192759605,-9398.95,-9092.27,306.6800000000003,11405.47398062877,29.479999999997744,0.04849478587687272,0.08000000000174623,0.01549803042248987,0.37850200114351057,0.44934899968243885,14,89.03475797744319,9.714002760999877,3.4140206068652788,4.315967068929339,0.001900137075368344,0.0031917561187738753,0.0012916190434055313,5.57872942928066,8.347223412773271,6.049178280734955,8.347223412773271,0.4704488514542948,2.7146240379889153,3.18507288944321,5.483118021481527,353.9248115379297,2197.030965385021,d1ee630d 5a5269a9 b977be4a c2c4db09 14ad5efb 9da441ba a5e6f7dc b95e7121,8,0,0,0,0,0,0,0,0,0,0,0,0,4.626764021043235,5.507280208436427,4.9870362986516,9.599528974074694,3.8213708426935336,10.000228090850857
a645da9a,5153,1612,5153,6.313165320443407,5.602463359928619,0.9005787355089325,0.9392586842615952,1.0,0,1025.237069572289,1462.9620094177976,0.5128356760812671,1.395161236168925,2.326397459934247,0,8.122277258888474,6.944369504800371,10.396225538153514,2.723575280106336,2.2560895471872024,2.2224523812979484,hmm_selfgr_boost_only_a150_c100,2.2226089472950576,ok,0.9394388813900179,1.9790402592673717,0.06462172418832779,0.8895788788795471,117,-277.99081962053253,573,5.876981578896258,7.9196188260520195,1.0562989153203954,-1.8740229289726145,1.008373311150786,1.2593599709765184,7.691108337939937,1613.0,5153.0,4.075662612915039,3017882.306463189,1111776.401690805,3016002.51,1113987.16,3020052.95,1109217.39,native_overlap_1_cluster_0004,38,data/raw/train/a645da9a__horizontal_well.csv,0.8875638463027562,2.2562416016464883,5153,-10003.553021540849,-10122.18,-9876.34,245.84000000000015,12024.163733747331,26.5099999999984,0.049929477225672585,1.069999999999709,0.0244367453119343,0.11283323000619963,0.19619639045216378,8,102.99618705356856,21.002779580044887,26.89376690025729,28.03231878355217,0.003923009803702023,0.01974175441801893,0.015818744614316906,2.2560895471872024,10.396225538153514,6.944369504800371,10.396225538153514,4.688279957613169,4.057075773256204,0.6312041843569647,4.083060217710107,883.2523947369564,3116.507492742337,7cbbd047 c99f9fae fa31da94 5693dde2 63559d57 7987f2f2 5f6756c5 5d7198fd,1,1,1,1,1,0,2,0,0,0,0,0,0,4.984135526953338,5.48776216748587,5.1891918574157,6.572232381497499,3.3528484824765457,7.7074066284574565
a76db406,4672,1778,4672,10.096908982632192,8.202251850318616,-8.18473664136084,0.5186215753424658,1.0,0,983.1223570468272,1366.303337202673,2.7647489654511137,3.510670752992477,-3.31560494317032,0,7.072352978798946,17.946808190011954,9.23181659594922,17.295083418389268,9.281055785257358,9.26373870113746,hmm_selfgr_boost_only_a150_c100,9.263678133241818,ok,0.8002652772298138,1.9713970898033246,0.10597066581249237,1.0,128,-606.8238709896748,573,-17.5461187466053,7.826445565969895,-15.66913031159859,-6.187565265149889,0.7266834114916525,4.866729147474315,15.061430001787246,1779.0,4672.0,14.504478454589844,2946530.537046969,1067194.4520601437,2944751.83,1069255.61,2948631.74,1064783.23,native_overlap_1_cluster_0017,19,data/raw/train/a76db406__horizontal_well.csv,2.2858249143838165,9.281001608807863,4672,-8874.117949486303,-8928.74,-8812.07,116.67000000000007,10772.805008561643,15.550000000001091,0.023894597873402753,2.649999999999636,0.04629331758591953,0.00955593029792018,0.012414383561643835,1,86.47687117110033,15.813405422541942,15.694190696299373,10.149582789915641,-0.008252925249405832,-0.007579801227034435,0.000673124022371397,9.23181659594922,17.946808190011954,9.23181659594922,17.946808190011954,8.665752404754596,0.8158531973748335,7.849899207379762,0.8650923866829707,561.8027438926692,3741.5430672216808,8902c3f6 a2e8e7f6 8b95d6d1 54753541 b8c49c1a 4463446c b04b58a3 8c167025,7,0,0,0,0,0,0,0,0,0,0,0,0,11.411273578739905,15.614404732791737,12.674151721997307,18.072083073809697,8.094398801289481,22.303495439512076
a959858c,4404,1365,4404,21.7675088184261,17.548358496462267,-17.548358496462267,0.5279291553133515,0.7643051771117166,0,891.1638846614327,2914.0379386215845,1.1413326184992043,4.0,45.62132917766998,0,68.2960119811374,2.7031407256556053,5.619141142386567,5.624742732622226,2.390944738101607,2.3910251352231096,hmm_selfgr_boost_only_a070_c100,2.3911488709970503,ok,1.3214004245225057,3.602696273948541,0.0019923720974475145,0.052452314645051956,53,-127.8400927917678,573,0.6369749111625644,-1.844048772943176,4.134986876466469,-66.6527099661137,1.7453668589146232,0.1650133928987284,64.30329025994548,1366.0,4404.0,20.23700523376465,3020304.173237429,1107168.472717504,3018829.08,1108762.4,3022159.44,1105062.43,native_overlap_1_cluster_0013,22,data/raw/train/a959858c__horizontal_well.csv,1.1753073342412268,2.391145297826825,4404,-10224.95680971844,-10344.44,-10068.47,275.97000000000116,12197.515921889191,90.53000000000065,0.04289802407449455,0.2000000000007276,0.012704318170267768,0.3967789165446559,0.6139872842870118,22,80.95704357678711,13.575794420147172,0.5028585643021444,13.482981239441713,0.0097070681390047,0.00675899069665224,0.0029480774423524597,2.390944738101607,5.619141142386567,2.7031407256556053,5.619141142386567,0.31219598755399813,19.376564080324496,19.064368092770497,16.148367676039534,382.0408269271411,1066.6509483199716,109d9d70 e5c92e59 3a0af893 f074d277 5d7198fd c99f9fae 5f6756c5 8648abae,6,0,0,0,0,0,0,0,0,0,0,0,0,4.157910561028595,6.939991730874253,5.795685671884965,6.572232381497499,5.742866968154972,6.939991730874253
ab3ced07,4250,1757,4250,4.3406871113024295,3.3540088621265243,2.154582442257753,1.0,1.0,0,635.6662821201392,817.030544135608,1.135265679742523,2.82925362874357,1.9123705470092636,0,14.535155467808938,5.264889235783204,4.339515858527987,15.359448562977498,12.398264064854567,12.39972528146846,hmm_selfgr_boost_only_a070_c100,12.398552951275343,ok,1.1221511543194471,1.3335270143639433,0.010669674724340439,0.20188234746456146,65,-131.08344849773326,573,-0.7264115234182198,-1.6271556295801044,-11.313925864874234,12.185525909757391,1.3622548155308236,5.485431258755295,6.972499776190471,1758.0,4250.0,4.706439971923828,3012149.2668425418,1096041.4101997332,3012978.88,1093752.02,3011112.8,1098820.23,native_overlap_1_cluster_0003,41,data/raw/train/ab3ced07__horizontal_well.csv,10.347095882353507,12.3985568207784,4250,-10114.100103529412,-10176.29,-10052.27,124.02000000000044,12215.893559999999,26.48999999999978,0.03131481917313857,0.08000000000174623,0.017554523762319862,0.3043230944254835,0.49105882352941177,20,95.24586974264403,13.301322444192733,0.41026793554524943,8.18082495431149,-0.0018822768281017573,-0.00671737470480738,0.004835097876705623,4.339515858527987,12.398264064854567,4.339515858527987,5.264889235783204,7.133374829071363,8.057576953552138,0.9242021244807743,0.0011712527744425216,306.5510176038425,1601.9181392115502,25939962 8bfa881d 3a824aa7 77b0d905 f053a1b9 1bcb2fcf 3584a6eb 91db7070,6,0,0,0,0,0,0,0,0,0,0,0,0,7.000869125324419,6.106917160274687,5.264517755936948,8.433133837372196,3.928279629156032,14.355172884855472
