query_label,split,well_id,view,query_grid_valid_points,provided_label,provided_in_primary_pool,provided_rank_by_z_rmse,primary_pool_candidates,provided_overlap_grid_points,provided_coverage_query,provided_coverage_candidate,provided_corr,provided_raw_rmse,provided_resid_std,provided_z_rmse,best_label,best_split,best_well_id,best_is_provided,best_overlap_grid_points,best_coverage_query,best_coverage_candidate,best_corr,best_raw_rmse,best_resid_std,best_z_rmse,best_minus_provided_z_rmse,best_minus_provided_raw_rmse
horizontal:train:481de5fc:prefix,train,481de5fc,prefix,757,typewell:train:481de5fc,True,4.0,330,757.0,1.0,0.4039487838745117,0.7203571200370789,21.281965255737305,21.277189254760742,0.7478541135787964,typewell:train:1b6ba517,train,1b6ba517,False,757.0,1.0,0.36289548873901367,0.7203571200370789,21.281965255737305,21.277189254760742,0.7478541135787964,0.0,0.0
horizontal:train:481de5fc:hidden,train,481de5fc,hidden,50,typewell:train:481de5fc,True,4.0,249,50.0,1.0,0.026680896058678627,0.8659182190895081,7.811450004577637,7.790224552154541,0.517845094203949,typewell:train:1b6ba517,train,1b6ba517,False,50.0,1.0,0.023969318717718124,0.8659182190895081,7.811450004577637,7.790224552154541,0.517845094203949,0.0,0.0
horizontal:train:481de5fc:full,train,481de5fc,full,758,typewell:train:481de5fc,True,4.0,330,758.0,1.0,0.4044823944568634,0.7226575613021851,21.183984756469727,21.176361083984375,0.7447717189788818,typewell:train:1b6ba517,train,1b6ba517,False,758.0,1.0,0.36337488889694214,0.7226575613021851,21.183984756469727,21.176361083984375,0.7447717189788818,0.0,0.0
horizontal:train:48c1f673:prefix,train,48c1f673,prefix,881,typewell:train:48c1f673,True,3.0,396,881.0,1.0,0.44293615221977234,0.9392775893211365,9.45915412902832,9.459004402160645,0.34848934412002563,typewell:train:0390d174,train,0390d174,False,881.0,1.0,0.5155061483383179,0.9392775893211365,9.45915412902832,9.459004402160645,0.34848934412002563,0.0,0.0
horizontal:train:48c1f673:hidden,train,48c1f673,hidden,58,typewell:train:48c1f673,True,7.0,430,58.0,1.0,0.029160382226109505,0.6502581238746643,9.794219017028809,9.594748497009277,0.8363514542579651,typewell:train:7b2c7b3c,train,7b2c7b3c,False,25.0,0.43103447556495667,0.017301037907600403,0.6727047562599182,43.983192443847656,9.701356887817383,0.8090676665306091,-0.027283787727355957,34.18897342681885
horizontal:train:48c1f673:full,train,48c1f673,full,936,typewell:train:48c1f673,True,3.0,404,936.0,1.0,0.47058823704719543,0.9359725117683411,9.472012519836426,9.469809532165527,0.3578476905822754,typewell:train:0390d174,train,0390d174,False,936.0,1.0,0.5476887226104736,0.9359725117683411,9.472012519836426,9.469809532165527,0.3578476905822754,0.0,0.0
horizontal:train:4936af16:prefix,train,4936af16,prefix,531,typewell:train:4936af16,True,3.0,414,531.0,1.0,0.3587837815284729,0.9054745435714722,14.947270393371582,14.613802909851074,0.43479984998703003,typewell:train:01982c1d,train,01982c1d,False,531.0,1.0,0.23994576930999756,0.9054745435714722,14.947270393371582,14.613802909851074,0.43479984998703003,0.0,0.0
horizontal:train:4936af16:hidden,train,4936af16,hidden,37,typewell:train:4936af16,True,8.0,408,37.0,1.0,0.02500000037252903,0.6877665519714355,6.893004417419434,6.783332347869873,0.7902321815490723,typewell:train:01982c1d,train,01982c1d,False,37.0,1.0,0.016719385981559753,0.6877665519714355,6.893004417419434,6.783332347869873,0.7902321815490723,0.0,0.0
horizontal:train:4936af16:full,train,4936af16,full,537,typewell:train:4936af16,True,3.0,415,537.0,1.0,0.36283785104751587,0.9061775803565979,14.809529304504395,14.481904029846191,0.43317991495132446,typewell:train:01982c1d,train,01982c1d,False,537.0,1.0,0.24265702068805695,0.9061775803565979,14.809529304504395,14.481904029846191,0.43317991495132446,0.0,0.0
horizontal:train:493b5b31:prefix,train,493b5b31,prefix,1239,typewell:train:493b5b31,True,7.0,295,1239.0,1.0,0.47056588530540466,0.8297827839851379,17.93914031982422,17.87583351135254,0.5834676027297974,typewell:train:7850c72e,train,7850c72e,False,1111.0,0.8966909050941467,0.47397610545158386,0.835444450378418,18.402490615844727,18.367733001708984,0.5736820697784424,-0.00978553295135498,0.4633502960205078
horizontal:train:493b5b31:hidden,train,493b5b31,hidden,99,typewell:train:493b5b31,True,2.0,81,99.0,1.0,0.03759969770908356,0.9317548274993896,10.893771171569824,10.811077117919922,0.3694460093975067,typewell:train:27c3155b,train,27c3155b,False,99.0,1.0,0.039520956575870514,0.9317548274993896,10.893771171569824,10.811077117919922,0.3694460093975067,0.0,0.0
horizontal:train:493b5b31:full,train,493b5b31,full,1275,typewell:train:493b5b31,True,7.0,265,1275.0,1.0,0.48423850536346436,0.8373181223869324,17.83871078491211,17.769899368286133,0.5704066753387451,typewell:train:7850c72e,train,7850c72e,False,1147.0,0.8996078372001648,0.48933446407318115,0.8424631357192993,18.27914810180664,18.23915672302246,0.5613142848014832,-0.009092390537261963,0.44043731689453125
horizontal:train:49dbc14c:prefix,train,49dbc14c,prefix,533,typewell:train:49dbc14c,True,8.0,460,515.0,0.9662289023399353,0.41801947355270386,0.5298599004745483,26.987232208251953,26.594223022460938,0.9696804881095886,typewell:train:14a53cb3,train,14a53cb3,False,515.0,0.9662289023399353,0.2683689296245575,0.5298599004745483,26.987232208251953,26.594223022460938,0.9696804881095886,0.0,0.0
horizontal:train:49dbc14c:hidden,train,49dbc14c,hidden,35,typewell:train:49dbc14c,True,8.0,314,35.0,1.0,0.028409091755747795,0.8045880198478699,13.31828784942627,10.822997093200684,0.6251591444015503,typewell:train:14a53cb3,train,14a53cb3,False,35.0,1.0,0.018238665536046028,0.8045880198478699,13.31828784942627,10.822997093200684,0.6251591444015503,0.0,0.0
horizontal:train:49dbc14c:full,train,49dbc14c,full,552,typewell:train:49dbc14c,True,8.0,462,534.0,0.967391312122345,0.43344154953956604,0.5323837995529175,26.684871673583984,26.22779083251953,0.9670741558074951,typewell:train:14a53cb3,train,14a53cb3,False,534.0,0.967391312122345,0.2782699465751648,0.5323837995529175,26.684871673583984,26.22779083251953,0.9670741558074951,0.0,0.0
horizontal:train:4a035ec2:prefix,train,4a035ec2,prefix,1044,typewell:train:4a035ec2,True,6.0,265,1044.0,1.0,0.5400931239128113,0.7137523889541626,16.880043029785156,15.995360374450684,0.7566341161727905,typewell:train:0dd99dc5,train,0dd99dc5,False,1044.0,1.0,0.5240963697433472,0.7137523889541626,16.880043029785156,15.995360374450684,0.7566341161727905,0.0,0.0
horizontal:train:4a035ec2:hidden,train,4a035ec2,hidden,58,typewell:train:4a035ec2,True,12.0,94,58.0,1.0,0.03000517375767231,0.8721228241920471,4.256840229034424,4.095218658447266,0.5057216286659241,typewell:train:028d7b28,train,028d7b28,False,58.0,1.0,0.03269447758793831,0.8721228241920471,4.256840229034424,4.095218658447266,0.5057216286659241,0.0,0.0
horizontal:train:4a035ec2:full,train,4a035ec2,full,1044,typewell:train:4a035ec2,True,6.0,265,1044.0,1.0,0.5400931239128113,0.7117964625358582,16.865055084228516,16.028541564941406,0.7592147588729858,typewell:train:0dd99dc5,train,0dd99dc5,False,1044.0,1.0,0.5240963697433472,0.7117964625358582,16.865055084228516,16.028541564941406,0.7592147588729858,0.0,0.0
horizontal:train:4a335117:prefix,train,4a335117,prefix,820,typewell:train:4a335117,True,1.0,473,797.0,0.9719512462615967,0.3320833444595337,0.7076037526130676,26.51104736328125,26.49416732788086,0.7647172808647156,typewell:train:4a335117,train,4a335117,True,797.0,0.9719512462615967,0.3320833444595337,0.7076037526130676,26.51104736328125,26.49416732788086,0.7647172808647156,0.0,0.0
horizontal:train:4a335117:hidden,train,4a335117,hidden,95,typewell:train:4a335117,True,9.0,328,95.0,1.0,0.03958333283662796,0.6786923408508301,14.791177749633789,14.549033164978027,0.8016328811645508,typewell:train:14a53cb3,train,14a53cb3,False,95.0,1.0,0.049504950642585754,0.6786923408508301,14.791177749633789,14.549033164978027,0.8016328811645508,0.0,0.0
horizontal:train:4a335117:full,train,4a335117,full,914,typewell:train:4a335117,True,1.0,471,891.0,0.9748358726501465,0.3712500035762787,0.7071673274040222,25.532136917114258,25.507598876953125,0.7652877569198608,typewell:train:4a335117,train,4a335117,True,891.0,0.9748358726501465,0.3712500035762787,0.7071673274040222,25.532136917114258,25.507598876953125,0.7652877569198608,0.0,0.0
horizontal:train:4a8ecc0b:prefix,train,4a8ecc0b,prefix,1006,typewell:train:4a8ecc0b,True,7.0,429,1006.0,1.0,0.4799618422985077,0.8244717717170715,22.659814834594727,19.97943115234375,0.5925001502037048,typewell:train:2be5c96a,train,2be5c96a,False,845.0,0.8399602174758911,0.4845183491706848,0.8346276879310608,19.943588256835938,18.705806732177734,0.5751039981842041,-0.017396152019500732,-2.716226577758789
horizontal:train:4a8ecc0b:hidden,train,4a8ecc0b,hidden,79,typewell:train:4a8ecc0b,True,12.0,271,79.0,1.0,0.037690840661525726,0.6274853944778442,14.990397453308105,14.824487686157227,0.8631507754325867,typewell:train:044af7d1,train,044af7d1,False,79.0,1.0,0.05256154388189316,0.6274853944778442,14.990397453308105,14.824487686157227,0.8631507754325867,0.0,0.0
horizontal:train:4a8ecc0b:full,train,4a8ecc0b,full,1044,typewell:train:4a8ecc0b,True,12.0,407,1044.0,1.0,0.49809160828590393,0.8184258341789246,22.39719009399414,19.979902267456055,0.6026179194450378,typewell:train:2be5c96a,train,2be5c96a,False,883.0,0.8457854390144348,0.5063073635101318,0.8315664529800415,19.716506958007812,18.64691734313965,0.5804025530815125,-0.02221536636352539,-2.680683135986328
horizontal:train:4b462989:prefix,train,4b462989,prefix,736,typewell:train:4b462989,True,5.0,434,736.0,1.0,0.421534925699234,0.9338943362236023,8.356850624084473,8.301481246948242,0.3636087477207184,typewell:train:084d66f9,train,084d66f9,False,736.0,1.0,0.35728156566619873,0.9338943362236023,8.356850624084473,8.301481246948242,0.3636087477207184,0.0,0.0
horizontal:train:4b462989:hidden,train,4b462989,hidden,38,typewell:train:4b462989,True,38.0,391,38.0,1.0,0.021764032542705536,0.37767618894577026,8.137035369873047,8.12934684753418,1.1156377792358398,typewell:train:14a53cb3,train,14a53cb3,False,38.0,1.0,0.019801979884505272,0.47260406613349915,60.30862045288086,15.598970413208008,1.02703058719635,-0.08860719203948975,52.17158508300781
horizontal:train:4b462989:full,train,4b462989,full,748,typewell:train:4b462989,True,5.0,436,748.0,1.0,0.42840778827667236,0.9317594170570374,8.429243087768555,8.375743865966797,0.36943358182907104,typewell:train:084d66f9,train,084d66f9,False,748.0,1.0,0.36310678720474243,0.9317594170570374,8.429243087768555,8.375743865966797,0.36943358182907104,0.0,0.0
horizontal:train:4b831d20:prefix,train,4b831d20,prefix,1222,typewell:train:4b831d20,True,1.0,306,1222.0,1.0,0.44243302941322327,0.6191989779472351,18.541324615478516,18.060161590576172,0.8726981282234192,typewell:train:4b831d20,train,4b831d20,True,1222.0,1.0,0.44243302941322327,0.6191989779472351,18.541324615478516,18.060161590576172,0.8726981282234192,0.0,0.0
horizontal:train:4b831d20:hidden,train,4b831d20,hidden,63,typewell:train:4b831d20,True,13.0,94,63.0,1.0,0.022809557616710663,0.726719081401825,8.884566307067871,8.88127613067627,0.7392982244491577,typewell:train:028d7b28,train,028d7b28,False,63.0,1.0,0.03551296517252922,0.726719081401825,8.884566307067871,8.88127613067627,0.7392982244491577,0.0,0.0
horizontal:train:4b831d20:full,train,4b831d20,full,1222,typewell:train:4b831d20,True,1.0,306,1222.0,1.0,0.44243302941322327,0.6179398894309998,18.569990158081055,18.07369613647461,0.8741397261619568,typewell:train:4b831d20,train,4b831d20,True,1222.0,1.0,0.44243302941322327,0.6179398894309998,18.569990158081055,18.07369613647461,0.8741397261619568,0.0,0.0
horizontal:train:4c2208f5:prefix,train,4c2208f5,prefix,926,typewell:train:4c2208f5,True,6.0,208,926.0,1.0,0.4265315532684326,0.7370133399963379,18.76131820678711,17.449939727783203,0.725240170955658,typewell:train:a8ed028a,train,a8ed028a,False,793.0,0.8563714623451233,0.4222577214241028,0.7565948367118835,18.34443473815918,17.109039306640625,0.6977179646492004,-0.02752220630645752,-0.4168834686279297
horizontal:train:4c2208f5:hidden,train,4c2208f5,hidden,101,typewell:train:4c2208f5,True,3.0,81,101.0,1.0,0.046522341668605804,0.8799344897270203,5.493865013122559,5.377383232116699,0.4900316596031189,typewell:train:03a935ae,train,03a935ae,False,101.0,1.0,0.0625,0.8799344897270203,5.493865013122559,5.377383232116699,0.4900316596031189,0.0,0.0
horizontal:train:4c2208f5:full,train,4c2208f5,full,1016,typewell:train:4c2208f5,True,6.0,186,1016.0,1.0,0.4679870903491974,0.7760197520256042,17.988513946533203,16.821027755737305,0.669298529624939,typewell:train:a8ed028a,train,a8ed028a,False,883.0,0.8690944910049438,0.47018104791641235,0.7910618185997009,17.476112365722656,16.394742965698242,0.6464335918426514,-0.022864937782287598,-0.5124015808105469
horizontal:train:4c3168cf:prefix,train,4c3168cf,prefix,795,typewell:train:4c3168cf,True,7.0,278,795.0,1.0,0.4624781906604767,0.8475961089134216,14.58430290222168,14.356791496276855,0.5520939826965332,typewell:train:e4726608,train,e4726608,False,758.0,0.9534591436386108,0.4728633761405945,0.8519919514656067,13.62332534790039,13.541889190673828,0.5440736413002014,-0.008020341396331787,-0.9609775543212891
horizontal:train:4c3168cf:hidden,train,4c3168cf,hidden,33,typewell:train:4c3168cf,True,7.0,272,33.0,1.0,0.01919720694422722,0.8499497175216675,7.621304512023926,7.149075031280518,0.5478143692016602,typewell:train:0849b4e2,train,0849b4e2,False,33.0,1.0,0.014423076994717121,0.8499497175216675,7.621304512023926,7.149075031280518,0.5478143692016602,0.0,0.0
horizontal:train:4c3168cf:full,train,4c3168cf,full,812,typewell:train:4c3168cf,True,7.0,279,812.0,1.0,0.47236764430999756,0.8446043133735657,14.491759300231934,14.292442321777344,0.5574866533279419,typewell:train:e4726608,train,e4726608,False,775.0,0.9544335007667542,0.48346850275993347,0.8493397831916809,13.54142951965332,13.475749969482422,0.548926591873169,-0.00856006145477295,-0.9503297805786133
horizontal:train:4c3df468:prefix,train,4c3df468,prefix,499,typewell:train:4c3df468,True,10.0,430,499.0,1.0,0.37975648045539856,0.7397542595863342,17.765901565551758,17.612716674804688,0.7214509844779968,typewell:train:fa16d114,train,fa16d114,False,356.0,0.7134268283843994,0.3677685856819153,0.7804722189903259,16.745954513549805,16.63532257080078,0.6626126766204834,-0.05883830785751343,-1.0199470520019531
horizontal:train:4c3df468:hidden,train,4c3df468,hidden,73,typewell:train:4c3df468,True,7.0,433,73.0,1.0,0.0555555559694767,0.8464212417602539,7.908942222595215,7.402466297149658,0.5542179346084595,typewell:train:197f8a5a,train,197f8a5a,False,73.0,1.0,0.033843301236629486,0.8464212417602539,7.908942222595215,7.402466297149658,0.5542179346084595,0.0,0.0
horizontal:train:4c3df468:full,train,4c3df468,full,555,typewell:train:4c3df468,True,10.0,446,555.0,1.0,0.422374427318573,0.7429143190383911,17.044721603393555,16.948442459106445,0.7170574069023132,typewell:train:fa16d114,train,fa16d114,False,412.0,0.7423423528671265,0.42561984062194824,0.7827828526496887,15.855537414550781,15.803950309753418,0.6591163277626038,-0.05794107913970947,-1.1891841888427734
horizontal:train:4caa7289:prefix,train,4caa7289,prefix,522,typewell:train:4caa7289,True,21.0,475,522.0,1.0,0.37991267442703247,0.7706955075263977,13.539426803588867,13.37588882446289,0.6772067546844482,typewell:train:729f4217,train,729f4217,False,481.0,0.9214559197425842,0.3796369433403015,0.7742353081703186,12.899499893188477,12.602707862854004,0.6719593405723572,-0.0052474141120910645,-0.6399269104003906
horizontal:train:4caa7289:hidden,train,4caa7289,hidden,46,typewell:train:4caa7289,True,20.0,320,46.0,1.0,0.03347889333963394,0.9039748311042786,5.219372272491455,4.9957098960876465,0.43823549151420593,typewell:train:09441b8d,train,09441b8d,False,46.0,1.0,0.02238442748785019,0.9039748311042786,5.219372272491455,4.9957098960876465,0.43823549151420593,0.0,0.0
horizontal:train:4caa7289:full,train,4caa7289,full,539,typewell:train:4caa7289,True,21.0,479,539.0,1.0,0.3922852873802185,0.775591254234314,13.290461540222168,13.159104347229004,0.6699384450912476,typewell:train:729f4217,train,729f4217,False,498.0,0.923933207988739,0.39305445551872253,0.7805207967758179,12.638986587524414,12.394185066223145,0.6625393629074097,-0.007399082183837891,-0.6514749526977539
horizontal:train:4cd1ac61:prefix,train,4cd1ac61,prefix,1150,typewell:train:4cd1ac61,True,2.0,452,1150.0,1.0,0.48790836334228516,0.8599298000335693,23.31205940246582,21.195144653320312,0.5292829275131226,typewell:train:a87433c9,train,a87433c9,False,513.0,0.44608694314956665,0.59375,0.8728445768356323,43.185115814208984,24.6431827545166,0.5042924284934998,-0.024990499019622803,19.873056411743164
horizontal:train:4cd1ac61:hidden,train,4cd1ac61,hidden,34,typewell:train:4cd1ac61,True,13.0,268,34.0,1.0,0.014425116591155529,0.6469945311546326,23.31781768798828,16.6445255279541,0.8402445912361145,typewell:train:044af7d1,train,044af7d1,False,34.0,1.0,0.02262142300605774,0.6469945311546326,23.31781768798828,16.6445255279541,0.8402445912361145,0.0,0.0
horizontal:train:4cd1ac61:full,train,4cd1ac61,full,1183,typewell:train:4cd1ac61,True,3.0,454,1183.0,1.0,0.5019091963768005,0.8480612635612488,23.318660736083984,21.5263671875,0.5512508153915405,typewell:train:a87433c9,train,a87433c9,False,530.0,0.4480135142803192,0.6134259104728699,0.8697131872177124,42.88953399658203,24.394861221313477,0.5104641318321228,-0.040786683559417725,19.570873260498047
horizontal:train:4cecf7b3:prefix,train,4cecf7b3,prefix,563,typewell:train:4cecf7b3,True,7.0,287,563.0,1.0,0.42267265915870667,0.7829493880271912,15.724538803100586,15.721229553222656,0.6588636040687561,typewell:train:16e4a047,train,16e4a047,False,563.0,1.0,0.27720335125923157,0.7829493880271912,15.724538803100586,15.721229553222656,0.6588636040687561,0.0,0.0
horizontal:train:4cecf7b3:hidden,train,4cecf7b3,hidden,61,typewell:train:4cecf7b3,True,8.0,279,61.0,1.0,0.04579579457640648,0.6858428716659546,10.700467109680176,10.613889694213867,0.7926627397537231,typewell:train:16e4a047,train,16e4a047,False,61.0,1.0,0.030034465715289116,0.6858428716659546,10.700467109680176,10.613889694213867,0.7926627397537231,0.0,0.0
horizontal:train:4cecf7b3:full,train,4cecf7b3,full,563,typewell:train:4cecf7b3,True,7.0,287,563.0,1.0,0.42267265915870667,0.7858842015266418,15.622517585754395,15.614928245544434,0.6543940901756287,typewell:train:16e4a047,train,16e4a047,False,563.0,1.0,0.27720335125923157,0.7858842015266418,15.622517585754395,15.614928245544434,0.6543940901756287,0.0,0.0
horizontal:train:4ddde4c1:prefix,train,4ddde4c1,prefix,1088,typewell:train:4ddde4c1,True,16.0,416,1088.0,1.0,0.4979405105113983,0.9647157192230225,15.001715660095215,14.997663497924805,0.26564744114875793,typewell:train:698930d1,train,698930d1,False,966.0,0.8878676295280457,0.5100317001342773,0.9669803977012634,14.468070030212402,14.3892240524292,0.2569809556007385,-0.00866648554801941,-0.5336456298828125
horizontal:train:4ddde4c1:hidden,train,4ddde4c1,hidden,38,typewell:train:4ddde4c1,True,7.0,398,38.0,1.0,0.017391303554177284,0.7398189306259155,9.877456665039062,8.900714874267578,0.7213613390922546,typewell:train:09ec2ca9,train,09ec2ca9,False,38.0,1.0,0.02130044810473919,0.7398189306259155,9.877456665039062,8.900714874267578,0.7213613390922546,0.0,0.0
horizontal:train:4ddde4c1:full,train,4ddde4c1,full,1103,typewell:train:4ddde4c1,True,16.0,417,1103.0,1.0,0.5048055052757263,0.964984118938446,14.948688507080078,14.948247909545898,0.2646351456642151,typewell:train:698930d1,train,698930d1,False,981.0,0.8893925547599792,0.5179514288902283,0.9672542214393616,14.414569854736328,14.308813095092773,0.2559131681919098,-0.008721977472305298,-0.53411865234375
horizontal:train:4e050c92:prefix,train,4e050c92,prefix,694,typewell:train:4e050c92,True,8.0,279,694.0,1.0,0.5218045115470886,0.8460678458213806,13.920472145080566,13.911027908325195,0.554855227470398,typewell:train:16e4a047,train,16e4a047,False,694.0,1.0,0.3417035937309265,0.8460678458213806,13.920472145080566,13.911027908325195,0.554855227470398,0.0,0.0
horizontal:train:4e050c92:hidden,train,4e050c92,hidden,41,typewell:train:4e050c92,True,9.0,247,41.0,1.0,0.03082706779241562,0.5507387518882751,13.118247032165527,12.891472816467285,0.9479042887687683,typewell:train:16e4a047,train,16e4a047,False,41.0,1.0,0.020187100395560265,0.5507387518882751,13.118247032165527,12.891472816467285,0.9479042887687683,0.0,0.0
horizontal:train:4e050c92:full,train,4e050c92,full,705,typewell:train:4e050c92,True,8.0,280,705.0,1.0,0.530075192451477,0.8432979583740234,13.965814590454102,13.947332382202148,0.55982506275177,typewell:train:16e4a047,train,16e4a047,False,705.0,1.0,0.34711965918540955,0.8432979583740234,13.965814590454102,13.947332382202148,0.55982506275177,0.0,0.0
horizontal:train:4ed93db6:prefix,train,4ed93db6,prefix,989,typewell:train:4ed93db6,True,3.0,505,977.0,0.9878665208816528,0.4690350592136383,0.8387364745140076,17.154067993164062,17.123781204223633,0.5679146647453308,typewell:train:da940160,train,da940160,False,976.0,0.9868553876876831,0.4747081696987152,0.8387510180473328,17.160165786743164,17.129247665405273,0.5678890347480774,-2.562999725341797e-05,0.0060977935791015625
horizontal:train:4ed93db6:hidden,train,4ed93db6,hidden,30,typewell:train:4ed93db6,True,9.0,232,30.0,1.0,0.014402304776012897,0.6951943635940552,9.315422058105469,9.055275917053223,0.7807760834693909,typewell:train:0be01c24,train,0be01c24,False,30.0,1.0,0.01516683492809534,0.6951943635940552,9.315422058105469,9.055275917053223,0.7807760834693909,0.0,0.0
horizontal:train:4ed93db6:full,train,4ed93db6,full,989,typewell:train:4ed93db6,True,3.0,505,977.0,0.9878665208816528,0.4690350592136383,0.8383688926696777,17.16170310974121,17.132123947143555,0.5685615539550781,typewell:train:da940160,train,da940160,False,976.0,0.9868553876876831,0.4747081696987152,0.8383826613426208,17.16780662536621,17.137601852416992,0.5685372948646545,-2.4259090423583984e-05,0.006103515625
horizontal:train:4f3eb9e9:prefix,train,4f3eb9e9,prefix,405,typewell:train:4f3eb9e9,True,10.0,345,405.0,1.0,0.49390244483947754,0.7781767249107361,17.286457061767578,17.28645133972168,0.6660679578781128,typewell:train:0be01c24,train,0be01c24,False,405.0,1.0,0.20475228130817413,0.7781767249107361,17.286457061767578,17.28645133972168,0.6660679578781128,0.0,0.0
horizontal:train:4f3eb9e9:hidden,train,4f3eb9e9,hidden,123,typewell:train:4f3eb9e9,True,10.0,317,123.0,1.0,0.15000000596046448,0.8648337721824646,7.137727737426758,7.028829097747803,0.5199350714683533,typewell:train:0be01c24,train,0be01c24,False,123.0,1.0,0.06218402460217476,0.8648337721824646,7.137727737426758,7.028829097747803,0.5199350714683533,0.0,0.0
horizontal:train:4f3eb9e9:full,train,4f3eb9e9,full,498,typewell:train:4f3eb9e9,True,10.0,358,498.0,1.0,0.6073170900344849,0.8256939649581909,15.890753746032715,15.885459899902344,0.5904337763786316,typewell:train:0be01c24,train,0be01c24,False,498.0,1.0,0.25176945328712463,0.8256939649581909,15.890753746032715,15.885459899902344,0.5904337763786316,0.0,0.0
horizontal:train:4f4ac5ce:prefix,train,4f4ac5ce,prefix,606,typewell:train:4f4ac5ce,True,1.0,481,299.0,0.49339935183525085,0.42291373014450073,0.9049316644668579,10.247929573059082,10.166556358337402,0.43604663014411926,typewell:train:4f4ac5ce,train,4f4ac5ce,True,299.0,0.49339935183525085,0.42291373014450073,0.9049316644668579,10.247929573059082,10.166556358337402,0.43604663014411926,0.0,0.0
horizontal:train:4f4ac5ce:hidden,train,4f4ac5ce,hidden,52,typewell:train:4f4ac5ce,True,1.0,320,26.0,0.5,0.03677510470151901,0.9350787401199341,4.851149559020996,4.834174156188965,0.36033666133880615,typewell:train:4f4ac5ce,train,4f4ac5ce,True,26.0,0.5,0.03677510470151901,0.9350787401199341,4.851149559020996,4.834174156188965,0.36033666133880615,0.0,0.0
horizontal:train:4f4ac5ce:full,train,4f4ac5ce,full,634,typewell:train:4f4ac5ce,True,1.0,482,314.0,0.4952681362628937,0.4441301226615906,0.9054297208786011,10.066340446472168,9.98776912689209,0.43490293622016907,typewell:train:4f4ac5ce,train,4f4ac5ce,True,314.0,0.4952681362628937,0.4441301226615906,0.9054297208786011,10.066340446472168,9.98776912689209,0.43490293622016907,0.0,0.0
horizontal:train:4f4afcc6:prefix,train,4f4afcc6,prefix,742,typewell:train:4f4afcc6,True,17.0,476,742.0,1.0,0.48719632625579834,0.9008141160011292,9.011523246765137,8.748619079589844,0.44538944959640503,typewell:train:09441b8d,train,09441b8d,False,742.0,1.0,0.36107057332992554,0.9008141160011292,9.011523246765137,8.748619079589844,0.44538944959640503,0.0,0.0
horizontal:train:4f4afcc6:hidden,train,4f4afcc6,hidden,66,typewell:train:4f4afcc6,True,21.0,320,66.0,1.0,0.04333552345633507,0.8125816583633423,6.486948013305664,6.351140975952148,0.6122390627861023,typewell:train:09441b8d,train,09441b8d,False,66.0,1.0,0.03211678937077522,0.8125816583633423,6.486948013305664,6.351140975952148,0.6122390627861023,0.0,0.0
horizontal:train:4f4afcc6:full,train,4f4afcc6,full,781,typewell:train:4f4afcc6,True,17.0,477,781.0,1.0,0.5128036737442017,0.8989916443824768,8.892298698425293,8.669343948364258,0.4494626820087433,typewell:train:09441b8d,train,09441b8d,False,781.0,1.0,0.3800486624240875,0.8989916443824768,8.892298698425293,8.669343948364258,0.4494626820087433,0.0,0.0
horizontal:train:4f69febf:prefix,train,4f69febf,prefix,1280,typewell:train:4f69febf,True,29.0,399,1280.0,1.0,0.4942084848880768,0.8954396843910217,15.000520706176758,14.663881301879883,0.45729708671569824,typewell:train:729e9750,train,729e9750,False,791.0,0.617968738079071,0.5481635332107544,0.9174168705940247,10.773850440979004,10.448296546936035,0.4064065217971802,-0.050890564918518066,-4.226670265197754
horizontal:train:4f69febf:hidden,train,4f69febf,hidden,48,typewell:train:4f69febf,True,8.0,427,48.0,1.0,0.01853281818330288,0.8835776448249817,8.32259750366211,6.911894798278809,0.4825398623943329,typewell:train:197f8a5a,train,197f8a5a,False,48.0,1.0,0.0222531296312809,0.8835776448249817,8.32259750366211,6.911894798278809,0.4825398623943329,0.0,0.0
horizontal:train:4f69febf:full,train,4f69febf,full,1292,typewell:train:4f69febf,True,29.0,400,1292.0,1.0,0.49884170293807983,0.8955777287483215,14.938470840454102,14.605895042419434,0.4569951295852661,typewell:train:729e9750,train,729e9750,False,803.0,0.62151700258255,0.5564795732498169,0.9178767800331116,10.710384368896484,10.394255638122559,0.40527328848838806,-0.05172184109687805,-4.228086471557617
horizontal:train:4fbe9c06:prefix,train,4fbe9c06,prefix,454,typewell:train:4fbe9c06,True,22.0,428,454.0,1.0,0.25055187940597534,0.8243531584739685,12.339097023010254,11.331496238708496,0.5927003026008606,typewell:train:09441b8d,train,09441b8d,False,454.0,1.0,0.22092457115650177,0.8243531584739685,12.339097023010254,11.331496238708496,0.5927003026008606,0.0,0.0
horizontal:train:4fbe9c06:hidden,train,4fbe9c06,hidden,50,typewell:train:4fbe9c06,True,22.0,320,50.0,1.0,0.027593819424510002,0.8224387168884277,6.728948593139648,6.727544784545898,0.5959216356277466,typewell:train:09441b8d,train,09441b8d,False,50.0,1.0,0.024330900982022285,0.8224387168884277,6.728948593139648,6.727544784545898,0.5959216356277466,0.0,0.0
horizontal:train:4fbe9c06:full,train,4fbe9c06,full,463,typewell:train:4fbe9c06,True,22.0,430,463.0,1.0,0.25551876425743103,0.8312614560127258,12.183000564575195,11.04912281036377,0.5809277892112732,typewell:train:09441b8d,train,09441b8d,False,463.0,1.0,0.22530414164066315,0.8312614560127258,12.183000564575195,11.04912281036377,0.5809277892112732,0.0,0.0
