rows,rmse,mae,bias,within5,within10,abs_p50,abs_p90,abs_p95,abs_p99,method,bucket_type,bucket
995739,38.37169659409207,21.931774601789197,0.16998600621979085,0.09595888079105067,0.29581346115799423,,,,,blend25_mdz_tail200_anchor,abs_true_drift_from_last,010_020
995739,47.38792454543631,31.81015719557982,-0.4559311247201735,0.1867838861388376,0.31909667091476784,,,,,u_md_tail100_anchor,abs_true_drift_from_last,010_020
995739,51.02521466210225,33.03137278896461,-0.5623386548824774,0.18925340877478938,0.32580726475512156,,,,,u_md_tail30_median_anchor,abs_true_drift_from_last,010_020
995739,61.74208307178644,41.83270499562195,-4.944721835720589,0.13377099822343003,0.24525704024849884,,,,,mdz_all_anchor,abs_true_drift_from_last,010_020
995739,67.17549477436343,46.70905542132528,-3.000872166089877,0.09770632665788927,0.19785506041241732,,,,,u_md_all_anchor,abs_true_drift_from_last,010_020
995739,91.76364044419151,57.79499886112897,-3.0831126564260387,0.10014170379989133,0.19162250348735965,,,,,md_tail200_anchor,abs_true_drift_from_last,010_020
995739,95.39333638638095,60.415096789272184,-1.7206513379178405,0.0880783016433021,0.17426554548933004,,,,,md_tail50_anchor,abs_true_drift_from_last,010_020
995739,114.47544215763432,96.48391779371906,-19.410017122960905,0.010064886481296807,0.024457212181103683,,,,,u_const_anchor,abs_true_drift_from_last,010_020
995739,116.28908969164365,97.66554337424202,-25.515553864722545,0.010979784863302531,0.025586022039912067,,,,,z_all_anchor,abs_true_drift_from_last,010_020
995739,143.222726862043,62.891305888984014,5.8505551488784375,0.1596522783580838,0.2838143328723692,,,,,mdz_tail200_anchor,abs_true_drift_from_last,010_020
995739,154.32413578037438,72.64317960395805,14.0650773383912,0.10274680413240819,0.1944515580890173,,,,,z_tail200_anchor,abs_true_drift_from_last,010_020
995739,1342.6337326144899,1152.0291518134811,1152.0291518134811,0.0,0.00023299278224514657,,,,,md_all_anchor,abs_true_drift_from_last,010_020
498539,27.195126171406706,26.042464844270715,-3.6973345455395155,0.0017852164023276012,0.009559934127520615,,,,,blend10_u_md_tail30_median_anchor,abs_true_drift_from_last,020_040
498539,27.203249895216707,26.692801225180013,-4.321287100908803,0.0,0.0,,,,,anchor,abs_true_drift_from_last,020_040
498539,27.267212195366515,26.135398855178146,-3.7251366194465083,0.003213389524189682,0.011644023837653623,,,,,blend10_u_md_tail100_anchor,abs_true_drift_from_last,020_040
498539,29.66932982709526,25.716054596559154,-2.761405712485577,0.03892774687637276,0.09398061134635405,,,,,blend25_u_md_tail30_median_anchor,abs_true_drift_from_last,020_040
498539,29.692157289036658,26.098362566127737,-2.8309108972530637,0.033662361420069446,0.08253516776019529,,,,,blend25_u_md_tail100_anchor,abs_true_drift_from_last,020_040
498539,30.109140145822764,26.97131703053846,-3.196391247727993,0.027297764066602614,0.05689223912271658,,,,,blend10_md_tail200_anchor,abs_true_drift_from_last,020_040
498539,35.32435541250602,29.496087587957792,-3.7917262555483546,0.020002447150573976,0.04109006517042799,,,,,blend10_mdz_tail200_anchor,abs_true_drift_from_last,020_040
498539,45.30023524818777,32.20923281834446,-1.5090474679567811,0.05603373056069836,0.12787164093481151,,,,,blend25_md_tail200_anchor,abs_true_drift_from_last,020_040
498539,62.96341472118224,42.23452957082633,1.6402177137141496,0.12607639522685288,0.23792922920774504,,,,,u_md_tail100_anchor,abs_true_drift_from_last,020_040
498539,63.86980786957201,38.00583106555096,-2.9973849875076817,0.029395894804619096,0.07636714479709712,,,,,blend25_mdz_tail200_anchor,abs_true_drift_from_last,020_040
498539,64.25082516716874,41.80970106604626,1.9182384527840879,0.14676284102146472,0.245732028988705,,,,,u_md_tail30_median_anchor,abs_true_drift_from_last,020_040
498539,82.61660142641328,57.459792326101116,-4.174933668104214,0.0689093531298454,0.14740271072072597,,,,,u_md_all_anchor,abs_true_drift_from_last,020_040
498539,86.5108576538379,58.12020614437993,-11.034498071694332,0.06927441985481578,0.14091374997743406,,,,,mdz_all_anchor,abs_true_drift_from_last,020_040
498539,123.57695120665173,105.02876521194949,-29.3304438770086,0.0066614648001460264,0.015244544559201989,,,,,u_const_anchor,abs_true_drift_from_last,020_040
498539,126.64881057608164,107.15928821346733,-35.8572598279393,0.00763831916861068,0.01952104048028339,,,,,z_all_anchor,abs_true_drift_from_last,020_040
498539,133.7740480906637,81.17400293635903,13.675050206019888,0.06850216332122462,0.1311030832091371,,,,,md_tail50_anchor,abs_true_drift_from_last,020_040
498539,154.60630401187188,82.70843559609905,6.927671430899273,0.0739821759180325,0.1433528771069064,,,,,md_tail200_anchor,abs_true_drift_from_last,020_040
498539,235.57250697166745,96.60660952315882,0.9743213526956568,0.102487468382614,0.21060137722424926,,,,,mdz_tail200_anchor,abs_true_drift_from_last,020_040
498539,238.06974885484624,99.04513609325605,24.011404013778826,0.07316980216191712,0.16188703391309406,,,,,z_tail200_anchor,abs_true_drift_from_last,020_040
498539,1460.0084569907244,1264.7521001485177,1264.7521001485177,0.0,0.0,,,,,md_all_anchor,abs_true_drift_from_last,020_040
101367,48.070858019099525,43.22453308351491,-12.786339248372713,0.04147306322570462,0.08165379265441416,,,,,blend25_u_md_tail100_anchor,abs_true_drift_from_last,040_plus
101367,48.20631557494985,42.98570987091629,-13.471085979396463,0.04445233655923526,0.08009509998322925,,,,,blend25_u_md_tail30_median_anchor,abs_true_drift_from_last,040_plus
101367,51.66574522974968,49.15981512295414,-15.6608039523308,0.0,0.0006412343267532826,,,,,blend10_u_md_tail100_anchor,abs_true_drift_from_last,040_plus
101367,51.75024781140729,49.28779201309933,-15.9347026447403,0.0,0.0,,,,,blend10_u_md_tail30_median_anchor,abs_true_drift_from_last,040_plus
101367,51.886847607303544,48.56219687976791,-13.657340487858034,0.002683319028875275,0.010979904702713901,,,,,blend10_mdz_tail200_anchor,abs_true_drift_from_last,040_plus
101367,56.16555365027292,45.984958487905274,-7.777680587190817,0.04740201446230036,0.09116379097733976,,,,,blend25_mdz_tail200_anchor,abs_true_drift_from_last,040_plus
101367,56.20734031841826,54.442345240561544,-17.57711375496952,0.0,0.0,,,,,anchor,abs_true_drift_from_last,040_plus
101367,62.021210587186054,55.33389410547304,-4.136524619084133,0.014531356358578235,0.02557045192222321,,,,,blend10_md_tail200_anchor,abs_true_drift_from_last,040_plus
101367,84.664768927102,60.99584322215711,-1.1530026526772663,0.05457397377844861,0.11450472047115925,,,,,u_md_tail30_median_anchor,abs_true_drift_from_last,040_plus
101367,85.39363982435232,60.64147640324773,1.5859842714176862,0.07280475894521886,0.15973640336598696,,,,,u_md_tail100_anchor,abs_true_drift_from_last,040_plus
101367,98.75538652984986,67.68743122115184,-2.3159239932615643,0.06916452099795792,0.14005544210640544,,,,,u_md_all_anchor,abs_true_drift_from_last,040_plus
101367,122.44775790762655,77.12292459813823,16.02435908474395,0.040328706581037224,0.08454427969654818,,,,,blend25_md_tail200_anchor,abs_true_drift_from_last,040_plus
101367,124.5467440368159,102.56791204238064,-30.46000473526896,0.016366273047441475,0.0442451685459765,,,,,u_const_anchor,abs_true_drift_from_last,040_plus
101367,124.67060300366643,101.66540440920055,-37.89704001959749,0.019266625233064015,0.047658508193001665,,,,,z_all_anchor,abs_true_drift_from_last,040_plus
101367,141.1665384004974,88.06023583977336,-39.0557087683809,0.02292659346730198,0.07081199996053943,,,,,mdz_all_anchor,abs_true_drift_from_last,040_plus
101367,143.75092774388278,94.98514550969831,-9.141472505061436,0.04741187960578887,0.08244300413349512,,,,,z_tail200_anchor,abs_true_drift_from_last,040_plus
101367,162.4733089652775,89.2586205054128,21.62061891614528,0.040437223159410854,0.09393589629761165,,,,,mdz_tail200_anchor,abs_true_drift_from_last,040_plus
101367,416.34539411758493,188.8959719488228,101.3191059326295,0.03882920477078339,0.08737557587775115,,,,,md_tail50_anchor,abs_true_drift_from_last,040_plus
101367,502.8036512562458,231.08896953817256,116.82877760388432,0.030868033975554175,0.070052383911924,,,,,md_tail200_anchor,abs_true_drift_from_last,040_plus
101367,1604.1142394518488,1383.752758794158,1383.752758794158,0.0,0.001193682362109957,,,,,md_all_anchor,abs_true_drift_from_last,040_plus
