well,known_len,eval_len,last_tvt,known_tvt_range,known_tvt_std,eval_tvt_span,eval_drift_abs_mean,md_tail50_slope,md_tail200_slope,u_tail30_median_slope,u_tail100_slope,anchor_rmse,anchor_mae,md_all_anchor_rmse,md_all_anchor_mae,md_tail200_anchor_rmse,md_tail200_anchor_mae,md_tail50_anchor_rmse,md_tail50_anchor_mae,z_all_anchor_rmse,z_all_anchor_mae,z_tail200_anchor_rmse,z_tail200_anchor_mae,mdz_all_anchor_rmse,mdz_all_anchor_mae,mdz_tail200_anchor_rmse,mdz_tail200_anchor_mae,u_const_anchor_rmse,u_const_anchor_mae,u_md_all_anchor_rmse,u_md_all_anchor_mae,u_md_tail100_anchor_rmse,u_md_tail100_anchor_mae,u_md_tail30_median_anchor_rmse,u_md_tail30_median_anchor_mae,blend10_md_tail200_anchor_rmse,blend10_md_tail200_anchor_mae,blend25_md_tail200_anchor_rmse,blend25_md_tail200_anchor_mae,blend10_mdz_tail200_anchor_rmse,blend10_mdz_tail200_anchor_mae,blend25_mdz_tail200_anchor_rmse,blend25_mdz_tail200_anchor_mae,blend10_u_md_tail100_anchor_rmse,blend10_u_md_tail100_anchor_mae,blend25_u_md_tail100_anchor_rmse,blend25_u_md_tail100_anchor_mae,blend10_u_md_tail30_median_anchor_rmse,blend10_u_md_tail30_median_anchor_mae,blend25_u_md_tail30_median_anchor_rmse,blend25_u_md_tail30_median_anchor_mae
264feceb,1743.0,5665.0,11199.93,773.5799999999999,240.26419449397605,18.8799999999992,10.437586937334654,-0.01092917166866434,-0.005182052051302184,0.030000000002473826,0.03538919891989073,10.863394363873287,10.437586937334654,1381.249408753946,1198.1869432689587,8.536266258260008,6.29564506728336,26.360863471276986,21.142819139015074,141.54250599317447,124.73340145973607,8.407305433138875,6.608226939077817,53.46205249430724,43.764915786892765,13.427830447722567,11.237986316017428,126.7129434143875,111.50709267431556,53.85803663453755,44.113550338847325,13.443731579824751,11.249493317649113,29.467483702319353,26.517092667307196,9.361523764188428,8.969511591200746,7.269840951863006,6.767398571999882,8.575461269300236,8.270029779242858,5.287064906292106,5.018694042105177,8.57425871902456,8.26887903017468,5.28468481397302,5.0158171694347065,7.019542363522576,6.742118976870472,2.4636629536030097,2.041849956143315
26623a50,1744.0,5735.0,11385.69,811.8999999999996,252.37032566080896,34.600000000000364,20.204821272886132,0.0043279711884701986,-0.007350386259656471,0.06000000000130967,0.0623545154515487,21.675376849132054,20.204821272886132,1513.8173046729871,1315.7180923695478,13.940297242901107,12.126190060144676,34.44282095007903,32.582438779158885,161.8058091888744,141.67704260679795,11.063418118318285,9.584264700311497,24.45529177371248,21.23324888323736,175.28711389115918,140.36743734495218,147.86053555960024,129.1184027898855,6.120977662636731,5.50781178854446,58.90634193727246,49.88071057321992,51.13956577965174,43.31525022158894,19.721791041878067,18.104020628358338,17.025215393026247,14.953571074132487,18.21476441415989,15.149442184275019,37.98533788821159,31.972692116767234,24.558607400087098,23.15902569326717,29.53883321868471,27.59054953838324,23.865351288426737,22.48610828285073,27.694623299050058,25.90869442116262
26d3a96a,1744.0,4721.0,12631.820000000002,760.1400000000012,226.9411263436153,38.38000000000102,7.881991103578549,0.02855990396158342,0.01821263781594646,0.06999999999970896,0.06718967896789811,9.06349100169889,7.881991103578549,1103.265795362916,952.3698384076159,46.7304309907859,36.817831895349386,74.6585360036673,61.149654261601505,111.3964884129054,99.14839799823352,68.02226595695977,55.021243957609734,40.57361103695437,37.355872631917215,84.99030954020922,69.44774408147568,108.59588208746388,96.72372378733202,66.47151966997328,60.065976023471435,75.34460260910632,61.911140613968236,82.9635898817488,68.54627621198084,8.39336664567077,6.259111626945244,12.055769532148743,9.382873701843035,9.974154053794933,7.732223868212978,20.39155738643202,15.801705183522712,9.137606666023718,6.736614896295979,17.834466227352138,13.059776402199555,9.513640058613683,7.098059944885978,19.568745422215233,14.331462084169003
272abef3,1547.0,4135.0,11446.94,600.1000000000004,184.8377789858432,20.649999999999636,7.455864570737903,0.0008225690276289993,-0.0028274056851412543,-0.020000000000436557,-0.023568556855686162,10.023016592838673,7.455864570737903,851.1613782363797,738.4418508486333,7.1989306584077735,5.9989151630699,11.477296306493363,9.08822573002888,87.78683631972677,73.70530249215861,9.562421707813224,7.647371740708387,12.850316306906212,10.490629463045929,42.28037493976805,33.51069977673171,89.09754636164898,74.77964449818572,55.951327711743694,45.984626076206766,33.112124100108986,26.04011423589589,41.53847849793979,33.419644497282924,9.56530906014957,6.915279152626879,8.930607971290147,6.36297094844036,12.161079063248927,10.016789340570202,16.41871269876276,13.906216160860271,11.443258569947771,9.296613875506173,14.33436696894123,12.065644315156872,12.16308175003587,10.002261426757125,16.342722405653472,13.879876057818104
27300fd5,1919.0,5467.0,12560.42,766.7700000000004,231.33520745611034,27.6200000000008,16.319493323577912,-0.00512124849939258,-0.0015897847446130983,0.020000000000436557,0.02295709570956533,17.389589831741024,16.319493323577912,1166.3408911049821,1006.1760333172949,21.708464795166638,20.66423748677273,32.040335019726946,30.316035984522436,118.93857527759381,102.90348000192559,22.890126770139137,21.807089191417,18.458798375301864,15.996138955701287,41.916181114724566,36.36807222549218,114.60730650246435,99.31899762209638,45.438279972627655,39.37098573361984,42.19235841613944,36.55437481053482,51.51123932228962,44.63899762090283,17.804970794922355,16.75395762560686,18.436111712962212,17.405659566120548,19.25634206954592,18.324058788208134,22.483846240387646,21.33108909330069,19.27468758558576,18.342683406410675,22.538053610205125,21.37765472734791,20.10714601542575,19.150844155724947,24.751710621745943,23.39814843577279
276b012a,1454.0,4837.0,12406.78,453.6899999999987,126.85557817142254,48.13000000000102,24.696009923505805,0.017480912364950998,0.01970122253056294,-0.050000000001091394,-0.04981446144614135,27.086651844888365,24.696009923505805,654.4974557733118,560.3232255087808,37.78602752256664,28.838523968984703,32.353801771989886,25.459836803002425,88.6557396583698,82.32576319447509,22.402003894669964,17.979338215456963,66.296563403694,48.98039971460913,57.40283284535569,45.34777264582143,105.65943698448606,98.52105643994284,54.37613328557232,40.026906311782064,41.607767629137776,30.688877375406037,42.05288565988236,31.00291089703763,23.034298151034367,19.93028419336263,18.42460687163839,13.65669633076288,23.270485433759557,19.384869548346867,20.977486656657042,16.513983782089504,26.257775207086535,24.42442151098253,26.13682200450758,24.01703889219763,26.3024962005226,24.469303287424953,26.259894477099145,24.129243333303656
27c3155b,1983.0,4958.0,12756.02,1018.8600000000006,321.9499496102936,24.76000000000022,17.216587333602497,0.01735894357743368,-0.004430300757518171,0.0,-0.014978997899793046,18.11085336032788,17.216587333602497,1501.8703052006372,1303.3441960517086,8.116299470329759,6.482171199947439,66.74785519320201,60.12143984016249,63.00554945135448,54.43141419263545,16.08671120801941,15.315827956496257,136.52941388660798,118.42296043023833,18.46477560002026,15.685543003113608,61.436768768025935,53.16463291649836,123.51615560874558,107.11020332992479,19.55516057416611,16.262100174007273,61.436768768025935,53.16463291649836,16.9502612318633,16.13089078992266,15.241610880595069,14.502630749893598,18.003554741179858,17.06288429729873,17.901659430798357,16.832558088769435,18.075832052206014,17.120475527977824,18.10053897585905,16.976557012219246,22.121790943939754,20.79217769261818,28.42173246402854,26.17031111335227
27ebb9b9,1885.0,5766.0,11934.83,817.4500000000007,248.94147061143988,24.38000000000102,7.817188692334504,0.017168787515002025,0.020723453086327233,0.020000000000436557,0.02165196519652852,9.988233062217338,7.817188692334504,1366.2637655727442,1181.7761190455522,63.0748242415552,52.74514912149337,51.34795717857837,42.49527192861407,96.77423366194012,75.20247798792356,358.9931878449408,263.80037320085535,69.28573617984941,63.342572006244694,27.34565980159878,20.424836392040685,90.28901566530304,70.35204301075349,46.01905810566722,41.82142692307831,25.559358628833113,19.488758829569914,29.31157506016788,20.996000693271732,7.6924747232534925,6.778205084938589,13.29707397239794,9.007407127862216,9.937180220663274,7.93313265869798,11.16451419834702,9.029947579858096,9.790290608380916,7.794181594848676,10.708487154482608,8.695191910862105,10.209613642021537,8.160843739063592,11.862632817022266,9.558298213435739
283269ac,1941.0,2626.0,11451.62,917.6599999999999,284.93652024972175,3.6200000000008004,0.8202894135567507,-0.006216086434573603,-0.0013114227855704826,0.030000000000654836,0.030502130213022383,1.1159494538507435,0.8202894135567507,707.1179959450269,612.6829137196477,2.0280241817424574,1.7618996076545383,9.217236407005236,7.792521091604133,54.980648791353254,47.22059470530317,2.2421552565320373,1.9522692392586827,8.007650748510175,7.166732994648468,5.787014255919252,4.447829055658348,51.84123285745776,44.511024371666736,2.1228416712208955,1.6375839684014628,5.78357114597937,4.446476719291535,6.518833847575365,5.106024370806608,1.0844822912640115,0.8489906377403958,1.1047946289007449,0.9164141031886186,0.972315779804438,0.7579512944819501,1.4014154574513553,1.1406302180415502,0.9726379154143819,0.7583866800752691,1.4012889151575625,1.1408182241597753,0.9994939751298116,0.783916983971051,1.5655182727094483,1.2897353387234534
28473855,2330.0,4290.0,10982.9,1119.6499999999978,349.29870496051416,21.340000000000146,3.5950116550115228,0.007156782713086586,0.002703060076500772,0.040000000000873115,0.04215211521152123,4.546502439117813,3.5950116550115228,1172.408656010519,1016.113037191261,7.566357066714976,6.358926893521301,17.69540669497933,15.559827109139794,89.71797865118306,79.77435374241989,6.997164601204915,5.815865279128,10.467305001119232,7.526734190940033,21.500981713093488,15.870650609790339,83.91031672055924,74.57115384615413,10.939594494618257,7.75527681555217,21.505983643021274,15.866266757514802,16.43433736597257,11.317335666098646,4.504783671556176,3.718990390612875,4.626891847560712,3.9496308731163112,4.109491118981136,3.417959490949445,5.5848739089601285,4.414658575103714,4.1083970148415,3.416783769782398,5.583999292813565,4.4131464947366315,3.94291830993139,3.2571536131135845,4.515294402628534,3.450215035347029
28f4eda9,1558.0,5266.0,10928.38,408.4399999999987,111.38074472746443,22.8700000000008,9.614935434865982,-0.0034357743097416732,-0.02766489162229161,0.020000000000436557,0.011620462046203536,12.15902541922992,9.614935434865982,567.6598098557498,491.33048849774826,95.0128637074259,82.41245182904535,21.929751045152617,18.606907585869727,72.14326577973549,62.1240215325312,50.69355107357171,43.72226009502622,32.834691493156626,28.0810590486608,44.730640274887236,38.514988023931544,67.38728020172185,58.04999430307793,7.615859011432947,6.130436180442271,32.07786344281844,27.44750811984415,6.783766253486822,5.387943409411759,19.972778352655347,16.845573824882305,32.26279252041793,27.770833934769485,15.098096115521185,12.458899684812762,19.797647396165132,16.798209357146057,13.886023465088796,11.353059183768089,16.681252488170156,14.03305500273428,11.568927965573794,9.184941131680786,10.697143156948004,8.542791492320164
29b24409,1830.0,5587.0,11201.320000000002,738.0,220.6464982961955,20.590000000000146,12.706237694646905,0.01591644657863604,0.02890928523213053,0.030000000000654836,0.03565286528652552,13.756821410921399,12.706237694646905,1150.7784630107465,994.6689233638303,81.08130196983144,68.0663052439258,39.39884300550167,31.76431404606219,121.0615516702305,104.18914338446457,262.8948738332243,218.41025448631044,12.009486879621734,10.518054853031316,4.2706456334585985,3.491014063671535,115.71051964070324,99.68314480042869,30.15813962308566,25.657837737790327,3.342036590560842,2.8124060099241333,19.16402407739865,16.450522640114134,6.701379251612293,4.974936181310369,12.432900018459712,9.809875387815111,12.179542232820532,11.171043387431903,9.8436680371528,8.944489516690894,12.471414081871746,11.451452993063345,10.563743052465835,9.626592070734853,14.135286451344772,13.022685877747138,14.787131677512257,13.516057812326375
29de15c8,1733.0,3431.0,11990.59,644.3900000000012,200.65017431354534,9.640000000001237,3.839000291460184,-0.021878031212486944,0.008441956048899907,0.020000000002255547,0.024968376837685873,4.585760172179429,3.839000291460184,720.0196049315168,623.7368905521477,20.984690858008875,18.23802875712002,39.22172157013302,33.79106938341982,49.51789700258248,42.73348845764017,16.464970521367682,14.253822500438144,48.037056717763406,41.729860361650914,7.494146847313942,6.317203941606243,53.2158918345653,45.93532497814022,79.69749051361357,68.87600917229115,3.9802573172523052,3.200922404402454,13.64280331757139,11.615324974269706,6.146786824262769,5.240970069041909,8.567667812578257,7.3825838790775835,4.754621463287361,4.062163174811617,5.0772991437975445,4.422442641947513,3.790743870370624,3.1774167234680606,2.6342385143923535,2.204318379431277,2.9462330878353287,2.433286214254223,1.4769373029254582,1.089761731339914
2ab29395,1473.0,1852.0,12213.59,362.64999999999964,108.35968976915312,7.020000000000437,1.981587473002184,0.005109243697484914,-0.014826370659265843,-0.029999999998835847,-0.02812727272727149,2.4594559662876887,1.981587473002184,249.35086481048376,216.4440791985406,14.398310399876458,11.887215569157513,7.29651924170632,6.583131132372068,25.545292878735477,22.488110256586133,10.383836445796295,8.30258007312937,19.18730966692299,16.96546363628446,10.639431572085652,9.492719115153252,29.109910342176445,25.571609071273528,9.38981404983258,7.623494328774602,1.8719002382941865,1.472082367955673,3.4062687402985783,2.5038660899233043,1.8809218588451113,1.444379282862166,3.033725403501027,2.140269681957948,3.1452539586396995,2.637108064629361,4.303620998846511,3.7690746134680704,2.268416294598209,1.8066272864716588,2.0152408481901865,1.5741536667976281,2.1576168254095722,1.699766738725347,1.837653014521802,1.388855291644434
2ac7cb6b,1461.0,4990.0,10880.73,532.119999999999,155.17646557317568,65.81999999999971,14.654911823647128,-0.0018424969988278584,-0.003578174454362391,0.030000000000654836,0.033904590459038375,19.596293256603058,14.654911823647128,945.2977342476682,816.3660991505922,14.586114977179625,11.464929678099832,16.409664423865237,12.866722018321761,140.64277993977822,119.99625322789404,13.409641846777792,9.95291518794384,32.42982177212725,25.90709359089439,32.89614450118394,26.290048489565176,129.84111019848615,110.89093987976074,40.637607030890415,33.160125491956684,32.888208857386644,26.289174209104104,43.88675992678558,36.02593987812659,18.90295507478139,14.285006411233082,17.92396338741383,13.751568434897628,16.082721287418426,12.568700581320456,12.326217603335426,9.763906465584222,16.08469597568005,12.570049795720156,12.330702466443185,9.767377590643296,15.488781852711734,12.212282765588759,12.166841392264873,9.062576653418258
2acc78d4,1843.0,4266.0,11861.61,780.8099999999995,235.90526866175585,33.02000000000044,9.70119081106387,-0.0019563025209855954,1.0785269633530124e-05,-0.030000000000654836,-0.034742394239416975,13.626234402591441,9.70119081106387,934.0209050720482,809.7719525255621,13.603389586752776,9.68172678871817,17.94043657523054,13.467466710743437,76.90384775602996,68.70606672815447,13.340807515523132,9.456620575174217,69.34178805004933,56.71797734477336,13.357974743878508,8.755345766786904,81.74764608900058,72.9937576183788,9.719625905882038,7.765312424472395,10.14583802098973,7.8836668554599765,11.735549245940229,9.534674166990511,13.62394931324988,9.699243843116141,13.620521932151332,9.696323391194552,13.526718807612061,9.565708417376623,13.406833528746429,9.37008918207858,12.913782449004826,9.022915273652456,11.951327956743878,8.20312450616099,11.936017097498512,8.298446319832633,9.678031815760267,6.760056258959982
2b034622,1558.0,5203.0,10071.9,605.130000000001,181.88669678728485,12.409999999999854,6.148062656159395,-0.005722929171664052,0.0012450761269064397,0.039999999999054126,0.03781224122412288,6.805621396093294,6.148062656159395,1098.605648390135,953.19285559291,9.921329754290674,9.387750738369645,12.911756199306298,10.111905716679242,100.28264201144303,86.47163712863912,9.774039981350588,9.241998794753906,52.27731775674333,45.70976447205474,10.505229219471616,9.12005515017232,103.47136163429391,89.27586776859555,102.13878640017197,88.12138680292117,10.502886183985302,9.111662633048509,16.94519048774465,14.804132228943208,7.090046846315662,6.47203146438042,7.5313953122714645,6.957984676711958,6.998544208347763,6.445261905560684,7.3846571318385905,6.891060779662626,6.997532858550142,6.444414780200665,7.38252128812316,6.888942966262577,7.534100558700332,7.013669613437781,8.83819366030278,8.312080049355353
2b06ad65,1450.0,4256.0,11952.52,511.6800000000003,143.10629914596163,7.219999999999345,2.3762288533833287,-0.002723649459770256,-0.008365176629415046,0.030000000000654836,0.029145694569461044,2.746376804047642,2.3762288533833287,723.9378328101676,626.8676405729104,22.601733485728392,19.619407513427387,8.865951040251602,7.63328561214799,74.6935196218157,64.4834637992021,17.941640645918863,15.528348037155126,12.183982645448934,10.648890710927317,1.893737382146627,1.509193524139737,72.60210579769311,62.681353383458855,28.19502639391055,24.20068559957013,1.7672345345970095,1.4144444052821286,1.8737737353251975,1.614351504651368,4.453456867822101,3.844648053997808,7.356551644601659,6.295607768611119,2.5724920638571795,2.231386522082035,2.334721631855126,2.0381150590761328,2.554003261066788,2.2149555897893993,2.287829584019603,1.9942452783535045,2.405328539059029,2.0910646145759695,1.9272334144105225,1.6750640270802943
2b547943,1651.0,3480.0,12209.62,731.1100000000024,221.41890570822076,18.98999999999978,10.497290229884728,0.0002823529411671734,0.003059603990098288,-0.049999999999272404,-0.03984878487849635,12.241457142013662,10.497290229884728,809.8981294532911,701.3347728515448,6.963295358615237,5.9998911309005845,11.718870921631048,10.07114203517258,42.93602088884334,36.96033458289276,8.124933999750608,7.044006322746461,77.0918831259058,66.91394798052129,20.955559729911215,18.149517935642123,47.06952699031453,40.54568965517234,40.26781516691535,34.988511934610194,33.14994412006125,28.812603954203393,53.51888744874739,46.47931034356129,11.67536723208233,10.035584454363846,10.836203041458129,9.34665686504363,13.054919768121021,11.138289350409986,14.310025071728981,12.131350482829715,14.19113196683348,12.049975877226652,17.22678601076181,14.673940341235674,16.143073544601695,13.661850287237598,22.218774078429714,19.065746407730632
2be5c96a,1543.0,4210.0,11797.61,604.8299999999999,182.96015038314158,14.81000000000131,2.624593824228142,0.017321968787514984,0.008543568589214592,-0.039999999999054126,-0.038668466846683576,3.6618588662445744,2.624593824228142,877.0966028018903,758.686277748238,21.345342894686198,17.750182629547986,42.528622857999935,35.759015888769206,82.4074966857065,70.37322068020242,16.897751549893542,14.184596099009624,36.53438426126334,32.56354194724759,6.863628821627727,6.045842134166862,88.80217274885264,75.91817339667591,6.693203611491769,5.8569289781233635,6.851081274921423,6.032144638973572,9.580717274811159,8.795802848391007,4.336473322759576,3.7054310675508453,6.563234173605739,5.850631575013748,3.69338079817176,2.495479109335688,3.911062339677951,2.665347090403405,3.693234154335911,2.495643284993615,3.909856993086544,2.663872261619948,3.733197293126159,2.4865627078250134,4.215939818860834,3.0075255341532428
2bff06cf,1550.0,7624.0,11004.13,844.1299999999992,264.3058974776102,44.47999999999956,27.02969832109225,0.053369987995200624,0.03636627165679111,0.05999999999949068,0.058876507650767414,28.427941006681795,27.02969832109225,2423.4994918197517,2094.094797062203,134.92133549390604,111.79007165551445,209.5794906078792,176.44713793203363,247.29325530797485,215.2618350413678,490.5914523277594,411.1652586989445,63.565896891835045,55.68880923254503,173.5966373612421,147.5304626353098,235.15824628757767,204.94186385099746,80.72599596648007,70.71962262459421,26.925365122947294,19.53722064673198,31.462697618944294,23.80813614706082,15.528094600161149,14.096433988284025,18.75262366120802,14.937970968538746,41.85128127191489,39.07977415219633,63.21006258943074,57.154887898852415,23.696663757932363,22.37424633222769,17.05576337474377,15.72767931920313,23.265626455876237,21.94591487427694,16.117250920902887,14.866245081686115
2c0c4a4e,1929.0,4790.0,10963.62,770.2199999999993,229.54034259343237,20.0,6.054446764091277,-0.010858583433371302,-0.022325875646891057,-0.020000000000436557,-0.029288328832883372,8.04594018660484,6.054446764091277,976.8114424436143,845.9620341749351,68.67779839804281,59.379589183108095,37.07629832697023,31.909690685621527,89.39636442676536,77.63340335193014,234.8580764821708,203.49345446273944,7.830581431322936,6.842100276042553,63.58067087445046,55.279727207221,93.04392641911998,80.79999791231847,35.20747650831082,30.69029041505711,12.151562457602108,10.661477740843852,37.750804150386905,32.894590813152085,13.664882832869024,11.343340606876192,22.64323665622063,19.299278752662946,3.4215025868503717,2.8607199315049834,10.954322895366786,9.568117082956416,6.2129103555021645,4.421927153341091,3.7068072532329976,2.855010765189147,4.469406680105322,3.492305427998964,5.3072272793645805,4.515986951738305
2cee0cba,1835.0,5500.0,11231.11,783.0700000000015,234.36234132314846,35.43000000000029,9.05131636363669,-0.05083697478990969,-0.04352134553363739,-0.05999999999949068,-0.05475835583558243,10.665140786694135,9.05131636363669,1261.2371695707934,1095.1974747196882,132.6927977784148,111.80747176943848,155.88134465751082,131.89789026980665,99.96858084837692,88.64627728588671,507.24423944396517,432.4041948349706,17.439075925130965,15.936044634340108,64.30807651330264,56.15118383859416,103.38358749398954,91.5906254545461,41.27415528111707,37.44661073579279,71.17891157971472,59.072919216776185,87.75173688086154,73.46633818041808,11.989043818165014,8.36410033016272,30.085375745504898,23.420240594750332,14.26295209595416,12.782860910744473,21.637157154432636,20.005747570140336,8.885021203340159,7.338579122747359,15.735438224570878,10.770469199300893,9.371553782608409,7.348883636357481,19.387009379805384,13.962365454220842
2d0c268a,1739.0,4550.0,11325.79,794.0900000000001,244.6819382320798,27.19999999999891,12.26170329670398,-0.013854501800714195,-0.021330368259206083,0.030000000000654836,0.030926252625263533,14.874791132341562,12.26170329670398,1155.9726447685227,1003.2209121596903,45.36043474670958,36.361176050745776,26.43849410903708,20.430657480985207,90.70409378450249,78.65571989251923,30.117395570521523,24.46071605280124,4.733675912020793,3.9830196609255695,7.960136711216331,6.632368695251581,87.83179637776408,76.10733186813158,37.9336688748876,32.83236124006631,7.192408763944199,5.976399310601405,9.455715933514707,7.870547251332335,11.055208841255462,9.189411592712485,9.56218041594048,7.709138686144432,12.788954153746776,10.397306307947677,9.719454482638302,7.735329727637771,12.869763001172558,10.471849238218761,9.914775644448316,7.895075041395104,12.685006665905988,10.263385934213938,9.488756869509736,7.597487912264334
2d179ded,2217.0,7008.0,10698.47,995.7800000000007,311.02505770961926,24.850000000002183,7.019460616438131,-0.028954621848741133,-0.02574302857571369,0.010000000000218279,0.009746834683468398,7.749754286132607,7.019460616438131,1775.5340234553507,1537.973164820181,102.48373132189685,88.2483048194895,115.44854426474949,99.49940346399485,100.41661084533483,86.74224154779716,73.44307315273949,63.18924641762419,12.671542504454392,9.931423513395632,68.99629293038288,59.32710921310114,100.28996247660483,86.6317679794521,77.09959055969026,66.42546680171424,61.150395313597684,52.51934893929449,60.13902136269818,51.63943064992653,11.301911776453881,9.078876711794663,25.22233716158115,21.348150599819125,9.156568133210802,6.959743936546583,17.47741491023145,14.817066221610263,8.759943802959274,6.821328122646202,15.751477375396252,13.31624549466963,8.710417734848503,6.806242437202216,15.530462103911308,13.118741794921425
2d196986,1842.0,6474.0,11202.46,779.6299999999992,237.2011333370787,31.549999999999272,9.54542014210614,-0.012803361344543105,0.007967216680417276,0.010000000000218279,0.015331473147314588,11.991317360702503,9.54542014210614,1476.5489607321067,1277.9289416185106,41.17288208284389,34.61001012580325,36.97086771194132,32.649275756437426,94.24605409488785,82.01016333433071,44.969450019652996,37.69565874413622,16.336487225958166,13.586265392483414,39.731115649997406,32.386541637528225,90.35561606205975,78.65486407167174,10.869002614920525,9.576085244537232,33.11692334486664,29.024166324538825,53.003517454639415,46.27986407096508,14.802043760128235,11.87785728667966,19.113537422932332,15.584645579484171,7.103097795286344,5.828428629669983,3.019973648106944,2.3103020111266908,7.911558240513001,6.253519277199516,3.785898265625262,3.100341804734247,6.301269812916304,4.868259962978947,6.165418477637556,5.209698408848918
2d2d0c6b,1922.0,5045.0,11193.320000000002,789.0500000000011,233.63465098127446,13.590000000000146,2.2432130822593366,0.007592316926773357,0.027384002100052967,-0.010000000002037268,-0.01568112811281158,3.045945300727323,2.2432130822593366,1078.4158005265938,933.9667106164542,78.99094136190605,68.35291955809805,21.480754850812623,18.418497865913597,41.92713527953945,35.93993531085597,29.790388450311053,25.501659626489726,63.687809378250215,55.48972508079197,2.3243055364536684,1.806182852968185,46.80426627653691,40.129411298316846,99.92469346037169,86.89367017042925,2.270663700030214,1.7507335024086395,17.742764938976805,14.899411293176817,7.717186712665121,6.380434130726721,19.329184777840066,16.535541584272828,2.8047379643323636,2.0765329411637965,2.4852063439609746,1.8396586524828225,2.806815780784485,2.0784657964734907,2.4880256569890027,1.8435356974504995,2.912016055523233,2.2785906836879968,4.510623793406242,3.737256688748344
2d35f86d,1732.0,4896.0,11880.98,694.0100000000002,208.08081453336342,30.779999999998836,10.559503676470582,-0.030147899159659146,-0.018800450011249418,0.029999999998835847,0.02943516351635199,11.216196779664772,10.559503676470582,1022.6150576505614,889.4873263382005,57.9758666479541,45.66998556801384,89.7124544181017,73.28158983425608,129.72005235902725,109.60926320757257,52.263966124382705,41.24486729696122,49.255058609643406,39.56240396110027,42.20384070733446,33.40472578988139,125.00076680181503,105.46253472222259,67.4984809573351,55.51068503835094,42.186986680618226,33.39053685243475,40.61399381172934,32.00753472507303,13.967300074118489,12.984028173109865,20.123360995578093,16.933005944933893,12.670080167966756,11.886382501588706,16.343994626188245,14.029478205050452,12.6689289504547,11.88545349759481,16.340322043146497,14.02700161023446,12.573378149271486,11.811941993615358,16.017315503026335,13.829589461190231
2d9f6cb9,1289.0,7338.0,12523.69,329.15999999999985,89.05812707391236,19.520000000000437,8.360944399018532,0.02319375750300217,0.006972399309982887,0.020000000000436557,0.02089858985898377,9.90870606385624,8.360944399018532,826.6413378898364,715.7526921583112,20.847654949007985,17.840037333487267,89.28423853358309,77.0974635642031,149.49155034448677,130.88751539292576,24.846038889279637,21.494962537718347,40.71963655184863,36.135726795423224,47.09022063997122,41.72687959291974,135.48932678865904,118.62938947942219,19.91810271292386,17.539464219075633,47.33472798087093,41.94201423679535,51.09718863635907,45.23938947782023,7.299289025190643,6.257656794687141,4.318947703236453,3.4836304519400896,13.402888841117635,11.387892758526151,18.872857534114534,16.444390522644618,13.426451835268718,11.409406223390576,18.93313960696654,16.498174184805688,13.791071949196349,11.739143771984477,19.86378578145608,17.32251805629043
2ddad940,1481.0,5331.0,11701.37,592.6100000000006,178.59947201568505,24.710000000000946,6.393792909398017,0.0058333733493481,0.004215022875572082,-0.020000000000436557,-0.020863966396636704,7.645816438023015,6.393792909398017,1124.238610482386,972.2074863687808,18.916990056554805,15.928272384671981,23.71203378203829,19.877621608124088,98.85799142262272,80.82651974343379,22.210775863985752,18.128184815045667,18.671061136372106,16.548870706077093,40.412069578323106,29.17171051645979,103.83318421475748,84.95942224723427,21.359078331624996,14.079427153601982,40.72944742190651,29.37863191965546,43.27709885682371,31.656469704343774,8.558401321169852,7.180817748811177,10.086675262451092,8.57320003891527,9.998922038552536,8.417914662322213,14.511027015614356,11.725838455841194,10.021837375080775,8.435563395194677,14.580765530336647,11.770688512696857,10.24669835130883,8.623716938565117,15.199052735686909,12.262530950792241
2e29e833,1826.0,5428.0,12150.02,807.7099999999991,250.6867642891573,17.649999999999636,3.497085482682377,-0.015743577430975125,-0.006151278781968435,0.030000000000654836,0.031137893789380287,4.307651826621507,3.497085482682377,1362.3364305850703,1179.1871552127145,19.300985030468645,17.118980658743137,49.07208926726944,43.02247853830527,128.1901022634158,112.0023493370121,21.45810980190413,19.060186479103983,72.89468105374252,61.94348974325644,25.60930127244414,22.80410845852054,122.76812322870258,107.28840825349985,28.616929298934018,25.4472297624263,25.602484519080896,22.798318213453193,29.102713818718374,25.873330875163457,4.5275594590186925,3.637617121300147,6.111667192380817,5.01995571010013,4.7794843683886405,3.8261997812323543,7.351308041324736,6.208852208026748,4.779246420920864,3.8254490993856796,7.349996304251734,6.2073467388639525,4.945768034165884,3.978781871683589,8.085456823311933,6.960337140317797
