episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,prefix_init_rate,episode_true_rate_median,episode_candidate_rate_median,episode_true_minus_init_rate_median,pre128_true_minus_init_rate_median,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,map_rmse_ft,viterbi_rmse_ft,rowwise_oracle_decoder_rmse_ft,posterior_mean_to_map_rmse_ft,posterior_mean_to_viterbi_rmse_ft,fraction_map_improves_mean,fraction_viterbi_improves_mean,mean_truth_minus_candidate_nll,total_truth_minus_candidate_nll,observed_total_truth_minus_candidate_nll,imputed_total_truth_minus_candidate_nll,observed_mean_truth_minus_candidate_nll,observed_longest_candidate_favoring_run,observed_longest_truth_favoring_run,observed_adjacent_sign_persistence,observed_advantage_lag1_correlation,observed_advantage_positive_sequence_iat_lag20,affine_observed_total_truth_minus_candidate_nll,affine_observed_mean_truth_minus_candidate_nll,observed_truth_emission_cap_fraction,observed_candidate_emission_cap_fraction,imputed_mean_truth_minus_candidate_nll,reference_candidate_truth_gr_corr_observed,raw_candidate_gr_corr_observed,raw_truth_gr_corr_observed,raw_candidate_gr_rmse_observed,raw_truth_gr_rmse_observed,reference_candidate_truth_gr_rmse_observed,median_truth_minus_candidate_nll,fraction_gr_favors_candidate,fraction_gr_favors_truth,mean_map_nll_advantage,mean_viterbi_nll_advantage,posterior_std_mean,marginal_mode_mass_mean,marginal_mode_gap_mean,true_rate_outside_fraction,raw_gr_missing_fraction,prefix_sigma_gr,prefix_cal_a,prefix_cal_b,rate_span,emission_evidence_class,observed_emission_evidence_class,affine_observed_emission_evidence_class,viterbi_recovery_class,episode_sse,viterbi_rmse_gain_ft,actual_mean_error_ft,current_mean_error_ft,actual_rmse_ft,current_prior_sign_matches_actual,cause_bucket,observed_rows,observed_candidate_nll,observed_truth_nll,observed_truth_gain_nll,observed_barrier_above_candidate_nll,observed_barrier_above_candidate_nll_per_row,observed_barrier_above_chord_nll,observed_barrier_fraction,observed_monotone_to_truth,all_rows,all_candidate_nll,all_truth_nll,all_truth_gain_nll,all_barrier_above_candidate_nll,all_barrier_above_candidate_nll_per_row,all_barrier_above_chord_nll,all_barrier_fraction,all_monotone_to_truth,imputed_rows,imputed_candidate_nll,imputed_truth_nll,imputed_truth_gain_nll,imputed_barrier_above_candidate_nll,imputed_barrier_above_candidate_nll_per_row,imputed_barrier_above_chord_nll,imputed_barrier_fraction,imputed_monotone_to_truth,datum_observed_rows,datum_observed_candidate_nll,datum_observed_corrected_nll,datum_observed_corrected_gain_nll,datum_observed_barrier_above_candidate_nll,datum_observed_barrier_above_candidate_nll_per_row,datum_observed_barrier_above_chord_nll,datum_observed_barrier_fraction,datum_observed_monotone_to_corrected,datum_all_rows,datum_all_candidate_nll,datum_all_corrected_nll,datum_all_corrected_gain_nll,datum_all_barrier_above_candidate_nll,datum_all_barrier_above_candidate_nll_per_row,datum_all_barrier_above_chord_nll,datum_all_barrier_fraction,datum_all_monotone_to_corrected,datum_imputed_rows,datum_imputed_candidate_nll,datum_imputed_corrected_nll,datum_imputed_corrected_gain_nll,datum_imputed_barrier_above_candidate_nll,datum_imputed_barrier_above_candidate_nll_per_row,datum_imputed_barrier_above_chord_nll,datum_imputed_barrier_fraction,datum_imputed_monotone_to_corrected
55efee7f:001,55efee7f,5474,6577,3698,1103,4801,0.770256196625703,0.229743803374297,82,,-0.060321701611424,-2.4210000000002765,-10.0,0.0699999999978899,0.0499999999992724,0.0130000000008294,-0.0199999999986175,-0.0099999999983992,-30.858316863100807,32.39849105347256,9.870486458043,-0.0291507579031856,1.0,32.71110388125399,13.942283495983482,13.942283495983482,0.7244199253228759,21.21356520147133,0.2910244786944696,1.0,-0.0104223266615523,-11.495826307692209,-11.59354769258496,0.0977213848927485,-0.0106558342762729,59,32,0.7192164179104478,0.744360244295531,19.54443845426825,8.661792756784978,0.0079612065779273,0.0,0.0,0.0065147589928499,0.5157397560021327,0.3660229279203904,0.7111365819931321,15.091326747539377,13.355037863899163,15.23042819107891,0.0045711357440362,0.6010879419764279,0.3989120580235721,0.0159412511288048,-0.0059761046952345,6.460073264007253,0.1734217085793291,0.0294185405895376,0.0,0.013599274705349,48.14106036602595,1.1085308574941426,-3.4311239315032864,0.1099999999978899,truth_strong,truth_strong,candidate_strong,large_recovery,1157777.4314637615,18.45620755748908,-30.858316863100807,-67.61033907305666,32.39849105347256,True,prior_persists_against_truth_gr,1088,53.45919815550857,41.8656504629236,11.59354769258497,128.52668581725226,0.11813114505262157,133.16410489428625,0.4,False,1103,53.597590616126226,42.101764308434,11.495826307692226,131.43759654046403,0.11916373213097374,136.03592706354095,0.4,False,15,0.13839246061765817,0.23611384551040668,-0.09772138489274851,2.910910723211796,0.1940607148807864,2.871822169254697,0.4,False,1088,53.45919815550857,122.1547371605808,-68.69553900507222,257.5489841656375,0.23671781632871092,221.48382618797453,0.525,False,1103,53.597590616126226,123.4210901996162,-69.82349958348998,260.7187176590096,0.23637236415141397,224.06138037767738,0.525,False,15,0.13839246061765817,1.2663530390354227,-1.1279605784177646,3.169733493372161,0.2113155662248107,2.5775541897028345,0.525,False
368131f9:001,368131f9,3604,6568,2027,2964,4991,0.4061310358645562,0.5938689641354438,1256,,-0.0081040860762675,-8.837999999999738,-9.975000000000364,0.0300000000006548,0.0499999999992724,0.0450000000018917,0.0199999999986175,0.0,-30.88599139676128,32.30910729697623,9.483351188620532,-0.0103002613910828,1.0,31.92507215728451,26.052371514572688,25.942485994663105,1.931919900794501,6.786829539077832,0.770242914979757,1.0,-0.0658151645872529,-195.0761478366176,-55.58568469678407,-139.49046313983357,-0.0483353779972035,7,7,0.7864693446088795,0.974065073363688,36.47507743391056,-30.015257374930435,-0.0261002238042873,0.0,0.0,-0.076896616945884,0.2924903580286907,0.2274055413234514,0.4522467993976256,25.71914583126346,17.704794286009967,25.003557584109537,-0.0020277103944466,0.4436572199730094,0.5563427800269906,0.023866351885827,0.0142901510715232,2.4523655568488527,0.1402842873711201,0.0225004129270248,0.0010121457489878,0.6120107962213225,60.0,0.672608348058338,37.01207778969746,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,3094055.6200667773,6.256735782403542,-30.88599139676128,-67.38723781057737,32.30910729697623,True,prior_persists_against_truth_gr,1150,105.65217106017586,50.06648636339179,55.58568469678407,184.82770364881208,0.16071974230331484,198.7241248230081,0.25,False,2964,313.2612525607697,118.18510472415208,195.07614783661762,456.7855535388475,0.15411118540446947,500.6776868020865,0.225,False,1814,207.60908150059387,68.11861836076031,139.49046313983357,283.18082969646025,0.15610850589661535,314.56618390292283,0.225,False,1150,105.65217106017586,98.16677513928758,7.48539592088828,217.84681035946244,0.1894320090082282,219.5310244416623,0.225,False,2964,313.2612525607697,255.67231175175482,57.5889408090149,549.2900244310322,0.18532052106310126,560.807812592835,0.2,False,1814,207.60908150059387,157.50553661246724,50.103544888126635,337.3159042435269,0.18595143563590238,347.3366132211522,0.2,False
4c3df468:000,4c3df468,3490,6903,1979,3413,5392,0.3670252225519287,0.6329747774480712,115,,0.0436235550952207,4.565999999998894,9.997999999999593,-0.0400000000008731,-0.0500000000010913,-0.0459999999984575,-0.0100000000002182,-0.0099999999983992,29.15204321711092,31.96583844308007,13.113855407041564,0.012974021170522,1.0,33.87695996509224,29.98880095872502,19.730065283615264,2.210377339296924,57.82579264403862,0.0117198945209493,0.4957515382361558,-0.0597874848054621,-204.05468564104228,-99.95774126733592,-104.09694437370636,-0.0557799895465044,10,13,0.6957801766437685,0.7130397674878556,25.35270606759733,-75.85956914925708,-0.0423323488556122,0.0,0.0,-0.0642177324945751,-0.0482985075228372,0.1311596899190575,0.7547728124668482,22.207454864378946,11.90878961418471,22.77887824140604,-0.0258741669780353,0.2774685027834749,0.7225314972165251,0.0080263071074805,-0.0032948527459487,5.718039235774977,0.249098103989745,0.0591551129345108,0.0,0.4749487254614708,56.119897333237866,0.7566504015544913,27.2383307305982,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,3487454.005810724,1.9770374843550516,29.15204321711092,51.1883374256649,31.96583844308007,True,prior_persists_against_truth_gr,1792,140.30458068057948,40.34683941324352,99.95774126733596,39.83145828395672,0.02222737627452942,109.90480192798688,0.6000000000000001,False,3413,273.98674684098455,69.93206119994225,204.05468564104228,74.0682348272249,0.0217017974881995,227.10924905800664,0.75,False,1621,133.68216616040507,29.585221786698725,104.09694437370635,39.13173884974003,0.024140492812917972,117.20444713001979,0.75,False,1792,140.30458068057948,230.46233996867593,-90.15775928809646,98.25279293356454,0.054828567485248066,41.43960279692229,0.9750000000000001,False,3413,273.98674684098455,357.58626610644154,-83.59951926545699,128.0106512181256,0.03750678324586158,77.85093965885136,0.6000000000000001,False,1621,133.68216616040507,127.12392613776568,6.558240022639396,55.573559995487045,0.03428350400708639,59.50850400907069,0.6000000000000001,False
028d7b28:000,028d7b28,2494,7333,967,4839,6234,0.1551170997754251,0.7762271414821944,262,,0.0179094688472794,7.470999999999549,9.99199999999837,-0.0300000000006548,-0.0499999999992724,-0.0395000000007712,-0.0199999999986175,-0.0399999999990541,29.297103223806428,31.84499602462645,12.481326632297773,-0.0014130881987872,1.0,32.28561250586503,13.42496969233646,12.340931563213246,2.239499976110795,41.08121340192704,0.3957429220913412,0.7803265137425088,0.0329635719706716,159.51072476607996,141.5346616354832,17.976063130596696,0.0383770774499683,38,13,0.7345807345807346,0.94420704520688,16.036591518203924,141.3472200901642,0.0383262527359447,0.0,0.0,0.0156177785669823,0.6581955068347823,0.8133629532753095,0.6458750554181037,9.182598637187477,11.96082699780182,10.425850283039118,0.0073156918602832,0.5875180822483984,0.4124819177516016,0.0517199256420681,0.0405951427454875,1.7160933255926845,0.3058762096433147,0.1067175718925625,0.0010332713370531,0.2378590617896259,27.664364576319123,0.7597053682027307,13.27675829652338,0.1,candidate_strong,candidate_strong,candidate_strong,large_recovery,4907248.151781209,18.420026332289996,29.297103223806428,70.29924473206957,31.84499602462645,True,prior_and_wrong_gr_reinforce,3688,203.16585598059078,344.700517616074,-141.53466163548325,983.5402489728581,0.26668661848504827,965.8484162684226,0.125,False,4839,245.44586337927456,404.95658814535443,-159.51072476607987,1261.7241651360418,0.26074068302046743,1241.7853245402816,0.125,False,1151,42.280007398683765,60.25607052928047,-17.976063130596707,278.18391616318377,0.24168889327817877,275.9369082718592,0.125,False,3688,203.16585598059078,3846.6381714984145,-3643.4723155178235,3643.4723155178235,0.9879263328410585,579.4511395331563,1.0,False,4839,245.44586337927456,4981.015324470069,-4735.569461090794,4735.569461090794,0.9786256377538322,681.9012360868396,1.0,False,1151,42.280007398683765,1134.3771529716537,-1092.09714557297,1092.09714557297,0.9488246269096178,122.19011818710456,1.0,False
a2e8e7f6:000,a2e8e7f6,3262,5812,2210,2550,4760,0.4642857142857143,0.5357142857142857,159,,-0.0159633823933353,-6.444999999999709,-8.886000000000422,-0.0300000000006548,-0.0299999999970168,-0.0350000000016734,3.637978807091713e-12,0.0100000000002182,-30.70095392156876,31.8294311257141,8.400244882876295,-0.0113125405125919,1.0,27.099816279594958,9.362202975144198,9.362202975144198,4.848656801979292,24.919349258246807,0.9686274509803922,1.0,-0.0631653067147165,-161.07153212252712,-77.00102260799912,-84.07050951452803,-0.0605353951320747,17,16,0.8292011019283747,0.8519207973892439,24.12782475318764,-75.65965701126979,-0.0594808624302435,0.0,0.0,-0.0657828712946228,-0.162786130211579,-0.3893804013337128,0.6723598636293886,15.16829554620999,9.98682459060872,13.41281785276944,-0.0500504071966071,0.2603921568627451,0.7396078431372549,0.0233055589745825,0.0026906189754882,10.545384448117646,0.1969751115384313,0.046034480543477,0.000392156862745,0.5011764705882353,32.81104355541693,0.8216046154648496,12.596042622717093,0.1,truth_strong,truth_strong,truth_strong,large_recovery,2583437.3487557727,22.467228150569905,-30.70095392156876,19.4594314341683,31.8294311257141,False,neither_prior_nor_observed_gr,1272,135.922261911716,58.92123930371689,77.0010226079991,248.62025963326536,0.19545617895696962,277.49564311126505,0.375,False,2550,266.8696314178063,105.79809929527923,161.0715321225271,475.9971243122435,0.18666553894597784,536.3989488581911,0.375,False,1278,130.94736950609035,46.87685999156235,84.070509514528,227.3768646789781,0.1779161695453663,258.9033057469261,0.375,False,1272,135.922261911716,137.55656954520424,-1.6343076334882483,332.95442231787047,0.26175662131908056,332.34155695531234,0.375,False,2550,266.8696314178063,260.02165520312536,6.847976214680955,606.7079466096708,0.23792468494496893,609.2759376901761,0.375,False,1278,130.94736950609035,122.46508565792112,8.482283848169232,273.7535242918003,0.21420463559608788,276.9343807348638,0.375,False
54753541:000,54753541,3655,5679,2002,2024,4026,0.4972677595628415,0.5027322404371585,419,,-0.0037727636879668,-8.968999999999141,-9.962000000001352,-0.0300000000006548,-0.0199999999986175,-0.0354999999999563,0.0100000000020372,0.0,-27.619927371541618,31.3904948020495,14.916526938542452,-0.0239967268109031,1.0,31.534239284123505,20.10582677249068,20.10582677249068,0.4794102926848314,17.827554416146185,0.2989130434782608,1.0,0.023772188664606,48.1149098571626,36.963475571621714,11.151434285540883,0.0265924284687926,22,21,0.8706896551724138,0.9230242975149624,22.60587371527408,25.4177607689534,0.0182861588265851,0.0,0.0,0.0175890130686764,0.2729753893433144,0.6292854277674916,0.362875041068089,11.035910208890291,13.57378650712632,12.359518717265528,0.012842566859142,0.5765810276679841,0.4234189723320158,0.0408933664810047,0.0163532979130954,0.843445161215415,0.3417866626482214,0.0980728276429026,0.0,0.3132411067193676,34.26844185348387,0.8553770983302895,9.334545196925648,0.1,candidate_strong,candidate_strong,candidate_strong,partial_recovery,1994375.043769013,11.284668029558825,-27.619927371541618,19.662362261497456,31.3904948020495,False,candidate_gr_with_opposed_prior,1390,72.07960618187981,109.04308175350153,-36.963475571621714,404.55469698809435,0.29104654459575136,395.3138280951889,0.25,False,2024,100.4770558626578,148.5919657198204,-48.11490985716259,588.0122139141371,0.2905198685346527,575.9834864498465,0.25,False,634,28.397449680777985,39.54888396631887,-11.151434285540883,183.45751692604279,0.28936516865306433,180.66965835465757,0.25,False,1390,72.07960618187981,218.48070262690578,-146.40109644502598,374.17996597248253,0.26919422012408817,348.559774094603,0.17500000000000002,False,2024,100.4770558626578,313.97837697384733,-213.50132111118953,599.0345787220172,0.2959657009496132,561.6718475275591,0.17500000000000002,False,634,28.397449680777985,95.49767434694157,-67.10022466616358,224.85461274953474,0.35466027247560683,213.1120734329561,0.17500000000000002,False
353e5502:000,353e5502,3592,7901,1753,4309,6062,0.289178488947542,0.7108215110524579,149,,-0.0263257888321736,-6.332000000000335,-9.983000000000176,0.0299999999988358,0.0400000000008731,0.0380000000004656,0.0100000000020372,0.0200000000004365,-31.032109886284704,31.349183077861724,4.447407745512323,-0.0015227079683637,1.0,31.763691391722617,6.161730514161834,6.161730514161834,1.1064588840701886,34.01474044000766,0.1972615456022279,1.0,0.0872209568377405,375.8351030138241,329.16109437300565,46.67400864081843,0.1055003507605787,138,46,0.8166167664670658,0.8468661866152012,22.896204214894126,299.5993466276459,0.0960254316114249,0.0,0.0,0.0392548432639347,0.6388749595681045,0.7907272480266171,0.6417322827468203,10.26632406756383,13.005293490936616,10.68762426036441,0.0089717041021719,0.5398004177303318,0.4601995822696681,0.1751272114429644,0.1451199423177796,3.0552120784404737,0.5150349554490601,0.3194638893046466,0.0002320724065908,0.2759340914365282,17.380606532564112,0.8471783659058075,16.85853577811924,0.1,candidate_strong,candidate_strong,candidate_strong,large_recovery,4234761.444008798,25.18745256369989,-31.032109886284704,-50.62107833718182,31.349183077861724,True,prior_and_wrong_gr_reinforce,3120,544.2828881075152,873.443982480521,-329.16109437300577,3801.191742221608,1.2183306866094896,3702.443413909706,0.30000000000000004,False,4309,784.4551190288553,1160.2902220426793,-375.835103013824,4558.032748177362,1.0577936291894552,4445.282217273214,0.30000000000000004,False,1189,240.17223092133992,286.8462395621583,-46.674008640818386,1554.774887582971,1.3076323697081336,1516.2688304542958,0.8250000000000001,False,3120,544.2828881075152,1726.3440580962836,-1182.0611699887684,3936.0454733232714,1.2615530363215612,3551.8755930769216,0.325,False,4309,784.4551190288553,2243.1282158415156,-1458.6730968126603,4998.694953820761,1.1600591677467536,4524.626197356645,0.325,False,1189,240.17223092133992,516.7841577452323,-276.61192682389236,1734.3931787056028,1.458699056943316,1506.1883390758917,0.8250000000000001,False
529e88ca:000,529e88ca,3154,5253,1318,2099,3417,0.385718466491074,0.614281533508926,136,,-0.0380565415560335,-5.220999999999549,-9.960000000000946,0.0599999999994906,0.0900000000001455,0.066000000000713,0.0300000000006548,0.0100000000002182,-29.733632444021094,31.161261325185414,9.323910609843525,-0.0140578349332967,1.0,26.882744989591966,20.700430234815464,19.142857678905628,8.624549726912022,15.189579328127053,0.763696998570748,0.7751310147689376,-0.0293740918405197,-61.65621877325093,-30.630931489749425,-31.02528728350151,-0.0311606627566118,7,17,0.9327956989247312,0.9303486265983671,9.310096407497936,-32.155753640779864,-0.0327118551788198,0.0,0.0,-0.0278004366339619,-0.103081259290313,0.0449738044951939,0.4962825381026409,24.15145098239174,18.94560140790642,26.909984321903718,-0.0140046142742375,0.3863744640304907,0.6136255359695093,0.0272771156243922,0.0034550939188336,9.491684010147688,0.1149190078751786,0.0189144113220446,0.3106241067174845,0.531681753215817,60.0,0.7890772020429614,22.41698552581037,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,2038179.811283266,10.460831090369954,-29.733632444021094,-82.40017139913479,31.161261325185414,True,prior_persists_against_truth_gr,983,79.63564036353307,49.00470887378365,30.630931489749422,74.63359653074542,0.07592430979729951,102.2014348715199,0.9,False,2099,169.0801244880252,107.42390571477426,61.65621877325094,159.14558625254807,0.07581971712841737,217.71899408713648,0.9500000000000001,False,1116,89.44448412449213,58.419196840990615,31.02528728350152,91.30983923684352,0.08181885236276301,120.78386215616996,0.9500000000000001,False,983,79.63564036353307,87.51323940288867,-7.8775990393556015,74.43985653424949,0.07572721926169836,71.68269687047503,0.35000000000000003,False,2099,169.0801244880252,192.7712307647966,-23.691106276771393,154.59423018602428,0.07365137217056897,146.30234298915428,0.35000000000000003,False,1116,89.44448412449213,105.25799136190788,-15.813507237415749,80.15437365177476,0.07182291545857954,74.61964611867924,0.35000000000000003,False
1e30dedf:000,1e30dedf,4840,5474,3437,634,4071,0.8442643085237043,0.1557356914762957,87,,-0.0549903420275603,-3.242999999998574,-10.0,0.0600000000013096,0.0699999999997089,0.0130000000008294,0.0099999999983992,0.0099999999983992,-28.46221687697173,30.70503831986497,11.519617557566812,-0.0625550500203127,1.0,32.34616071147253,10.307920601693487,9.51153623560224,1.7872724642290163,36.216369016588416,0.0914826498422713,0.8485804416403786,-0.0117723686096392,-7.463681698511284,-6.313306121565598,-1.1503755769456876,-0.0158625781948884,8,11,0.8775510204081632,0.9057091517910828,16.997035763685634,-7.107336816188245,-0.0178576301914277,0.0,0.0,-0.0048744727836681,0.3552436993235057,0.3566250595638612,0.6635780764827871,6.950713515169348,5.570248757060008,7.078221931475614,-0.0048086146701029,0.3580441640378549,0.6419558359621451,0.0122852165645966,0.0030886298515532,5.580270008832808,0.1482370740678233,0.0133306526944653,0.001577287066246,0.3722397476340694,23.341546645599703,0.8196590511329483,5.085437852011906,0.1000000000013096,truth_strong,truth_strong,truth_strong,large_recovery,597734.8057942545,20.39711771817148,-28.46221687697173,-91.14695681827786,30.70503831986497,True,prior_persists_against_truth_gr,398,17.646256778742234,11.332950657176639,6.313306121565596,188.9652100190431,0.47478695984684194,192.59536103894334,0.5750000000000001,False,634,23.577333321664156,16.11365162315287,7.463681698511287,284.2283724987627,0.44830973580246486,288.5199894754067,0.5750000000000001,False,236,5.931076542921918,4.780700965976232,1.1503755769456863,95.2631624797196,0.40365746813440506,95.92462843646337,0.5750000000000001,False,398,17.646256778742234,21.417021270229117,-3.770764491486883,58.73768696479089,0.14758212805223841,56.94657383133462,0.47500000000000003,False,634,23.577333321664156,29.934576995495284,-6.357243673831128,101.52775894270968,0.16013842104528342,98.5080681976399,0.47500000000000003,False,236,5.931076542921918,8.51755572526617,-2.5864791823442523,42.7900719779188,0.18131386431321525,41.561494366305276,0.47500000000000003,False
8612b37f:001,8612b37f,4368,6807,2726,2439,5165,0.527783155856728,0.472216844143272,273,,-0.0200761679408527,-7.346999999999753,-9.971999999999753,0.0799999999999272,0.0499999999992724,0.0509999999976571,-0.0300000000006548,-0.0399999999990541,-29.357793152931684,30.61986843204131,8.700363439833827,-0.0009250616689251,1.0,30.784649565433533,28.369603852536635,28.369603852536635,0.4267216860679239,5.58600368739184,0.3325133251332513,1.0,0.0041823647395812,10.200787599838726,4.930797939119326,5.2699896607194034,0.0046516961689804,9,6,0.6170212765957447,0.5997136073722604,17.57157952525424,-0.7158162436530011,-0.0006752983430688,0.0,0.0,0.0038216023645535,0.4224256074519441,0.5466409195117043,0.615993904506149,13.317112948284018,14.439712860917115,16.04588903649329,0.001125049464354,0.5506355063550635,0.4493644936449364,0.0107967999747084,-0.0019123634477513,1.8379876426814263,0.2236065350225502,0.0347974499115416,0.0,0.5653956539565396,57.87309836729485,0.6615071364305856,38.06598238062105,0.1199999999999272,candidate_strong,near_tie,near_tie,partial_recovery,2286748.7000782737,2.2502645795046767,-29.357793152931684,-70.51577690615288,30.61986843204131,True,prior_aligned_gr_ambiguous,1060,28.063547437486896,32.994345376606226,-4.93079793911933,131.63712449401098,0.12418596650378394,128.5553757820614,0.625,False,2439,58.43792370974499,68.63871130958373,-10.200787599838733,289.7225926958318,0.11878745087979983,283.3471004459326,0.625,False,1379,30.374376272258097,35.64436593297749,-5.269989660719396,158.0854682018208,0.11463775794185699,154.79172466387118,0.625,False,1060,28.063547437486896,62.97240445263093,-34.90885701514404,291.72665155533093,0.2752138222220103,262.9268445178371,0.8250000000000001,False,2439,58.43792370974499,153.29526684011103,-94.85734313036603,655.3539118114244,0.2686977908205922,577.0966037288724,0.8250000000000001,False,1379,30.374376272258097,90.32286238748007,-59.948486115221975,363.6272602560934,0.26368909373175736,314.1697592110352,0.8250000000000001,False
9c350a6a:000,9c350a6a,3400,7794,1658,4394,6052,0.2739590218109716,0.7260409781890285,237,,0.0266191202389704,6.469999999999345,9.985000000000582,-0.0200000000004365,-0.0199999999986175,-0.0050000000001091,1.8189894035458565e-12,-0.0100000000002182,28.348977924442277,30.586056613625924,11.482260657702165,0.0050863494025242,1.0,31.61481802189012,21.1601093836186,18.15806190871552,1.1849997986171756,48.076686563225,0.0352753755120619,0.6784251251706873,-0.034994848920928,-153.767366158558,-102.5243093490486,-51.24305680950941,-0.0394172661857164,8,26,0.8502340093603744,0.9375780313741514,31.34331863672725,-77.42522043686571,-0.0297674819057538,0.0,0.0,-0.0285795074230392,0.4508349922988934,0.3806764080673397,0.6266343564517416,17.99493686644629,13.2169991237144,14.906027656349991,-0.010408840237107,0.365725989986345,0.634274010013655,0.0288801548178013,-0.0048030242733916,5.737430226832044,0.2893520429913518,0.0701961576830333,0.0118343195266272,0.4080564406008193,43.49329886567526,0.8394331104934513,12.819884881616534,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,4110617.139201461,9.425947230007328,28.348977924442277,10.063009597223434,30.586056613625924,True,prior_persists_against_truth_gr,2601,222.62109412634732,120.09678477729872,102.5243093490486,501.9190776671344,0.19297157926456532,507.0452931345868,0.05,False,4394,352.913882334469,199.14651617591102,153.767366158558,901.5146788648515,0.20516947630060342,909.2030471727794,0.05,False,1793,130.29278820812172,79.0497313986123,51.243056809509426,399.5956011977172,0.2228642505285651,402.15775403819265,0.05,False,2601,222.62109412634732,226.3587671003598,-3.737672974012497,576.1712046265634,0.22151910981413434,575.9843209778628,0.05,False,4394,352.913882334469,364.34463696709236,-11.430754632623348,1016.8020106958033,0.23140692095944546,1016.2304729641721,0.05,False,1793,130.29278820812172,137.98586986673257,-7.693081658610851,440.63080606923995,0.24575058899567204,440.24615198630937,0.05,False
2e63d9de:000,2e63d9de,3077,6505,1271,3428,4699,0.2704830815067035,0.7295169184932965,97,,0.0650320582883159,1.359999999998763,9.990999999999984,-0.0399999999990541,-0.0199999999986175,-0.0100000000002182,0.0200000000004365,-1.8189894035458565e-12,28.6530972870477,30.49668407178137,10.442593319335172,0.0093718735131809,1.0,30.27116401472805,7.454723029673229,7.375004734045462,3.814531841453643,29.06630654019286,0.5277129521586931,0.9763710618436406,-0.1657963319640869,-568.3498259728901,-465.6606752039959,-102.6891507688942,-0.161463479613036,29,39,0.8621782178217822,0.930340767741846,33.66173467526792,-395.64184761421353,-0.1371851066623486,0.0,0.0,-0.1887668212663496,0.0335229808392665,0.0124658487683434,0.8416768984906092,23.57310548569764,13.060977155135236,29.13121410828476,-0.0547283338800263,0.3133022170361726,0.6866977829638273,0.0497181021525737,0.0357550798984586,9.143473657205368,0.2252424830883897,0.0618451651244017,0.0,0.1586931155192532,34.53312143579144,0.8636048123429894,15.636833932238718,0.1,truth_strong,truth_strong,truth_strong,large_recovery,3188203.650574222,23.041961042108145,28.6530972870477,28.833808163324075,30.49668407178137,True,prior_persists_against_truth_gr,2884,671.9348832422893,206.27420803829338,465.6606752039959,1348.5697992589774,0.4676039525863306,1569.7586199808754,0.47500000000000003,False,3428,803.9753370122171,235.62551103932694,568.3498259728901,1523.963147523505,0.4445633452518976,1793.929314860628,0.47500000000000003,False,544,132.04045376992775,29.35130300103355,102.6891507688942,175.3933482645278,0.3224142431333231,224.17069487975255,0.47500000000000003,False,2884,671.9348832422893,507.68821347674333,164.24666976554596,2283.197489085955,0.7916773540519956,2385.8516576894212,0.625,False,3428,803.9753370122171,585.1004647599405,218.87487225227665,2667.346755454475,0.7781058213111071,2804.143550612148,0.625,False,544,132.04045376992775,77.4122512831971,54.62820248673066,384.1492663685206,0.7061567396480158,418.29189292272724,0.625,False
