cause_bucket,episodes,wells,episode_sse_fraction,observed_truth_better_fraction,observed_truth_better_sse_fraction,observed_barrier_total_median_nll_given_truth_better,observed_barrier_gt5_fraction_given_truth_better,observed_barrier_gt5_sse_fraction_given_truth_better,observed_barrier_gt20_fraction_given_truth_better,observed_barrier_gt20_sse_fraction_given_truth_better,observed_barrier_total_median_nll,observed_barrier_total_p90_nll,observed_barrier_per_row_median_nll,observed_barrier_gt5_fraction,observed_barrier_gt5_sse_fraction,observed_barrier_gt20_fraction,observed_barrier_gt20_sse_fraction,observed_monotone_to_truth_fraction,observed_barrier_vs_actual_rmse_spearman,observed_barrier_vs_viterbi_gain_spearman,all_truth_better_fraction,all_truth_better_sse_fraction,all_barrier_total_median_nll_given_truth_better,all_barrier_gt5_fraction_given_truth_better,all_barrier_gt5_sse_fraction_given_truth_better,all_barrier_gt20_fraction_given_truth_better,all_barrier_gt20_sse_fraction_given_truth_better,all_barrier_total_median_nll,all_barrier_total_p90_nll,all_barrier_per_row_median_nll,all_barrier_gt5_fraction,all_barrier_gt5_sse_fraction,all_barrier_gt20_fraction,all_barrier_gt20_sse_fraction,all_monotone_to_truth_fraction,all_barrier_vs_actual_rmse_spearman,all_barrier_vs_viterbi_gain_spearman,imputed_truth_better_fraction,imputed_truth_better_sse_fraction,imputed_barrier_total_median_nll_given_truth_better,imputed_barrier_gt5_fraction_given_truth_better,imputed_barrier_gt5_sse_fraction_given_truth_better,imputed_barrier_gt20_fraction_given_truth_better,imputed_barrier_gt20_sse_fraction_given_truth_better,imputed_barrier_total_median_nll,imputed_barrier_total_p90_nll,imputed_barrier_per_row_median_nll,imputed_barrier_gt5_fraction,imputed_barrier_gt5_sse_fraction,imputed_barrier_gt20_fraction,imputed_barrier_gt20_sse_fraction,imputed_monotone_to_truth_fraction,imputed_barrier_vs_actual_rmse_spearman,imputed_barrier_vs_viterbi_gain_spearman,datum_observed_corrected_better_fraction,datum_observed_corrected_better_sse_fraction,datum_observed_barrier_total_median_nll_given_corrected_better,datum_observed_barrier_gt5_fraction_given_corrected_better,datum_observed_barrier_gt5_sse_fraction_given_corrected_better,datum_observed_barrier_gt20_fraction_given_corrected_better,datum_observed_barrier_gt20_sse_fraction_given_corrected_better,datum_observed_barrier_total_median_nll,datum_observed_barrier_total_p90_nll,datum_observed_barrier_per_row_median_nll,datum_observed_barrier_gt5_fraction,datum_observed_barrier_gt5_sse_fraction,datum_observed_barrier_gt20_fraction,datum_observed_barrier_gt20_sse_fraction,datum_observed_monotone_to_corrected_fraction,datum_observed_barrier_vs_actual_rmse_spearman,datum_observed_barrier_vs_viterbi_gain_spearman,datum_all_corrected_better_fraction,datum_all_corrected_better_sse_fraction,datum_all_barrier_total_median_nll_given_corrected_better,datum_all_barrier_gt5_fraction_given_corrected_better,datum_all_barrier_gt5_sse_fraction_given_corrected_better,datum_all_barrier_gt20_fraction_given_corrected_better,datum_all_barrier_gt20_sse_fraction_given_corrected_better,datum_all_barrier_total_median_nll,datum_all_barrier_total_p90_nll,datum_all_barrier_per_row_median_nll,datum_all_barrier_gt5_fraction,datum_all_barrier_gt5_sse_fraction,datum_all_barrier_gt20_fraction,datum_all_barrier_gt20_sse_fraction,datum_all_monotone_to_corrected_fraction,datum_all_barrier_vs_actual_rmse_spearman,datum_all_barrier_vs_viterbi_gain_spearman,datum_imputed_corrected_better_fraction,datum_imputed_corrected_better_sse_fraction,datum_imputed_barrier_total_median_nll_given_corrected_better,datum_imputed_barrier_gt5_fraction_given_corrected_better,datum_imputed_barrier_gt5_sse_fraction_given_corrected_better,datum_imputed_barrier_gt20_fraction_given_corrected_better,datum_imputed_barrier_gt20_sse_fraction_given_corrected_better,datum_imputed_barrier_total_median_nll,datum_imputed_barrier_total_p90_nll,datum_imputed_barrier_per_row_median_nll,datum_imputed_barrier_gt5_fraction,datum_imputed_barrier_gt5_sse_fraction,datum_imputed_barrier_gt20_fraction,datum_imputed_barrier_gt20_sse_fraction,datum_imputed_monotone_to_corrected_fraction,datum_imputed_barrier_vs_actual_rmse_spearman,datum_imputed_barrier_vs_viterbi_gain_spearman
candidate_gr_with_opposed_prior,44,34,0.045291721935124984,0.0,0.0,,,,,,220.7779036024356,951.0277986087046,0.3910323837064218,1.0,1.0,1.0,1.0,0.0,0.7351656095842142,0.13375616631430584,0.0,0.0,,,,,,259.1462640628418,1024.184651037946,0.38945151447100046,1.0,1.0,1.0,1.0,0.0,0.7454545454545454,0.19041578576462298,0.022727272727272728,0.0032069919353774007,4.069973622140041,0.0,0.0,0.0,0.0,32.19449426177613,197.1159047108366,0.36515542744653884,0.8181818181818182,0.979561313572373,0.6363636363636364,0.9254142421621857,0.0,0.6455250176180408,0.32840028188865394,0.06818181818181818,0.039146253095100815,132.2207642770897,1.0,1.0,1.0,1.0,220.76975028073224,1027.4641075562117,0.40327915043926843,1.0,1.0,1.0,1.0,0.0,0.7372797744890768,0.0835799859055673,0.06818181818181818,0.039146253095100815,136.84763234018686,1.0,1.0,1.0,1.0,258.7420742801728,1119.4040062282393,0.405027811222918,1.0,1.0,1.0,1.0,0.0,0.765891472868217,0.13516560958421422,0.045454545454545456,0.03546507586580889,12.962705870436167,0.5,0.7595772784428579,0.5,0.7595772784428579,31.926988648957426,234.27357108358132,0.40016560026060943,0.8181818181818182,0.979561313572373,0.6590909090909091,0.9523527079681064,0.0,0.6813248766737139,0.33897110641296685
neither_prior_nor_observed_gr,62,56,0.0916258086498992,1.0,1.0,128.75521304757865,0.9193548387096774,0.9941579876064272,0.7741935483870968,0.9818413273909894,128.75521304757865,1079.915158496647,0.13387133497443404,0.9193548387096774,0.9941579876064272,0.7741935483870968,0.9818413273909894,0.0,0.5545257687647311,0.1882838880590939,1.0,1.0,192.24802702850423,0.9354838709677419,0.9945510068476406,0.8548387096774194,0.9894966123628348,192.24802702850423,1122.9251195538889,0.1357294005802626,0.9354838709677419,0.9945510068476406,0.8548387096774194,0.9894966123628348,0.0,0.6157759581386899,0.24348965085009633,0.9193548387096774,0.9615013128454132,31.4640261587098,0.7894736842105263,0.9661739020535545,0.5614035087719298,0.893130762739169,29.933825764090116,157.3686198004008,0.15297981543064235,0.7903225806451613,0.9658714047749324,0.5645161290322581,0.8944629729040481,0.0,0.6787891052660111,0.24847630278103539,0.6129032258064516,0.22902026275383228,94.87992812161565,0.868421052631579,0.9744912859529283,0.6842105263157895,0.9278740726129974,135.2624984423485,1215.9023956407423,0.14857177171449154,0.9193548387096774,0.9941579876064272,0.7903225806451613,0.9826587451154775,0.0,0.5742205253808643,0.18334760634967945,0.6451612903225806,0.32471746041371113,149.42330085512617,0.9,0.9832192788604069,0.825,0.9783463033483701,186.52314008935423,1313.0657610415726,0.14998808134824534,0.9354838709677419,0.9945510068476406,0.8709677419354839,0.9921457105717263,0.0,0.636024787191594,0.23920818202050217,0.6129032258064516,0.3218025333692528,13.31399837319319,0.7105263157894737,0.9168694345098221,0.4473684210526316,0.8565243182581241,27.814068979434538,214.89584609383851,0.17668994504608618,0.8064516129032258,0.9673463524665787,0.5645161290322581,0.9016135617856681,0.0,0.7179480731360767,0.26470069791060025
opposed_prior_gr_ambiguous,51,44,0.009874138617949235,0.5098039215686274,0.6370645276831497,18.13101024047789,0.9615384615384616,0.9935771152668962,0.46153846153846156,0.7314542508903957,32.3459472548772,212.53253684532615,0.173954389534046,0.9607843137254902,0.9896881358300146,0.6078431372549019,0.7911496723191278,0.0,0.25819004524886874,0.08253393665158372,0.5098039215686274,0.700193107025536,45.719655197834086,1.0,1.0,0.7692307692307693,0.926853988452914,57.84719986455762,279.9762694395952,0.1758562735788529,0.9803921568627451,0.9937799278588727,0.8235294117647058,0.9347939107855527,0.0,0.22624434389140272,0.1397285067873303,0.5098039215686274,0.7330456316719433,12.55171186096837,0.9615384615384616,0.9937482030700233,0.4230769230769231,0.6554954804815987,20.00360270873087,111.45550149813255,0.17809835765883147,0.9019607843137255,0.9782278129355182,0.5098039215686274,0.6809549539280957,0.0,0.26796380090497735,0.26171945701357463,0.27450980392156865,0.19047190221541868,20.64901691532055,0.9285714285714286,0.9785176082074806,0.5,0.4379089266024546,36.54558295906857,265.32695796192013,0.20315138140725744,0.9607843137254902,0.9896881358300146,0.6666666666666666,0.8281955771020434,0.0,0.28533936651583713,0.06479638009049773,0.29411764705882354,0.20602125230573262,54.47769508922018,1.0,1.0,0.6666666666666666,0.8026924714315066,71.74635692070412,335.2223602269415,0.2047673217074414,1.0,1.0,0.8431372549019608,0.943363849074521,0.0,0.28262443438914026,0.12389140271493213,0.27450980392156865,0.19138674680751447,16.02759528463686,0.9285714285714286,0.9760544943363886,0.42857142857142855,0.6605082940877752,24.228876452716552,129.90924708944638,0.20517429968805123,0.9215686274509803,0.9823196049643763,0.5490196078431373,0.7000144384303398,0.0,0.3280542986425339,0.22316742081447963
prior_aligned_gr_ambiguous,129,110,0.08243173648122948,0.5426356589147286,0.3647605221758848,35.61157099543658,0.9428571428571428,0.9813840478885096,0.6857142857142857,0.9150145953602539,36.62068321265577,222.50110933922537,0.14610436519694714,0.9457364341085271,0.9905528135997077,0.7131782945736435,0.9520992778508136,0.0,0.40629472271914135,0.11179561717352417,0.5348837209302325,0.27641322095936544,62.775180128072364,0.9710144927536232,0.9814642801686871,0.8260869565217391,0.9277168517900375,69.569671093347,291.5139662384195,0.14637074255462246,0.9767441860465116,0.9942629525888226,0.8294573643410853,0.9691888080805036,0.0,0.4171399821109124,0.11800089445438286,0.5038759689922481,0.2254348305999199,23.7488123634945,0.8615384615384616,0.9287874210795226,0.5538461538461539,0.8109123894355695,25.750524036560982,117.72894477537312,0.14969716482851955,0.8837209302325582,0.9757832965797908,0.6046511627906976,0.9222327871647236,0.0,0.3945214669051879,0.12719141323792488,0.2713178294573643,0.14524736546773426,32.60595321693755,0.9142857142857143,0.9786238678711542,0.6,0.9152557440149929,38.66403526954912,226.04756835854073,0.15001192644353478,0.9457364341085271,0.9902767695585792,0.6976744186046512,0.9518136850714688,0.0,0.4408318425760287,0.09512522361359572,0.3023255813953488,0.15804415852122627,63.5637138961129,0.9487179487179487,0.9870193881698037,0.8717948717948718,0.9669749050384688,73.79037961851766,337.2370854844056,0.15145815815388586,0.9767441860465116,0.9968631106989055,0.8682170542635659,0.9774654687873333,0.0,0.4654964221824687,0.09381149373881933,0.2868217054263566,0.07484432369284384,24.9788093185554,0.8918918918918919,0.9281399691753335,0.6486486486486487,0.7549465031012939,27.60887257628516,124.70429164391226,0.15930234791899972,0.9069767441860465,0.9858921210232587,0.6201550387596899,0.9235874514151226,0.0,0.42985241502683375,0.10825693202146694
prior_and_wrong_gr_reinforce,136,124,0.288866362431439,0.0,0.0,,,,,,240.30542527084128,1738.6315712698483,0.2621641068536247,1.0,1.0,0.9705882352941176,0.9973131619999308,0.0,0.42753685415772136,0.19457564047516815,0.0,0.0,,,,,,323.61678426462396,2290.125045756199,0.2612972962755957,1.0,1.0,1.0,1.0,0.0,0.48818281570535754,0.2518295882830017,0.051470588235294115,0.1436559290917694,67.0231598363874,1.0,1.0,0.8571428571428571,0.9936110346875648,48.04953990720986,241.75436345802908,0.2646944883720888,0.9191176470588235,0.9925051085813409,0.75,0.9676905392361337,0.0,0.5576260674586135,0.32829540575354227,0.022058823529411766,0.00798058539494245,63.426906952184325,1.0,1.0,1.0,1.0,249.4459369296992,1830.3419715699283,0.3014606045710214,1.0,1.0,0.9926470588235294,0.9997507505399568,0.0,0.4458613615762606,0.2151996565049377,0.022058823529411766,0.00798058539494245,118.08627083842066,1.0,1.0,1.0,1.0,338.37448139593164,2185.102752139274,0.2931901357070227,1.0,1.0,1.0,1.0,0.0,0.5084919612613902,0.2751490863985497,0.029411764705882353,0.012972946985207857,58.39174983790973,1.0,1.0,1.0,1.0,53.90539763688764,229.5591225376039,0.30553360778766453,0.9264705882352942,0.9930846629255492,0.7647058823529411,0.9702743545882183,0.0,0.5820189876437193,0.3566814560374028
prior_persists_against_truth_gr,216,184,0.48191023188435816,1.0,1.0,74.20708569044339,0.8935185185185185,0.9671995531205284,0.7685185185185185,0.953053522322023,74.20708569044339,521.5846089547359,0.12443216834439766,0.8935185185185185,0.9671995531205284,0.7685185185185185,0.953053522322023,0.0,0.3883992089995604,0.23066956450544338,1.0,1.0,118.49055442819218,0.9074074074074074,0.9729887668464368,0.8148148148148148,0.959630391432942,118.49055442819218,717.9489045784995,0.12334248065807399,0.9074074074074074,0.9729887668464368,0.8148148148148148,0.959630391432942,0.0,0.4585155637225253,0.2625320280536327,0.9583333333333334,0.9741889844162128,28.20566761967336,0.8164251207729468,0.9659800973242982,0.6086956521739131,0.9089639558049935,28.3087745919339,211.881188365355,0.14177430530620735,0.8194444444444444,0.9620154179919628,0.6064814814814815,0.9048391844938298,0.0,0.5366804490238923,0.25365583915578255,0.5509259259259259,0.29595844716671754,46.77809491940609,0.8487394957983193,0.847833595861626,0.7058823529411765,0.8148591712176059,84.97788643545603,572.6172114656108,0.14689480915684183,0.9074074074074074,0.954276114776934,0.8101851851851852,0.9397551616147676,0.0,0.39399334398309754,0.2171018242553137,0.5555555555555556,0.2901050186689806,76.80902879814167,0.85,0.8459383815007364,0.7583333333333333,0.8336733741435826,142.0117100442605,719.0534766437063,0.14026299585819932,0.9120370370370371,0.9549070245120004,0.8472222222222222,0.9479914836940563,0.0,0.46535714220486896,0.24784019972697044,0.5648148148148148,0.31236648791445387,20.33060942069239,0.7540983606557377,0.8452179155062446,0.5081967213114754,0.7699585700815632,30.733128866820262,239.38804932054904,0.14114879602089814,0.8287037037037037,0.944538947433653,0.6203703703703703,0.892459262984344,0.0,0.5220922992910813,0.24889235811738628
