well_id,rows,x_min,x_max,target_min,target_max,last_anchor_tvt_rmse,last_anchor_tvt_bias,pf_ancc_rmse,pf_ancc_bias,pf_z_rmse,pf_z_bias,beam_cons_rmse,beam_cons_bias,beam_sm5_rmse,beam_sm5_bias,beam_mean_rmse,beam_mean_bias,beam_med_rmse,beam_med_bias,sc_ens_rmse,sc_ens_bias,hyb_rmse,hyb_bias,likpf_mean_rmse,likpf_mean_bias,tvtF_ANCC_rmse,tvtF_ANCC_bias,tvt_dense_rmse,tvt_dense_bias,pf_beam_diff_mean,pf_beam_abs_diff_mean,pf_beam_abs_diff_p95,beam_minus_pf_rmse_delta,primary_pf_column,primary_beam_column,primary_pf_rmse,primary_beam_rmse,source_pf_beam_abs_diff_mean,anchor_minus_pf_rmse_delta,anchor_column,anchor_rmse,pf_ancc_std_mean,pf_ancc_std_p95,beam_std_d_mean,beam_std_d_p95,sig_std_mean,sig_std_p95,sc_trust_mean,sc_trust_p95,pfx_rmse_mean,pfx_rmse_p95,known_len_mean,known_len_p95,eval_len_mean,eval_len_p95,likpf_mean_d_mean,likpf_mean_d_p95,pf_rmse,beam_rmse,last_anchor_rmse,pf_minus_beam_rmse,beam_minus_pf_rmse,last_anchor_minus_pf_rmse,pf_std_mean,beam_spread_mean,prefix_length,eval_length,likpf_abs_delta_mean,eval_to_prefix_ratio,plot_path,reason,ml_rows,ml_rmse,ml_mode,ml_model,ml_error_mean,ml_error_abs_mean,pf_minus_ml_rmse,beam_minus_ml_rmse,best_engine,pf_beats_ml,beam_beats_ml,pf_beats_beam,tail_length_bucket,prefix_length_bucket,pf_minus_beam_rmse_bucket,pf_minus_ml_rmse_bucket,pf_beam_disagreement_bucket,pf_std_bucket,beam_spread_bucket,pfx_rmse_bucket,likpf_abs_delta_bucket
b38e3116,6211,1.0,6211.0,12007.8297656,12032.599297,6.404277033391945,-3.272221004419652,10.03588725117985,6.970031209394859,9.519939355671868,6.33920388690249,6.198213897862735,-2.757335787356312,6.204443416521079,-2.767801090342907,5.815206328980413,-2.4145453423067904,6.184226196755714,-2.752264140028968,255.1442937333587,-201.90698927281605,154.00916171704716,-122.24877769663652,10.836972759443608,7.25366898664009,29.22149996041078,27.66412708767531,9.606462319779045,9.021030762611415,9.38457655170165,10.194368674745514,22.599188700000923,-4.220680922199437,pf_ancc,beam_mean,10.03588725117985,5.815206328980413,10.194368674745514,-3.631610217787904,last_anchor_tvt,6.404277033391945,0.4988104759605538,1.69022785,0.869754502586379,2.1464257,121.82210252878762,253.711675,0.5999999999999999,0.6,11.559697000000002,11.559697,1743.0,1743.0,6211.0,6211.0,10.525889991059731,24.269043,10.03588725117985,5.815206328980413,6.404277033391945,4.220680922199437,-4.220680922199437,-3.6316102177879044,0.4988104759605538,0.869754502586379,1743.0,6211.0,10.525889991059731,3.5633964429145153,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__b38e3116.png,all_wells,6211,10.776167869567873,gpu_repro_guard_dp_threads8,lgb_mean,8.796205,8.822101593017578,-0.7402806183880237,-4.96096154058746,beam,True,True,False,5000+,1500-2500,2-5,-2-0,pf_beam_disagreement_q3_7.76_12.6,pf_std_q1_0.172_0.791,beam_spread_q1_0.0492_1.62,pfx_rmse_q1_4.57_11.9,likpf_abs_delta_q3_6.92_12.8
8a3da6d1,4593,1.0,4593.0,11994.920156,12020.750234,9.41242235362192,-7.010638019369484,8.085547429791495,-2.8443058835107977,28.13094293605049,-20.975299025248205,12.258853902012332,-10.032379015380696,12.224591395271004,-9.964939433405515,11.307527217566715,-8.914116761192044,12.216624566951651,-9.927600003841397,209.72682424191584,-149.75371447747082,129.01756185621986,-93.8512667595784,11.486523963578724,-8.118687335089051,42.36205141431781,-21.768588596334656,20.86357226492269,-19.45203598437601,6.069810877681246,6.0707925412780295,10.06485597999999,3.2219797877752203,pf_ancc,beam_mean,8.085547429791495,11.307527217566715,6.0707925412780295,1.3268749238304256,last_anchor_tvt,9.41242235362192,0.6432180332120618,1.8417755799999984,1.9712789715240584,2.8868985,95.54845895273245,227.32976199999987,0.6,0.6,15.365835999999998,15.365836,1741.0,1741.0,4593.0,4593.0,-1.1080493157195732,4.479687499999997,8.085547429791495,11.307527217566715,9.41242235362192,-3.2219797877752203,3.2219797877752203,1.3268749238304256,0.6432180332120618,1.9712789715240584,1741.0,4593.0,1.1080493157195732,2.6381390005743826,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__8a3da6d1.png,all_wells,4593,10.704363822937012,gpu_repro_guard_dp_threads8,lgb_mean,-8.319427,8.887514114379883,-2.618816393145517,0.6031633946297035,pf,True,False,True,2500-5000,1500-2500,-5--2,-5--2,pf_beam_disagreement_q2_4.26_7.76,pf_std_q1_0.172_0.791,beam_spread_q2_1.62_2.68,pfx_rmse_q3_13.7_15.9,likpf_abs_delta_q1_0.017_3.23
2043abc5,6958,1.0,6958.0,11419.6101172,11452.230234,18.04347765273348,-15.283388102262291,12.353968439096883,6.06896357925561,5.7402224768733285,1.6236867037166547,14.02814489956433,-10.993860255259278,13.19704087545565,-10.229294766138846,13.813962078450205,-10.3120340744468,13.468207688484831,-10.462617133377996,121.51211166674568,-90.76127048832473,76.26206649917575,-58.70097986713871,17.741054928933295,-14.65266346382459,28.886730630539464,-17.447741220974347,22.110408337709377,-15.9638135705682,16.380997653702412,16.384214404346274,27.64375849000053,1.4599936393533175,pf_ancc,beam_mean,12.353968439096883,13.813962078450205,16.384214404346274,5.689509213636594,last_anchor_tvt,18.04347765273348,1.86244939103478,3.813824805,5.546975367877264,8.964067,54.16372295858868,137.30404299999998,0.5999999999999999,0.6,14.249055,14.249055,1555.0,1555.0,6958.0,6958.0,0.6307246384376974,11.293017399999998,12.353968439096883,13.813962078450205,18.04347765273348,-1.4599936393533213,1.4599936393533213,5.689509213636596,1.86244939103478,5.546975367877264,1555.0,6958.0,0.6307246384376974,4.47459807073955,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__2043abc5.png,all_wells,6958,10.673030853271484,gpu_repro_guard_dp_threads8,lgb_mean,-7.8418384,8.610997200012207,1.680937585825399,3.1409312251787203,ml,False,False,True,5000+,1500-2500,-2-0,0-2,pf_beam_disagreement_q4_12.6_64.8,pf_std_q4_1.74_16.5,beam_spread_q4_4.04_13.9,pfx_rmse_q3_13.7_15.9,likpf_abs_delta_q1_0.017_3.23
3e011332,2723,1.0,2723.0,11422.269297,11463.24,17.421341019233743,-9.615663660049917,16.495303043802654,-8.949574971103706,24.127693008198108,-15.228063219359283,17.63614710536521,-10.381832002268627,16.373114670300556,-9.200781687490467,18.730128773559592,-11.778453377089892,16.642783828829895,-9.65138763811857,310.4546867161892,-240.3348330260668,189.62005996955216,-148.11705261624934,25.008907071348546,-19.56480351443477,19.76277664936724,-9.583137035003798,6.381926665839278,-3.674344924834699,2.828878405986188,2.828878405986188,5.378024850000293,2.2348257297569383,pf_ancc,beam_mean,16.495303043802654,18.730128773559592,2.828878405986188,0.9260379754310896,last_anchor_tvt,17.421341019233743,0.4529407433734851,1.28075089,5.395556675986045,8.807465,141.79234295075284,315.08439400000003,0.5999999999999999,0.6,12.341601999999998,12.341602,2119.0,2119.0,2723.0,2723.0,-9.94913985438487,-5.552832199999999,16.495303043802654,18.730128773559592,17.421341019233743,-2.2348257297569383,2.2348257297569383,0.9260379754310897,0.4529407433734851,5.395556675986045,2119.0,2723.0,9.94913985438487,1.2850401132609721,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__3e011332.png,all_wells,2723,10.657803535461426,gpu_repro_guard_dp_threads8,lgb_mean,-7.081047,7.418361663818359,5.837499508341228,8.072325238098166,ml,False,False,True,2500-5000,1500-2500,-5--2,5-10,pf_beam_disagreement_q1_0.364_4.26,pf_std_q1_0.172_0.791,beam_spread_q4_4.04_13.9,pfx_rmse_q2_11.9_13.7,likpf_abs_delta_q3_6.92_12.8
4a8ecc0b,5809,1.0,5809.0,11849.790156,11889.009883,11.211942451432495,-3.7903270655764913,3.5605656641233185,0.1090297083957389,4.013085848131168,-0.023213276627511,17.223465914224818,-11.437590973486472,17.681609360479573,-10.818121186647096,17.59111254721877,-12.067279071829502,17.275496372977592,-11.5277958279795,233.2294626587405,-174.10646450325967,143.91140134181484,-108.91460818345064,24.70971896296934,-23.33729587515301,21.20929254235625,19.36968068102442,5.700294887003956,-0.8110914172010449,12.176308780225243,15.134783137132985,26.762131000000583,14.030546883095452,pf_ancc,beam_mean,3.5605656641233185,17.59111254721877,15.134783137132985,7.651376787309179,last_anchor_tvt,11.211942451432495,0.8252793423730418,1.985133439999999,3.718155344313995,5.72499,107.47621068264762,250.4946899999999,0.5999999999999999,0.6,22.906912,22.906912,1565.0,1565.0,5809.0,5809.0,-19.54696880957652,-13.013672,3.5605656641233185,17.59111254721877,11.211942451432495,-14.030546883095452,14.030546883095452,7.651376787309177,0.8252793423730418,3.718155344313995,1565.0,5809.0,19.54696880957652,3.7118210862619807,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__4a8ecc0b.png,all_wells,5809,10.652416229248049,gpu_repro_guard_dp_threads8,lgb_mean,-9.310073,9.320858001708984,-7.09185056512473,6.938696317970722,pf,True,False,True,5000+,1500-2500,<-10,-10--5,pf_beam_disagreement_q4_12.6_64.8,pf_std_q2_0.791_1.13,beam_spread_q3_2.68_4.04,pfx_rmse_q4_15.9_61.3,likpf_abs_delta_q4_12.8_64.3
e46f4ef4,7195,1.0,7195.0,12476.099219,12498.20957,4.926578055929872,0.3393232249271097,8.108507471582941,-2.2706494644401425,8.46539697679001,-1.7737563442177615,5.204990351194442,0.7370469323204448,11.509900095636931,8.12991206842347,9.983740710951675,8.238774359549872,9.956298044047998,6.98380831572308,181.1771832224541,-125.49380795296982,107.60030495400356,-73.52243474753278,5.822198613104261,-4.653688278902354,70.11359712714017,-67.03408191753256,33.812336772092344,-32.65822010526052,-10.509423823990016,12.47997369649055,21.675213200000687,1.8752332393687343,pf_ancc,beam_mean,8.108507471582941,9.983740710951675,12.47997369649055,-3.181929415653069,last_anchor_tvt,4.926578055929872,2.772428667303683,6.165794159999998,7.816098116539264,9.456845,85.50123638831131,204.333327,0.5999999999999999,0.6,22.95339999999999,22.9534,1735.0,1735.0,7195.0,7195.0,-4.993011503829465,2.8814453299999983,8.108507471582941,9.983740710951675,4.926578055929872,-1.8752332393687343,1.8752332393687343,-3.1819294156530686,2.772428667303683,7.816098116539264,1735.0,7195.0,4.993011503829465,4.1469740634005765,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__e46f4ef4.png,all_wells,7195,10.65186882019043,gpu_repro_guard_dp_threads8,lgb_mean,-9.605914,9.702041625976562,-2.5433613486074886,-0.6681281092387543,last_anchor,True,True,True,5000+,1500-2500,-2-0,-5--2,pf_beam_disagreement_q3_7.76_12.6,pf_std_q4_1.74_16.5,beam_spread_q4_4.04_13.9,pfx_rmse_q4_15.9_61.3,likpf_abs_delta_q2_3.23_6.92
56b00794,6065,1.0,6065.0,10989.259296875,11032.269062,29.94428991002976,-27.956932217427827,7.878263221170189,2.380363990321978,28.183197059160943,-25.36374549030456,28.69591212123317,-26.891680590538687,26.32361647339329,-24.691927888985614,23.88426711624784,-22.22304322371146,26.3245529375752,-24.68838295913895,116.0149779651602,-96.30443874219289,78.8643920977222,-68.09893582478975,6.969193555683416,0.1653934654443868,25.348625811962155,21.743069184056527,10.870149253679465,9.852173236405635,24.60340721403344,24.605855912721,36.20361268000088,16.006003895077644,pf_ancc,beam_mean,7.878263221170189,23.88426711624784,24.605855912721,22.06602668885957,last_anchor_tvt,29.94428991002976,1.4988897785968671,3.1946768600000004,7.477790985079967,10.788316,51.84937388100577,113.174572,0.5999999999999999,0.6,14.942607,14.942607,1228.0,1228.0,6065.0,6065.0,28.122325682872216,38.79785,7.878263221170189,23.88426711624784,29.94428991002976,-16.00600389507765,16.00600389507765,22.06602668885957,1.4988897785968671,7.477790985079967,1228.0,6065.0,28.122325682872216,4.938925081433225,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__56b00794.png,all_wells,6065,10.625202178955078,gpu_repro_guard_dp_threads8,lgb_mean,-9.830224,9.911681175231934,-2.746938957784889,13.259064937292763,pf,True,False,True,5000+,1000-1500,<-10,-5--2,pf_beam_disagreement_q4_12.6_64.8,pf_std_q3_1.13_1.74,beam_spread_q4_4.04_13.9,pfx_rmse_q3_13.7_15.9,likpf_abs_delta_q4_12.8_64.3
53134831,5126,1.0,5126.0,12184.219414,12206.529960938,17.344252307143663,16.547704448745062,15.911543896960092,15.074582521316554,21.315858560017872,19.63125887714957,15.97472428014987,15.137507048237843,18.473914097271965,17.697690427090752,17.669087555983992,16.88381008778447,18.459366268784816,17.68203494523355,242.956251753424,-168.49248096406572,141.33416381493228,-94.52796240624812,4.939020198885152,1.598171539088909,26.32440384221236,24.00953560364196,11.29896358594687,9.329621237055052,-1.80922756646792,1.80922756646792,2.4350446299995383,1.7575436590239004,pf_ancc,beam_mean,15.911543896960092,17.669087555983992,1.80922756646792,1.4327084101835703,last_anchor_tvt,17.344252307143663,0.2392173003936792,0.392030985,1.6739894652106906,1.7971065,116.89084505827157,281.06781,0.5999999999999999,0.6,15.554742000000005,15.554742,2088.0,2088.0,5126.0,5126.0,-14.949532909656163,-8.528076,15.911543896960092,17.669087555983992,17.344252307143663,-1.7575436590239004,1.7575436590239004,1.4327084101835705,0.2392173003936792,1.6739894652106906,2088.0,5126.0,14.949532909656163,2.4549808429118776,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__53134831.png,all_wells,5126,10.618279457092283,gpu_repro_guard_dp_threads8,lgb_mean,9.161968,9.163138389587402,5.293264439867809,7.050808098891709,ml,False,False,True,5000+,1500-2500,-2-0,5-10,pf_beam_disagreement_q1_0.364_4.26,pf_std_q1_0.172_0.791,beam_spread_q2_1.62_2.68,pfx_rmse_q3_13.7_15.9,likpf_abs_delta_q4_12.8_64.3
cf50c9d1,4858,1.0,4858.0,11179.34957,11223.769492188,31.568239937387663,29.841282711466445,12.788147087779285,11.505225177500964,42.85573794209722,39.30363059125148,31.02172408540456,29.20353633950268,28.65435089913634,26.851643756238,29.8195977738146,28.019219369438847,29.60782734438687,27.787678310066728,145.53678448935796,-93.39653441449433,81.22307738705464,-44.82640300655868,8.529676144357715,6.992645875664374,76.8069349578322,-76.19831722678062,6.232497643593957,5.364619294628233,-16.51399419193788,16.528469575037885,23.532369655001457,17.031450686035317,pf_ancc,beam_mean,12.788147087779285,29.8195977738146,16.528469575037885,18.78009284960838,last_anchor_tvt,31.568239937387663,0.4345835345209963,1.4674583049999983,1.204644061637711,1.9173625,82.84658635796623,176.5624575,0.6,0.6,11.818612,11.818612,1776.0,1776.0,4858.0,4858.0,-22.84863683580208,-5.532959030000012,12.788147087779285,29.8195977738146,31.568239937387663,-17.031450686035313,17.031450686035313,18.78009284960838,0.4345835345209963,1.204644061637711,1776.0,4858.0,22.84863683580208,2.7353603603603602,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__cf50c9d1.png,all_wells,4858,10.59958839416504,gpu_repro_guard_dp_threads8,lgb_mean,9.828762,9.884129524230955,2.188558693614244,19.22000937964956,ml,False,False,True,2500-5000,1500-2500,<-10,2-5,pf_beam_disagreement_q4_12.6_64.8,pf_std_q1_0.172_0.791,beam_spread_q1_0.0492_1.62,pfx_rmse_q1_4.57_11.9,likpf_abs_delta_q4_12.8_64.3
2ac7cb6b,4990,1.0,4990.0,10834.089375,10899.909688,19.59651226796863,9.424310515244407,15.146304758340058,-8.208253112009654,11.204805022926449,-5.872491889564773,19.27122110003998,10.370708399496229,19.110554262073304,9.994856694687426,20.47985404932389,11.510087170396796,19.11379731898237,10.045157296101452,117.4816769013592,-81.17736327564477,68.88152535075712,-44.63295462772152,9.148457406030294,-6.039719303125823,14.519212081540326,-6.429686278342339,12.453413624090958,-6.114044314288673,-19.71834028240645,19.75063995110227,29.57849759999981,5.333549290983832,pf_ancc,beam_mean,15.146304758340058,20.47985404932389,19.75063995110227,4.450207509628573,last_anchor_tvt,19.59651226796863,0.5752835593022044,1.9648813500000004,3.104157473821643,5.442651,57.971681197046095,138.754535,0.6,0.6,9.055751,9.055751,1461.0,1461.0,4990.0,4990.0,-15.464029818370244,2.1875,15.146304758340058,20.47985404932389,19.59651226796863,-5.333549290983832,5.333549290983832,4.450207509628573,0.5752835593022044,3.104157473821643,1461.0,4990.0,15.464029818370244,3.4154688569472964,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__2ac7cb6b.png,all_wells,4990,10.589707374572754,gpu_repro_guard_dp_threads8,lgb_mean,-3.5020452,8.76220989227295,4.556597383767304,9.890146674751136,ml,False,False,True,2500-5000,1000-1500,-10--5,2-5,pf_beam_disagreement_q4_12.6_64.8,pf_std_q1_0.172_0.791,beam_spread_q3_2.68_4.04,pfx_rmse_q1_4.57_11.9,likpf_abs_delta_q4_12.8_64.3
9dede370,6297,1.0,6297.0,12201.590273438,12239.490664,18.67650672984368,-16.554392319042933,4.752481496206749,-0.2285328621581887,4.292021611841418,-0.2547545550278144,18.07935405210632,-15.760480039385952,18.06345929309627,-15.733800668256842,15.557810421873937,-13.299455485798536,18.047107029011386,-15.719587550899371,208.1104643717373,-149.7623471037976,129.2788400378728,-96.15587414748504,11.670491075697011,-8.722802746579857,23.86052361751082,-19.49741526647772,9.888530797397012,-7.301575999096928,13.070922623640346,13.071128294153288,20.71734650000144,10.805328925667188,pf_ancc,beam_mean,4.752481496206749,15.557810421873937,13.071128294153288,13.924025233636932,last_anchor_tvt,18.67650672984368,0.7957467734111482,2.359655299999996,5.978645143528665,9.0981045,85.29675992664761,233.011636,0.5999999999999999,0.6,12.023074,12.023074,1760.0,1760.0,6297.0,6297.0,7.831589572463077,13.8255856,4.752481496206749,15.557810421873937,18.67650672984368,-10.805328925667187,10.805328925667187,13.924025233636932,0.7957467734111482,5.978645143528665,1760.0,6297.0,7.831589572463077,3.577840909090909,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__9dede370.png,all_wells,6297,10.49079704284668,gpu_repro_guard_dp_threads8,lgb_mean,-7.2229824,8.305251121520996,-5.738315546639931,5.067013379027257,pf,True,False,True,5000+,1500-2500,<-10,-10--5,pf_beam_disagreement_q4_12.6_64.8,pf_std_q2_0.791_1.13,beam_spread_q4_4.04_13.9,pfx_rmse_q2_11.9_13.7,likpf_abs_delta_q3_6.92_12.8
aed44918,2719,1.0,2719.0,12770.949765625,12787.23004,9.488326963118991,-8.242588376475506,13.284951073081285,-11.155198711157896,17.31651315512351,-15.943059505567582,7.601119259131885,-6.018465307332439,12.591110759328824,-11.27664846290434,13.79289645877665,-12.218328687828755,12.59088204320273,-11.275912898358552,70.81845188850137,-49.10537970993633,45.19498634911407,-32.92192067216178,19.98362887437008,-18.315115118027524,13.211135067838502,-12.165192642750393,8.726493385942446,6.607687235002079,1.0631299766708595,4.694216966461966,12.56286799999798,0.5079453856953666,pf_ancc,beam_mean,13.284951073081285,13.79289645877665,4.694216966461966,-3.7966241099622895,last_anchor_tvt,9.488326963118991,7.731975421956601,13.2908294,6.243635659084221,9.657925,30.96743756851784,86.0166534,0.5999999999999999,0.6,13.734651,13.734651,1301.0,1301.0,2719.0,2719.0,-10.07252674155204,-1.5020507900000006,13.284951073081285,13.79289645877665,9.488326963118991,-0.5079453856953648,0.5079453856953648,-3.796624109962293,7.731975421956601,6.243635659084221,1301.0,2719.0,10.07252674155204,2.0899308224442734,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__aed44918.png,all_wells,2719,10.48377799987793,gpu_repro_guard_dp_threads8,lgb_mean,-9.598776,9.59877586364746,2.801173073203355,3.3091184588987197,last_anchor,False,False,True,2500-5000,1000-1500,-2-0,2-5,pf_beam_disagreement_q2_4.26_7.76,pf_std_q4_1.74_16.5,beam_spread_q4_4.04_13.9,pfx_rmse_q3_13.7_15.9,likpf_abs_delta_q3_6.92_12.8
660d9546,4732,1.0,4732.0,11990.44082,12012.7904297,9.4334988637651,6.3142358311944,18.808916270068057,14.065388198057947,2.8418701203080587,-1.0872391265405348,9.89691897539379,6.697366143087255,9.7835332861062,5.677818394338599,9.169306146476885,5.509526518809722,9.810965456630615,5.929192020158487,87.67474688513728,-58.36752161925996,51.50100351671022,-32.545043615950576,3.2739937382090867,0.7069452117011625,34.09716735689089,30.15483927582633,16.169163169424095,12.253985102984451,8.555861679248228,9.221141207747916,26.84712829999989,-9.639610123591172,pf_ancc,beam_mean,18.808916270068057,9.169306146476885,9.221141207747916,-9.375417406302956,last_anchor_tvt,9.4334988637651,0.7980923916111581,2.150593955,2.014978708005072,3.4196312,43.67232775963652,113.6019613,0.6,0.6,11.331751,11.331751,1408.0,1408.0,4732.0,4732.0,-5.607290619493237,2.1747070199999925,18.808916270068057,9.169306146476885,9.4334988637651,9.639610123591172,-9.639610123591172,-9.375417406302956,0.7980923916111581,2.014978708005072,1408.0,4732.0,5.607290619493237,3.3607954545454546,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__660d9546.png,all_wells,4732,10.428043365478516,gpu_repro_guard_dp_threads8,lgb_mean,8.223213,8.22929859161377,8.380872904589541,-1.258737219001631,beam,False,True,False,2500-5000,1000-1500,5-10,5-10,pf_beam_disagreement_q3_7.76_12.6,pf_std_q2_0.791_1.13,beam_spread_q2_1.62_2.68,pfx_rmse_q1_4.57_11.9,likpf_abs_delta_q2_3.23_6.92
ac6f01d5,5004,1.0,5004.0,12499.82996,12532.519414,15.962611683465315,12.439283365102504,5.713364679194143,-0.9914806237072532,6.606153023860194,-3.49019345344346,16.237224764455608,12.690750941041752,16.22833726885089,12.510095465422248,16.213127630027607,13.00708428119666,16.24610256287799,12.77538323520642,175.15944922884867,-115.90445627464568,102.05652614847276,-64.50213830825881,14.736119548846752,13.10465321909181,15.409592337078438,12.323166658467011,71.12542975879218,-69.43221630456178,-13.998564904903912,16.72386525582689,27.4099982055006,10.499762950833464,pf_ancc,beam_mean,5.713364679194143,16.213127630027607,16.72386525582689,10.249247004271174,last_anchor_tvt,15.962611683465315,1.202930618161271,2.996222125,1.4582170315367706,2.5334496,82.40502903996801,210.1595205,0.6,0.6,17.609472000000004,17.609472,1725.0,1725.0,5004.0,5004.0,0.6653698539893084,7.9596680499999986,5.713364679194143,16.213127630027607,15.962611683465315,-10.499762950833464,10.499762950833464,10.249247004271172,1.202930618161271,1.4582170315367706,1725.0,5004.0,0.6653698539893084,2.9008695652173913,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__ac6f01d5.png,all_wells,5004,10.425901412963867,gpu_repro_guard_dp_threads8,lgb_mean,8.445498,9.211112022399902,-4.712536733769724,5.78722621706374,pf,True,False,True,5000+,1500-2500,<-10,-5--2,pf_beam_disagreement_q4_12.6_64.8,pf_std_q3_1.13_1.74,beam_spread_q1_0.0492_1.62,pfx_rmse_q4_15.9_61.3,likpf_abs_delta_q1_0.017_3.23
ef8e3ed0,5224,1.0,5224.0,12097.699844,12130.579727,14.635364174074391,11.76727805662622,5.102708213070631,1.1396280757680504,21.67130857856272,15.92851953824892,14.09024944749244,11.092286438192122,12.38422092367463,8.48212184473907,11.288608036960785,7.573444865900828,12.383646385984267,8.463266561392974,112.9356121888832,-79.94337175948978,65.2606170803492,-44.05082090049285,19.07591533074608,14.347538824181642,19.243579102535104,-13.400991085793963,7.422157271284503,5.143691120591192,-6.433816790132776,6.752114182877486,17.290265200000977,6.1858998238901535,pf_ancc,beam_mean,5.102708213070631,11.288608036960785,6.752114182877486,9.532655961003762,last_anchor_tvt,14.635364174074391,0.9047840823162326,2.2699552949999955,3.609777565583844,5.70982,55.50834695742726,130.17745499999992,0.6,0.6,10.489762999999996,10.489763,1413.0,1413.0,5224.0,5224.0,2.580260767555417,14.81040045,5.102708213070631,11.288608036960785,14.635364174074391,-6.1858998238901535,6.1858998238901535,9.53265596100376,0.9047840823162326,3.609777565583844,1413.0,5224.0,2.580260767555417,3.697098372257608,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__ef8e3ed0.png,all_wells,5224,10.411540985107422,gpu_repro_guard_dp_threads8,lgb_mean,8.247591,8.772940635681152,-5.308832772036791,0.8770670518533628,pf,True,False,True,5000+,1000-1500,-10--5,-10--5,pf_beam_disagreement_q2_4.26_7.76,pf_std_q2_0.791_1.13,beam_spread_q3_2.68_4.04,pfx_rmse_q1_4.57_11.9,likpf_abs_delta_q1_0.017_3.23
b4f37e6e,2992,1.0,2992.0,11178.3899219,11213.349883,14.94916864513172,-11.56425011315912,7.370576076471426,-3.313501450056864,16.29104571781519,-12.578085674655824,16.71408673361189,-12.37103372843342,14.83606456798904,-11.50491482358709,13.610849724356328,-10.03519758826744,14.849849951638031,-11.516953437073054,123.0449662135204,-90.98601031176209,78.08155326345097,-59.36642764447448,1.9738570915455724,0.8856188111607283,12.492877200181512,-8.52410038053813,15.02599421353695,6.125774186473237,6.721696138210578,7.060947199527259,12.934704220000274,6.2402736478849015,pf_ancc,beam_mean,7.370576076471426,13.610849724356328,7.060947199527259,7.578592568660293,last_anchor_tvt,14.94916864513172,0.851911931303476,3.03827235,3.953460965354278,6.3201437,52.54512357423127,137.78221349999995,0.6,0.6,16.857220000000005,16.85722,1507.0,1507.0,2992.0,2992.0,12.449868924319851,36.5747076,7.370576076471426,13.610849724356328,14.94916864513172,-6.2402736478849015,6.2402736478849015,7.578592568660294,0.851911931303476,3.953460965354278,1507.0,2992.0,12.449868924319851,1.9854014598540146,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__b4f37e6e.png,all_wells,2992,10.389278411865234,gpu_repro_guard_dp_threads8,lgb_mean,-7.338721,9.126250267028809,-3.018702335393808,3.2215713124910934,pf,True,False,True,2500-5000,1500-2500,-10--5,-5--2,pf_beam_disagreement_q2_4.26_7.76,pf_std_q2_0.791_1.13,beam_spread_q3_2.68_4.04,pfx_rmse_q4_15.9_61.3,likpf_abs_delta_q3_6.92_12.8
57f05c51,4771,1.0,4771.0,12664.13945312,12727.96953,36.32428695842623,-31.473521446348148,31.579007663544694,-27.13582347946562,28.12952521186885,23.316184170922146,35.44735858159666,-30.515943460319555,35.39092657748387,-30.281506228812606,34.88542020625972,-30.0115119322828,35.431998494052536,-30.49844188765974,244.4898666319898,-176.4047615100001,156.07479668277395,-118.00194945820664,32.47580563411516,25.133056101418973,26.39064237951661,17.948234998840817,7.176983660246414,2.158626639912176,2.875688452817169,3.098134872742821,7.339728799999648,3.306412542715023,pf_ancc,beam_mean,31.579007663544694,34.88542020625972,3.098134872742821,4.745279294881534,last_anchor_tvt,36.32428695842623,1.2169566385017816,3.4023904,1.4790807872060363,5.222596,105.12969906730244,260.70035,0.5999999999999999,0.6,16.601125999999997,16.601126,1707.0,1707.0,4771.0,4771.0,56.60657754776713,97.145997,31.579007663544694,34.88542020625972,36.32428695842623,-3.306412542715023,3.306412542715023,4.745279294881534,1.2169566385017816,1.4790807872060363,1707.0,4771.0,56.60657754776713,2.794961921499707,artifacts/pf_beam_true_tvt_2d_well_eda_clean_all_plots/all_wells__57f05c51.png,all_wells,4771,10.311999320983888,gpu_repro_guard_dp_threads8,lgb_mean,-3.2002752,7.855464458465576,21.267008342560807,24.57342088527583,ml,False,False,True,2500-5000,1500-2500,-5--2,10+,pf_beam_disagreement_q1_0.364_4.26,pf_std_q3_1.13_1.74,beam_spread_q1_0.0492_1.62,pfx_rmse_q4_15.9_61.3,likpf_abs_delta_q4_12.8_64.3
