variant,feature,mean_importance,std_importance,folds
lgb_candidate_error_ranker,tvt_dense_vs_v6_k16_geometry_gr_u_projection_abs,211.4,18.46076921474292,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_prior_std,207.2,19.954949260772377,5
lgb_candidate_error_ranker,crfe_tvt_dense50_drift_per_md,203.4,24.684002916869055,5
lgb_candidate_error_ranker,crfe_dense_candidate_mean,200.8,16.05303709582707,5
lgb_candidate_error_ranker,tvt_densew_vs_hmm_selfgr_boost_only_a070_c100_abs,199.8,19.331321734428816,5
lgb_candidate_error_ranker,tvt_dense50_vs_hmm_selfgr_boost_only_a070_c100_abs,199.0,18.64135188230725,5
lgb_candidate_error_ranker,likpf_mean_vs_hmm_selfgr_boost_only_a070_c100_abs,189.2,31.74429082528069,5
lgb_candidate_error_ranker,crfe_dense_candidate_std,177.4,11.545561917897285,5
lgb_candidate_error_ranker,beam_mean_vs_likpf_mean_abs,176.6,27.546324618721826,5
lgb_candidate_error_ranker,hmm_selfgr_boost_only_a070_c100_mean_tvt,176.6,16.592166826548002,5
lgb_candidate_error_ranker,candidate_name_code,175.6,50.894989930247554,5
lgb_candidate_error_ranker,blend_likpf_hmm_w500,170.4,5.98331012066064,5
lgb_candidate_error_ranker,tvt_dense_d,166.6,8.203657720797473,5
lgb_candidate_error_ranker,crfe_tvt_densew_drift_per_md,164.0,29.0,5
lgb_candidate_error_ranker,candidate_is_dense_family,159.6,16.516658257650064,5
lgb_candidate_error_ranker,crfe_tail_rank_norm,155.2,17.19592975096142,5
lgb_candidate_error_ranker,pf_vs_dense,147.8,13.274034804836099,5
lgb_candidate_error_ranker,candidate_is_hmm_family,147.4,10.597169433391164,5
lgb_candidate_error_ranker,exp226_geop_tvt,144.2,11.584472366059664,5
lgb_candidate_error_ranker,copcf_nearby_majority_count_k12,142.2,18.17140610959978,5
lgb_candidate_error_ranker,candidate_is_default_likpf,137.6,15.693947878083447,5
lgb_candidate_error_ranker,crfe_dense_candidate_range,137.0,16.077935190813527,5
lgb_candidate_error_ranker,crfe_pf_ancc_minus_tvt_densew,135.2,13.103434664239751,5
lgb_candidate_error_ranker,exp226_v6_k16_geometry_gr_u_projection,134.8,12.597618822618823,5
lgb_candidate_error_ranker,crfe_likpf_mean_minus_tvt_densew,132.2,18.99210362229524,5
lgb_candidate_error_ranker,tvt_densew_vs_v6_k16_geometry_gr_u_projection_abs,128.4,11.260550608207398,5
lgb_candidate_error_ranker,beam_mean_minus_last,126.0,19.209372712298546,5
lgb_candidate_error_ranker,candidate_multiobs_mae,124.2,12.61744823647,5
lgb_candidate_error_ranker,crfe_beam_mean_minus_tvt_densew_abs_norm,117.0,16.46207763315433,5
lgb_candidate_error_ranker,crfe_high_disagreement_proxy,116.2,2.863564212655271,5
lgb_candidate_error_ranker,tvt_dense50_vs_v6_k16_geometry_gr_u_projection_abs,109.4,5.504543577809154,5
lgb_candidate_error_ranker,tvt_dense_vs_blend_likpf_hmm_w500_abs,106.4,21.87007087322764,5
lgb_candidate_error_ranker,beam_mean_vs_tvt_dense_abs,103.8,11.43241006962224,5
lgb_candidate_error_ranker,likpf_mean_vs_tvt_dense_abs,103.6,11.193748255164577,5
lgb_candidate_error_ranker,crfe_tvt_dense_abs_delta_from_last,101.2,10.59245014149229,5
lgb_candidate_error_ranker,pf_ancc_vs_tvt_dense_abs,99.8,10.825894882179487,5
lgb_candidate_error_ranker,copcf_nearby_majority_count_k8,96.6,8.792041856133308,5
lgb_candidate_error_ranker,tvt_dense50_d,96.4,12.660963628413123,5
lgb_candidate_error_ranker,crfe_beam_mean_minus_tvt_densew,93.4,16.97939928266015,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_prior_count,92.8,9.54986910905066,5
lgb_candidate_error_ranker,crfe_pf_vs_dense_abs_norm,91.0,13.057564857200592,5
lgb_candidate_error_ranker,pf_ancc_std,91.0,15.7797338380595,5
lgb_candidate_error_ranker,crfe_likpf_mean_minus_tvt_densew_abs_norm,85.4,12.280065146406999,5
lgb_candidate_error_ranker,crfe_pf_ancc_minus_tvt_densew_abs_norm,83.8,15.270887335056859,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_minus_candidate,81.4,9.423375191511797,5
lgb_candidate_error_ranker,copcf_typewell_spatial_prior_abs_delta,81.0,9.486832980505138,5
lgb_candidate_error_ranker,pf_ancc_vs_tvt_densew_abs,80.6,9.864076236526154,5
lgb_candidate_error_ranker,pf_ancc_vs_tvt_dense50_abs,79.0,14.017845768876185,5
lgb_candidate_error_ranker,tvt_densew_d,76.8,10.70980858839223,5
lgb_candidate_error_ranker,exp226_geop_minus_pred_abs,71.6,12.95376393176902,5
lgb_candidate_error_ranker,candidate_multiobs_score,70.4,15.388307249337075,5
lgb_candidate_error_ranker,likpf_mean_vs_tvt_dense50_abs,68.8,11.43241006962224,5
lgb_candidate_error_ranker,tvt_densew_vs_blend_likpf_hmm_w500_abs,68.6,8.677557259966656,5
lgb_candidate_error_ranker,crfe_tvt_densew_abs_delta_from_last,62.4,7.602631123499285,5
lgb_candidate_error_ranker,crfe_tvt_dense50_abs_delta_from_last,62.0,8.544003745317532,5
lgb_candidate_error_ranker,tvt_dense50_vs_blend_likpf_hmm_w500_abs,60.6,8.96102672688794,5
lgb_candidate_error_ranker,likpf_mean_vs_tvt_densew_abs,56.6,2.701851217221259,5
lgb_candidate_error_ranker,copcf_nearby_majority_count_k5,53.8,10.353743284435827,5
lgb_candidate_error_ranker,likpf_mean_minus_last,53.6,10.876580344942981,5
lgb_candidate_error_ranker,sc_ens_vs_v6_k16_geometry_gr_u_projection_abs,52.8,9.20326029187483,5
lgb_candidate_error_ranker,hyb_vs_v6_k16_geometry_gr_u_projection_abs,46.6,10.014988766843427,5
lgb_candidate_error_ranker,beam_mean_vs_tvt_densew_abs,45.0,6.892024376045111,5
lgb_candidate_error_ranker,sc_ens_vs_hmm_selfgr_boost_only_a070_c100_abs,42.8,11.278297743897348,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_neighbor_wells,42.0,7.968688725254614,5
lgb_candidate_error_ranker,beam_mean_vs_tvt_dense50_abs,41.8,6.906518659932803,5
lgb_candidate_error_ranker,sc_ens_vs_blend_likpf_hmm_w500_abs,40.0,10.700467279516348,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_minus_candidate_abs_norm,36.2,5.118593556827892,5
lgb_candidate_error_ranker,hyb_vs_blend_likpf_hmm_w500_abs,36.2,5.718391382198318,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearby_majority_diff_k8_corr_abs_c20,36.0,4.898979485566356,5
lgb_candidate_error_ranker,hyb_vs_hmm_selfgr_boost_only_a070_c100_abs,35.4,6.107372593840989,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_any_outlier_signal_k8_corr_abs_c40,34.8,8.408329203831162,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_std_x_candidate,33.8,4.8166378315169185,5
lgb_candidate_error_ranker,crfe_dense_std_norm,33.8,6.140032573203501,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_minus_candidate_abs,33.6,7.021395872616783,5
lgb_candidate_error_ranker,sc_ens_d,33.4,5.89915248150105,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearby_majority_diff_k8_corr_abs_c40,33.2,7.661592523751183,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearest_other_closer_corr_abs_c40,32.0,10.319883720275147,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearest_other_closer_corr_abs_c20,31.8,10.449880382090505,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_std_x_candidate,31.0,6.745368781616021,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearest_other_closer_corr_abs_c20,30.8,4.207136793592526,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_prior_count,29.8,10.545141061171254,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearby_majority_diff_k8_corr_abs_c40,28.4,9.262828941527529,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearest_other_closer_corr_abs_c40,28.0,7.778174593052023,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_any_outlier_signal_k8_corr_abs_c20,27.4,4.03732584763727,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearby_majority_diff_k8_corr_abs_c20,27.4,4.393176527297759,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_prior_std,27.4,6.06630035524124,5
lgb_candidate_error_ranker,candidate_std,26.4,7.021395872616783,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearest_other_closer_corr_abs_c20,26.4,7.503332592921628,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_any_outlier_signal_k8_corr_abs_c40,26.2,6.610597552415364,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_prior_count,26.2,4.919349550499538,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearby_majority_diff_k8_corr_abs_c40,25.6,6.107372593840989,5
lgb_candidate_error_ranker,copcf_nearby_majority_share_k12,25.0,5.477225575051661,5
lgb_candidate_error_ranker,tvt_dense_minus_last,23.2,2.387467277262664,5
lgb_candidate_error_ranker,likpf_mean_vs_sc_ens_abs,23.0,6.041522986797286,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearest_other_closer_corr_abs_c40,22.4,8.018728078691781,5
lgb_candidate_error_ranker,crfe_high_disagreement_x_longtail,22.2,4.147288270665544,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_own_z_gt2p0_corr_abs_c20,22.0,9.669539802906858,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_any_outlier_signal_k8_corr_abs_c40,21.6,4.33589667773576,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearby_majority_diff_k8_corr_abs_c20,21.6,4.560701700396552,5
lgb_candidate_error_ranker,self_gr_peak_gap,21.6,9.555103348473002,5
lgb_candidate_error_ranker,copcf_nearby_majority_diff_k5,21.4,3.361547262794322,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_any_outlier_signal_k8_corr_abs_c20,19.6,3.0495901363953815,5
lgb_candidate_error_ranker,candidate_mean,18.8,5.06951674225463,5
lgb_candidate_error_ranker,copcf_nearby_majority_share_k8,17.6,3.7815340802378072,5
lgb_candidate_error_ranker,hyb_d,17.6,9.762171889492624,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_any_outlier_signal_k8_corr_abs_c20,17.4,3.286335345030997,5
lgb_candidate_error_ranker,likpf_mean_vs_hyb_abs,17.4,6.767569726275452,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_own_z_gt2p0_corr_abs_c40,17.2,4.969909455915671,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_own_z_gt2p0_corr_abs_c40,16.6,8.203657720797473,5
lgb_candidate_error_ranker,multiobs_mae_beam_mean,15.4,4.722287581247038,5
lgb_candidate_error_ranker,tvt_dense50_minus_last,14.6,4.722287581247038,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearest_other_closer_gate_x_dense_family,14.0,6.59545297913646,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_own_z_gt2p0_corr_abs_c20,13.8,5.890670590009256,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_count_x_candidate,13.6,4.505552130427524,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearest_other_closer_gate_x_dense_family,13.4,2.4083189157584592,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_nearby_majority_diff_k8_gate_x_dense_family,13.2,6.760177512462229,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearby_majority_diff_k8_gate_x_dense_family,12.8,6.1400325732035,5
lgb_candidate_error_ranker,copcf_nearby_majority_diff_k12,12.6,3.9115214431215892,5
lgb_candidate_error_ranker,pf_ancc_vs_sc_ens_abs,12.2,3.7682887362833544,5
