cause_bucket,episodes,wells,episode_sse_fraction,rate_ring_256_512_true_rate_abs_mean_episode_mean,rate_ring_256_512_true_rate_abs_mean_episode_median,rate_ring_256_512_true_rate_abs_mean_pooled,rate_ring_256_512_true_rate_acceleration_abs_mean_episode_mean,rate_ring_256_512_true_rate_acceleration_abs_mean_episode_median,rate_ring_256_512_true_rate_acceleration_abs_mean_pooled,rate_ring_256_512_decoded_rate_abs_mean_episode_mean,rate_ring_256_512_decoded_rate_abs_mean_episode_median,rate_ring_256_512_decoded_rate_abs_mean_pooled,rate_ring_256_512_rate_error_signed_mean_episode_mean,rate_ring_256_512_rate_error_signed_mean_episode_median,rate_ring_256_512_rate_error_signed_mean_pooled,rate_ring_256_512_rate_error_abs_mean_episode_mean,rate_ring_256_512_rate_error_abs_mean_episode_median,rate_ring_256_512_rate_error_abs_mean_pooled,rate_ring_000_016_true_rate_abs_mean_episode_mean,rate_ring_000_016_true_rate_abs_mean_episode_median,rate_ring_000_016_true_rate_abs_mean_pooled,rate_ring_000_016_true_rate_acceleration_abs_mean_episode_mean,rate_ring_000_016_true_rate_acceleration_abs_mean_episode_median,rate_ring_000_016_true_rate_acceleration_abs_mean_pooled,rate_ring_000_016_decoded_rate_abs_mean_episode_mean,rate_ring_000_016_decoded_rate_abs_mean_episode_median,rate_ring_000_016_decoded_rate_abs_mean_pooled,rate_ring_000_016_rate_error_signed_mean_episode_mean,rate_ring_000_016_rate_error_signed_mean_episode_median,rate_ring_000_016_rate_error_signed_mean_pooled,rate_ring_000_016_rate_error_abs_mean_episode_mean,rate_ring_000_016_rate_error_abs_mean_episode_median,rate_ring_000_016_rate_error_abs_mean_pooled,rate_episode_true_rate_abs_mean_episode_mean,rate_episode_true_rate_abs_mean_episode_median,rate_episode_true_rate_abs_mean_pooled,rate_episode_true_rate_acceleration_abs_mean_episode_mean,rate_episode_true_rate_acceleration_abs_mean_episode_median,rate_episode_true_rate_acceleration_abs_mean_pooled,rate_episode_decoded_rate_abs_mean_episode_mean,rate_episode_decoded_rate_abs_mean_episode_median,rate_episode_decoded_rate_abs_mean_pooled,rate_episode_rate_error_signed_mean_episode_mean,rate_episode_rate_error_signed_mean_episode_median,rate_episode_rate_error_signed_mean_pooled,rate_episode_rate_error_abs_mean_episode_mean,rate_episode_rate_error_abs_mean_episode_median,rate_episode_rate_error_abs_mean_pooled,rate_near_minus_far_true_rate_abs_eligible_episodes,rate_near_minus_far_true_rate_abs_mean,rate_near_minus_far_true_rate_abs_median,rate_near_minus_far_true_rate_abs_positive_fraction_eligible,rate_near_minus_far_true_rate_abs_positive_sse_fraction_eligible,rate_near_minus_far_true_rate_abs_vs_rmse_spearman,rate_near_minus_far_true_rate_abs_vs_transition_crescendo_spearman,rate_near_minus_far_true_rate_abs_vs_pre128_error_slope_spearman,rate_near_minus_far_true_rate_acceleration_abs_eligible_episodes,rate_near_minus_far_true_rate_acceleration_abs_mean,rate_near_minus_far_true_rate_acceleration_abs_median,rate_near_minus_far_true_rate_acceleration_abs_positive_fraction_eligible,rate_near_minus_far_true_rate_acceleration_abs_positive_sse_fraction_eligible,rate_near_minus_far_true_rate_acceleration_abs_vs_rmse_spearman,rate_near_minus_far_true_rate_acceleration_abs_vs_transition_crescendo_spearman,rate_near_minus_far_true_rate_acceleration_abs_vs_pre128_error_slope_spearman,rate_near_minus_far_decoded_rate_abs_eligible_episodes,rate_near_minus_far_decoded_rate_abs_mean,rate_near_minus_far_decoded_rate_abs_median,rate_near_minus_far_decoded_rate_abs_positive_fraction_eligible,rate_near_minus_far_decoded_rate_abs_positive_sse_fraction_eligible,rate_near_minus_far_decoded_rate_abs_vs_rmse_spearman,rate_near_minus_far_decoded_rate_abs_vs_transition_crescendo_spearman,rate_near_minus_far_decoded_rate_abs_vs_pre128_error_slope_spearman,rate_near_minus_far_rate_error_signed_eligible_episodes,rate_near_minus_far_rate_error_signed_mean,rate_near_minus_far_rate_error_signed_median,rate_near_minus_far_rate_error_signed_positive_fraction_eligible,rate_near_minus_far_rate_error_signed_positive_sse_fraction_eligible,rate_near_minus_far_rate_error_signed_vs_rmse_spearman,rate_near_minus_far_rate_error_signed_vs_transition_crescendo_spearman,rate_near_minus_far_rate_error_signed_vs_pre128_error_slope_spearman,rate_near_minus_far_rate_error_abs_eligible_episodes,rate_near_minus_far_rate_error_abs_mean,rate_near_minus_far_rate_error_abs_median,rate_near_minus_far_rate_error_abs_positive_fraction_eligible,rate_near_minus_far_rate_error_abs_positive_sse_fraction_eligible,rate_near_minus_far_rate_error_abs_vs_rmse_spearman,rate_near_minus_far_rate_error_abs_vs_transition_crescendo_spearman,rate_near_minus_far_rate_error_abs_vs_pre128_error_slope_spearman,near_rate_error_sign_matches_episode_offset_fraction,near_rate_error_sign_matches_episode_offset_sse_fraction,near_abs_rate_error_vs_pre128_error_slope_spearman,near_true_rate_abs_vs_transition_nll_spearman,near_vs_far_abs_rate_error_ratio_pooled
candidate_gr_with_opposed_prior,44,34,0.04529172193512498,0.03257664784666852,0.03125804227939898,0.03285741960483581,0.00798471000714789,0.00746093750059984,0.00811021028202789,0.04330357416404255,0.037244140625002586,0.03874123401782414,0.005177884825804254,-0.0003105468749993179,0.0009295331266936361,0.020150092458863945,0.01289453125001927,0.01568156722201145,0.029332386363666852,0.026562500000068212,0.029332386363666852,0.0075000000006753,0.00750000000101636,0.0075000000006753,0.06129332386363082,0.05615625000001501,0.06129332386363082,0.010899857954528485,0.016218750000120963,0.010899857954528485,0.03292684659090448,0.033749999999997726,0.03292684659090448,0.036475265003366515,0.0361467187029372,0.035725017772418106,0.008849840210714567,0.0075962011670004945,0.008921167406990765,0.03887372718591435,0.03637432999409648,0.03830012296578234,-4.054040715991046e-05,3.522277051423412e-05,0.0003593386746595011,0.017818717866635334,0.014907688080778442,0.019365198762661857,42,-0.0035290287990190467,-0.002324218750072049,0.3333333333333333,0.13725682226276295,-0.15695648650838667,0.026172919536504337,0.05469572968154931,42,-0.0004103052445770315,0.000390625000424194,0.5238095238095238,0.492823427487336,0.02066283121302974,-0.008022040353293899,-0.21740539664532857,42,0.015033479407377034,0.01822650505520726,0.8571428571428571,0.8532174712892912,0.3663398428004213,0.1673284174702212,0.6104043432460903,42,0.0020475616027477287,0.006824218749940769,0.5714285714285714,0.49734082629147097,0.04140669313669882,0.004618750506441942,0.16975933878940122,42,0.010151246826843844,0.010291015624982691,0.8333333333333334,0.9523282519239238,0.5773438133052426,0.20654728141965806,0.7285471193582368,0.9772727272727273,0.9992137107116185,0.7824800033047764,0.5431733398385937,2.0997165732699643
neither_prior_nor_observed_gr,62,56,0.09162580864989919,0.034806841626809415,0.032070312500003695,0.034641709081202586,0.009392104686116476,0.0076562500006645,0.00949728799435474,0.03943831590691973,0.03680859375002399,0.03803981382266215,-0.0016591773112416442,-0.0006523437499978968,-0.0015956670238409963,0.01668958645759318,0.012855468749989996,0.01558334449504875,0.02941532258073347,0.028124999999931788,0.02941532258073347,0.007227822581437375,0.0075000000006753,0.007227822581437375,0.04970816532258207,0.0493437500000482,0.04970816532258207,0.009012600806448562,0.011781250000012733,0.009012600806448562,0.032407762096780854,0.028499999999951342,0.032407762096780854,0.03201960545840278,0.03302879006667587,0.0319056479268189,0.008432346816925862,0.007652160559246216,0.008823682132963867,0.03272440489723543,0.03392986988847002,0.033293333044861796,0.0005459151831944205,1.085826674010898e-05,0.0008348676453087956,0.015838974206713964,0.014521176411163322,0.015191084042798607,61,-0.00555479244639097,-0.0060546874999261036,0.3114754098360656,0.15946114150223709,-0.033632998413537805,0.15579058699101003,-0.2190904283447911,61,-0.0021072686197668015,-0.0006574675319503606,0.4426229508196721,0.7034903859739774,0.21575885774722367,0.13516657852987837,0.07768376520359598,61,0.009921827535706314,0.010675781249986471,0.7049180327868853,0.7285202984814066,0.14685351665785298,0.3782654680063458,0.032892649391856155,61,0.010302107639108216,0.010785156250065597,0.6065573770491803,0.6074150792898857,-0.14653622421998938,0.04986779481755684,-0.05245901639344261,61,0.015732032394873426,0.012433593749911154,0.7540983606557377,0.7509401029736831,0.0824960338445267,0.8051295610787942,0.529613960867266,0.9838709677419355,0.9992831146284926,0.6104430818529492,-0.02337148844545948,2.079640997930687
opposed_prior_gr_ambiguous,51,44,0.009874138617949233,0.0329151348039522,0.03250000000000597,0.0329151348039522,0.008414522059414578,0.007812500000696332,0.008414522059414578,0.037790747549020356,0.03959375000000165,0.037790747549020356,0.0035358455882345094,0.002599609374996703,0.0035358455882345094,0.01604603247549405,0.011707031249990507,0.01604603247549405,0.028345588235385646,0.02874999999994543,0.028345588235385646,0.007279411765407575,0.007500000000959517,0.007279411765407575,0.045737745098033786,0.047687499999938154,0.045737745098033786,0.001100490196059653,0.004250000000070031,0.001100490196059653,0.03044607843136258,0.021562499999845386,0.03044607843136258,0.03501290418662247,0.03339063992359559,0.03520827692905409,0.007931930851078557,0.007701492537886062,0.00787159156895881,0.03452732658374771,0.032953488372091076,0.035218681106169464,0.0007217120788463732,2.5050100201858908e-05,0.0006544575517311689,0.0158553248358005,0.014237093690258834,0.015884161670861534,51,-0.004569546568566556,-0.0055859374999940314,0.3137254901960784,0.16886412707019266,-0.3217194570135747,0.043529411764705886,-0.21828054298642535,51,-0.001135110294007003,-0.00019531250080717655,0.47058823529411764,0.49142812635448957,0.06841628959276018,-0.0367420814479638,-0.0367420814479638,51,0.007946997549013433,0.007464843750057071,0.6666666666666666,0.7976545765702732,0.15438914027149317,0.3527601809954751,0.24253393665158368,51,-0.0024353553921748566,-0.0010351562500403588,0.49019607843137253,0.5154137642042379,-0.007873303167420815,0.12253393665158371,0.03547511312217194,51,0.01440004595586853,0.007925781249937813,0.6470588235294118,0.8378302828858527,0.5041628959276018,0.7454298642533936,0.5823529411764705,0.9803921568627451,0.9957667517630393,0.7589140271493212,-0.09852016201581164,1.8974209654542757
prior_aligned_gr_ambiguous,129,110,0.08243173648122946,0.03744360331620526,0.03585937500001535,0.037338303702300325,0.008074067841331557,0.00789062500032145,0.008061785133021164,0.033257548669577,0.03465624999999761,0.03289856942585971,-0.00041044915178410353,-0.001433593750000739,-0.00030292168482796863,0.014007067214633387,0.01235156249995839,0.013858679028872254,0.05105135658914239,0.048125000000027285,0.05105135658914239,0.010222868217665175,0.007500000001186891,0.010222868217665175,0.023884205426355058,0.022937500000011823,0.023884205426355058,-0.012892926356586003,-0.01950000000010732,-0.012892926356586003,0.03239098837208047,0.029437499999971806,0.03239098837208047,0.04069424493265623,0.03991048593350272,0.03911084180297362,0.008081915652226471,0.007777777778414929,0.008046010958485159,0.033660586209051095,0.033088235294123594,0.033597582337007825,-0.0016163533379120504,-4.922279792335192e-05,-0.0021709880440761967,0.018268465311858606,0.015533834586474947,0.01641099252500841,125,0.013596396683790153,0.010781249999844533,0.696,0.6945369304350915,0.13960675883256524,0.4843010752688171,0.3019354838709677,125,0.0021509321592581604,-0.00024280575564471565,0.448,0.5040547339396172,-0.044024577572964664,0.23317357910906292,0.00208294930875576,125,-0.00942104866957939,-0.008195312499985619,0.288,0.17182848113384108,-0.2172165898617511,-0.1772596006144393,-0.2276313364055299,125,-0.01282705084821335,-0.012195312500082878,0.296,0.2480603198318884,-0.17347465437788018,-0.2853456221198156,-0.3111397849462365,125,0.018587432785354942,0.013152343750071793,0.832,0.9542019996353793,0.3838525345622119,0.7829431643625191,0.6421259600614438,0.9767441860465116,0.9817968744502149,0.6758134328104718,0.6295762093007242,2.3372349056211803
prior_and_wrong_gr_reinforce,136,124,0.28886636243143893,0.03710691286148147,0.03515624999999645,0.03714129003950465,0.008419823344135925,0.00775390625059913,0.008399916548792814,0.03466505165378979,0.030371093749995026,0.032914921958254906,-0.003638604021926979,-0.00131054687500054,-0.0014313452015293146,0.01626490653607276,0.0125390625000108,0.013862706074100058,0.04559742647060633,0.043750000000045475,0.04559742647060633,0.007380514706491514,0.007500000001243734,0.007380514706491514,0.024221277573541127,0.019406249999974534,0.024221277573541127,-0.001432674632338864,-0.00628124999997226,-0.001432674632338864,0.036483226102952376,0.031875000000070486,0.036483226102952376,0.03740092480869153,0.03608666536558855,0.03672994428052306,0.008611779475405583,0.0076659231592935435,0.008267698719316671,0.03205402319699041,0.03167325178336164,0.03222027822037193,-0.0010238545481255346,-1.7761475108707044e-05,-0.000774522235945332,0.0174267513754366,0.014887073923787426,0.016585085370574383,128,0.008645040263535764,0.004179687499984652,0.6171875,0.41387589149426696,0.20038683391320272,0.3373752517853873,0.32967290789232734,128,-0.0010565420935373286,-0.0005664062502148681,0.453125,0.3291194056516797,-0.07206784471708479,0.10049098150521882,0.04416544588903131,128,-0.010693371966277773,-0.010216796875017309,0.25,0.3414542432074912,-0.06133263138619301,-0.13574093572605747,-0.12918879326130744,128,0.0022382133969401094,-8.203125005579182e-05,0.5,0.4922798221826343,-0.05400796557407068,-0.07754989928584508,-5.722395165720563e-05,128,0.019622788776437694,0.01713476562509797,0.8125,0.803768252589717,0.3246944240981505,0.459267991210401,0.6076897546236952,0.9926470588235294,0.9916082284875153,0.6443474122749351,0.47824183795326175,2.6317535629724302
prior_persists_against_truth_gr,216,184,0.4819102318843581,0.03760303481762388,0.03818359374999858,0.037936321887690465,0.008669623089088958,0.007617187500660094,0.008688763662986146,0.03314161874460951,0.031922851562502075,0.03268634590626959,-0.0012832839245023808,-0.0016386718749963336,-0.0013203024422113114,0.015427496561944507,0.012845703125016428,0.015016265395930537,0.047225115740770755,0.045624999999972715,0.047225115740770755,0.007931134259813703,0.008125000000006821,0.007931134259813703,0.0243418692129701,0.021124999999926786,0.0243418692129701,-0.01079759837963513,-0.015437499999961801,-0.01079759837963513,0.0338754340277879,0.02903125000000273,0.0338754340277879,0.04004504542148643,0.039121222040903236,0.03979980980863744,0.008450424601198232,0.007834970580227148,0.008424041169964487,0.03244838552161627,0.031629580388314295,0.032997928381631826,-0.0024958960319819475,-3.896507038630945e-05,-0.0023890132369533165,0.019524722951479043,0.016116456442886035,0.01813504352692221,212,0.009776092540898337,0.006523437499911466,0.6839622641509434,0.8233664493018567,0.21022729419528888,0.4437948445389317,0.3728408184958809,212,-0.0007156136545624104,0.00025390624935894834,0.5141509433962265,0.48030535979775857,0.1892787467899591,0.0707285832494745,0.10877803708596927,212,-0.008925669452150656,-0.010312500000004832,0.27358490566037735,0.15186040048811394,-0.29394087857197737,-0.1835822230170795,-0.13035127513718636,212,-0.009264328103804911,-0.010345703125008043,0.3867924528301887,0.2831550578189835,-0.1997146070557297,-0.20821468199341805,-0.21924626539528688,212,0.017944113107877007,0.013734375000012733,0.7877358490566038,0.8838354778679027,0.29519655714848875,0.7537736478785076,0.6822868715467264,0.9861111111111112,0.9961426821910445,0.7308078737778716,0.42470732835047537,2.2559160440097354
