episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,prefix_init_rate,episode_true_rate_median,episode_candidate_rate_median,episode_true_minus_init_rate_median,pre128_true_minus_init_rate_median,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,map_rmse_ft,viterbi_rmse_ft,rowwise_oracle_decoder_rmse_ft,posterior_mean_to_map_rmse_ft,posterior_mean_to_viterbi_rmse_ft,fraction_map_improves_mean,fraction_viterbi_improves_mean,mean_truth_minus_candidate_nll,total_truth_minus_candidate_nll,observed_total_truth_minus_candidate_nll,imputed_total_truth_minus_candidate_nll,observed_mean_truth_minus_candidate_nll,observed_longest_candidate_favoring_run,observed_longest_truth_favoring_run,observed_adjacent_sign_persistence,observed_advantage_lag1_correlation,observed_advantage_positive_sequence_iat_lag20,affine_observed_total_truth_minus_candidate_nll,affine_observed_mean_truth_minus_candidate_nll,observed_truth_emission_cap_fraction,observed_candidate_emission_cap_fraction,imputed_mean_truth_minus_candidate_nll,reference_candidate_truth_gr_corr_observed,raw_candidate_gr_corr_observed,raw_truth_gr_corr_observed,raw_candidate_gr_rmse_observed,raw_truth_gr_rmse_observed,reference_candidate_truth_gr_rmse_observed,median_truth_minus_candidate_nll,fraction_gr_favors_candidate,fraction_gr_favors_truth,mean_map_nll_advantage,mean_viterbi_nll_advantage,posterior_std_mean,marginal_mode_mass_mean,marginal_mode_gap_mean,true_rate_outside_fraction,raw_gr_missing_fraction,prefix_sigma_gr,prefix_cal_a,prefix_cal_b,rate_span,emission_evidence_class,observed_emission_evidence_class,affine_observed_emission_evidence_class,viterbi_recovery_class,episode_sse,viterbi_rmse_gain_ft
fef8af96:000,fef8af96,4538,5068,3296,530,3826,0.8614741244119185,0.13852587558808155,328,,0.02551829020554914,6.854999999999563,9.962000000001353,-0.029999999998835847,-0.1000000000003638,-0.06699999999909778,-0.07000000000152795,-0.030000000000654836,19.398116037735726,20.083105071965328,5.2004041687295235,0.0339012347686645,1.0,28.056925008740706,84.21977102514325,20.083105071965328,8.136366516272483,64.65926807742123,0.0,0.0,-0.01978442452017844,-10.485744995694574,-6.944528216156237,-3.5412167795383374,-0.01887100058738108,12,13,0.8262548262548263,0.910167390836277,29.519913654414168,-7.218439719142125,-0.01961532532375577,0.0,0.0,-0.021859362836656404,0.24586582605136398,0.1602008479171843,0.6521304686150016,9.253241236893384,6.367562674915756,6.928313966027944,-0.005995111167272815,0.33962264150943394,0.660377358490566,0.0034619295166484197,0.002748322322376837,10.544726353773587,0.15336865976415096,0.03036384049143396,0.5075471698113208,0.30566037735849055,34.55916215397115,0.9460927882819141,4.869591123209413,0.1,truth_strong,truth_strong,truth_strong,not_better,213765.4879457477,-64.13666595317792
5aef5c6c:001,5aef5c6c,4672,4853,2940,181,3121,0.9420057673822493,0.05799423261775072,171,,0.027898546225507203,5.859000000000378,9.977999999999156,-0.020000000000436557,-0.06999999999970896,0.007999999999810825,-0.049999999999272404,0.0,19.25981767955789,20.077697435103843,5.6721563135869975,0.10719048428551214,1.0,18.94219645746392,22.043572120407315,17.788129887744525,5.7485498230916345,2.030987278055608,0.6519337016574586,0.0,0.02133877257590843,3.862317836239426,1.5352558163473087,2.3270620198921184,0.022914265915631473,3,3,0.8620689655172413,0.9731422891136523,12.306860197521967,0.5802446929294351,0.008660368551185599,0.0,0.0,0.020412824735895774,0.40938144397974907,0.2646583658197123,0.36460074833894746,16.676545899805745,19.46770033780309,14.333377781919083,-0.0013596236770827856,0.46408839779005523,0.5359116022099447,0.03357865307825375,0.03309675020387687,8.415215060220994,0.06867183953038675,0.0049138779522900555,0.3149171270718232,0.6298342541436464,46.91843825162016,0.8115733763162679,15.358676404052387,0.1,near_tie,near_tie,near_tie,not_better,72963.62210749916,-1.965874685303472
01869cd4:001,01869cd4,6373,6850,5080,477,5557,0.9141623177973727,0.08583768220262732,113,,0.043542121120217034,4.460999999999331,9.96099999999933,-0.039999999999054126,-0.05999999999949068,-0.023999999999432475,-0.020000000000436557,-0.010000000000218279,19.525186582809127,20.036239202255935,4.49643973344556,0.03188600239179935,1.0,19.35067090220449,10.231886280320783,8.951593208116154,1.1084905817362223,29.233825567979203,0.9035639412997903,0.8322851153039832,0.02947833406050522,14.06116534686099,8.150658821464559,5.910506525396431,0.031109384814750222,9,7,0.9215686274509803,0.9287414435844944,24.22855884927037,8.934490806296646,0.03410110994769712,0.0,0.0,0.02749072802509968,-0.24008872540134654,0.5476272843057919,0.12234077536887857,6.84287513864254,12.983912400005114,14.847956828661372,0.01169786750250214,0.7044025157232704,0.29559748427672955,0.030085828030070226,0.02790844838471646,7.781682554716981,0.13142222192662473,0.012582256465120964,0.0,0.45073375262054505,44.23706787228067,0.9324021953874878,7.09920951175561,0.1,candidate_strong,candidate_strong,candidate_strong,partial_recovery,191492.07041349838,9.804352921935152
7ff89f8f:000,7ff89f8f,4959,8654,2757,3695,7337,0.3757666621234837,0.5036118304484122,247,129.0,-0.026191416979489908,-6.653999999998632,-9.984000000000378,0.020000000000436557,0.029999999998835847,0.02599999999983993,0.00999999999839929,0.010000000000218279,-19.47298876860638,19.87081119851636,3.9562414113414426,-0.001758245891637438,1.0,22.642838143300157,26.42517233596698,19.87081119851636,2.8469458982730522,6.858185170236899,0.0,0.0,-0.10213092014348528,-377.3737499301781,-293.9606086167117,-83.41314131346644,-0.10274750388560352,20,60,0.9375513557929335,0.9566948616033605,31.39059132567478,-230.77651592421162,-0.08066288567780902,0.0,0.0,-0.10001575697058326,-0.2677063743883899,-0.12491800399051309,0.6974661074338427,21.09120557874449,10.817818429596237,20.48742235548573,-0.07161263483133039,0.1699594046008119,0.8300405953991881,0.01773684349699525,0.008778055799665667,6.76780833805142,0.28637878358592694,0.07180831407896454,0.0,0.2257104194857916,39.9404496494289,0.784979698398928,18.906707516684744,0.1,truth_strong,truth_strong,truth_strong,not_better,1458967.5637537725,-6.55436113745062
9def2eb2:001,9def2eb2,5871,7750,4124,1879,6003,0.6869898384141263,0.31301016158587375,2816,,0.019826568508513498,7.399999999999636,9.984000000000378,-0.020000000000436557,-0.039999999999054126,-0.046000000000276486,-0.019999999998617568,-0.029999999998835847,19.10272112825956,19.852722071627035,5.40523997147333,-0.0031312124192383545,1.0,21.377566866840315,10.90359450466412,9.518394702158567,1.835712473345638,28.851689272218167,0.061202767429483766,0.7402873869079297,-0.06951030494131792,-130.60986298473637,-118.2161274253075,-12.39373555942888,-0.06849138321280852,32,63,0.8240740740740741,0.8306679144054208,24.782257604461364,-104.37296060925365,-0.060471008464225755,0.0,0.0,-0.08100480757796653,0.4124526991204417,-0.02323328467117403,0.08290776206397556,18.166101632131152,14.693958847668616,11.56070658963504,-0.024520569392398443,0.35923363491218735,0.6407663650878127,0.0925525233130255,0.07173508581315126,2.7301665814262908,0.28379515974401276,0.10088455008144306,0.0,0.08142629058009579,28.86024416435986,0.7504993100475478,17.644485126091833,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,740571.3478944891,8.949127566962915
93209a3d:002,93209a3d,4079,6300,2476,2221,4697,0.5271449861613796,0.4728550138386204,191,,-0.01853959325215247,-7.060999999999694,-9.972999999999956,0.049999999999272404,0.05999999999949068,0.058999999999286956,0.010000000000218279,1.8189894035458565e-12,-19.585461278703413,19.806962403380393,2.9538900029171042,0.0006359000741817717,1.0,21.442523823265713,13.743186249917729,13.743186249917729,2.7834048294685942,7.658603867730373,0.24043223773075192,1.0,-0.016822336507331045,-37.36240938278225,-18.93989726848494,-18.42251211429732,-0.019287064428192405,12,8,0.7780269058295964,0.8880636115645714,25.727016666109318,-21.312030610621946,-0.021702678829553915,0.0,0.0,-0.014868855620901792,0.20092398573522444,0.1864803823504061,0.6930848579515702,16.537431361733706,12.156676053933326,18.625360066314567,-0.004347958989768502,0.4268347591175146,0.5731652408824853,0.006798099596842961,-0.0011668324468614422,7.801808085006755,0.12609056328500676,0.01946077426736904,0.010355695632597929,0.5578568212516885,57.08510370150076,0.815592208149318,20.633013426675912,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,871333.302180261,6.063776153462664
ab3ced07:001,ab3ced07,3928,5172,2170,1244,4250,0.5105882352941177,0.29270588235294115,1960,107.0,0.004746128799673859,8.768000000000029,9.981999999999971,0.029999999998835847,0.029999999998835847,0.02899999999863212,0.0,1.8189894035458565e-12,19.477168810289225,19.780634826401393,3.451580691645527,-0.0019297749339508602,1.0,20.172606164640673,17.184193905456475,17.184193905456475,0.6973950350326454,2.8633571862472524,0.21302250803858522,1.0,-0.025007408599219058,-31.109216297428507,-16.432431744157345,-14.676784553271162,-0.02441668907007035,5,18,0.7883008356545961,0.5470078200256498,15.135398989827708,-22.826522260410243,-0.033917566508781936,0.0,0.0,-0.025703650706254223,0.044603315008008286,0.10081191355916254,0.7879792178393781,13.886772142663371,9.30956122901477,15.984989159430103,-0.013010005631810375,0.34163987138263663,0.6583601286173634,-0.005964867803034747,-0.01956815091213241,1.2157821173151127,0.24085138374517687,0.04083170226001205,0.0,0.4590032154340836,46.6285326626522,0.7413592208448477,20.178291548715546,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,486744.25158449187,2.596440920944918
653612bc:000,653612bc,1911,5946,570,4035,4605,0.1237785016286645,0.8762214983713354,345,,-0.008052801970793715,-9.001000000000204,-9.993999999998778,-0.019999999998617568,-0.020000000000436557,-0.023999999999432475,-1.8189894035458565e-12,-1.8189894035458565e-12,-19.505479058240553,19.72888748353035,2.9606229152561205,-0.0018042060962700978,1.0,21.309728003431236,5.455144329166495,5.455144329166495,4.461941110959332,15.122159664852603,0.21462205700123915,1.0,-0.02701876966731217,-109.0207356076046,-105.02779945059801,-3.9929361570065938,-0.027041143009937697,54,69,0.8599732262382864,0.8380990538029104,22.3923268778396,-70.19227414860399,-0.018072161212307924,0.0,0.0,-0.02644328580799069,0.06321201393299851,0.33711796701047203,0.4995802539410044,6.5808442436127335,5.354144938241728,6.689355340697392,-0.01264355127702686,0.42131350681536556,0.5786864931846345,0.03580989243105732,0.026045147975041757,4.424302074535316,0.1886992166842627,0.0365991187030466,0.001982651796778191,0.037422552664188355,16.45328248744416,0.755925547783366,14.553076393415896,0.1,truth_strong,truth_strong,truth_strong,large_recovery,1570539.0203980252,14.273743154363856
4cd1ac61:001,4cd1ac61,5296,6709,3076,1413,4489,0.6852305635999109,0.3147694364000891,205,,-0.02765736729765604,-6.466000000000349,-9.990999999999985,0.049999999999272404,0.050000000001091394,0.04799999999886495,1.8189894035458565e-12,0.010000000002037268,-19.520865888181365,19.722560129419573,2.8133917313818553,-0.005963228762552279,1.0,19.87768101168674,17.850747851675177,17.389212917189305,0.40568867706018763,3.1119347182887274,0.23849964614295824,0.7848549186128804,0.13340750242833074,188.50480093123133,171.38699761521582,17.1178033160155,0.1368905731750925,39,17,0.8165057067603161,0.7591496581710252,25.06933579000504,206.35038918055147,0.1648166047767983,0.0,0.0,0.10632175972680435,0.5476031344803312,0.7278965040291459,0.6012777804162929,11.181975356067491,20.930406607617936,21.76669862765875,0.08086191394658523,0.8039631988676574,0.19603680113234254,0.14659592259380744,0.1478113967687965,0.6395432813163483,0.34443460458174097,0.14210289790991437,0.0,0.11394196744515216,33.81441343576617,1.0917496173165757,-3.221261573271727,0.1,candidate_strong,candidate_strong,candidate_strong,partial_recovery,549627.8611967602,1.8718122777443966
e0079ed1:000,e0079ed1,3537,5257,1751,1720,3471,0.5044655718813023,0.4955344281186978,582,,0.017987459370995957,7.704999999999927,9.996999999999389,-0.020000000000436557,-0.049999999997453415,-0.03299999999944703,-0.029999999997016857,-0.020000000000436557,18.864385174418448,19.681366768553886,5.61169937447817,0.011179785825507445,1.0,21.48638146309132,4.545296124536179,4.545296124536179,2.3619070760239156,22.646516169039824,0.16686046511627908,1.0,0.012749531465907162,21.929194121360318,19.940228013653797,1.988966107706533,0.017646219481109556,12,14,0.8618925831202046,0.9226022103359719,31.35121766435801,12.602973140472383,0.011153073575639277,0.0,0.0,0.003371128996112768,-0.1500027577884752,-0.04322711175719513,-0.08422078927738445,12.769806291174083,14.98251108915043,16.303913479822917,0.0015165039986389916,0.5465116279069767,0.45348837209302323,0.0490941806528732,0.04036390540611419,4.2820171230813955,0.12845532682848837,0.018791696175679884,0.0,0.3430232558139535,41.712913938454086,0.7579327615007487,22.750185493867452,0.1,candidate_strong,candidate_strong,candidate_strong,large_recovery,666252.6603507401,15.136070644017707
c42fe306:000,c42fe306,6042,7023,4114,981,5095,0.8074582924435721,0.19254170755642788,377,,-0.02905809232512353,-6.341000000000349,-9.963999999999942,0.029999999998835847,0.039999999999054126,0.027000000000043656,0.010000000000218279,0.030000000000654836,-19.322724260958374,19.586654177299337,3.204582499497894,-0.009855940378729928,1.0,17.771933042684722,22.93862372295174,17.763265929761612,2.259957289005969,3.671185561944575,0.9062181447502549,0.0,-0.020716312900719375,-20.322702955605706,-11.456884408317524,-8.865818547288175,-0.02702095379320171,5,3,0.7457627118644068,0.9011779172791066,37.02759658115959,-9.985232500018867,-0.023550076650987895,0.0,0.0,-0.015917088953838733,0.3901321518498669,0.16830933637703813,0.783584243302104,14.91659426753453,9.575355730733717,11.433278311550724,0.00034293172325233263,0.5127420998980632,0.4872579001019368,0.014762818027232233,-0.0030088969135710756,3.6141936604485223,0.1751325135820591,0.01978561827466493,0.0,0.5677879714576962,49.200252737603435,0.7802238117725768,21.91069040645342,0.1,truth_strong,truth_strong,truth_strong,not_better,376347.91844575637,-3.351969545652402
efde6ac3:000,efde6ac3,5268,6220,3607,952,4559,0.791182276815091,0.20881772318490896,262,,0.01849457946117684,7.365000000001601,9.987999999999374,-0.039999999999054126,-0.040000000000873115,-0.021000000000640284,-1.8189894035458565e-12,-1.8189894035458565e-12,18.770265231092264,19.554080944828236,5.480805118898464,0.018860084249886017,1.0,18.832202900221777,20.21455972558122,18.264315849834443,1.6944205524112004,1.5506609055881015,0.8119747899159664,0.2027310924369748,0.024958680561847496,23.760663894878817,7.015510990425256,16.745152904453555,0.012394895742800806,11,9,0.7771428571428571,0.9139042955062404,33.197485982712294,7.737075877007461,0.013669745365737564,0.0,0.0,0.043381225141071386,0.4955653550437103,0.4464832267364597,0.589254422811695,10.561073263081406,12.92482757668585,13.103617262948703,0.0011380728177537837,0.5346638655462185,0.4653361344537815,0.03605537695115176,0.026460781465083145,5.639036091386554,0.10307319848739496,0.009828018688837184,0.0010504201680672268,0.4054621848739496,47.322572117797414,0.8923660156043527,12.582020286940617,0.1,candidate_strong,candidate_strong,candidate_strong,not_better,364008.7016802438,-0.6604787807529853
