well_id,fold,start_suffix_offset,end_suffix_offset_exclusive,rows,signed_error_median,abs_error_mean,abs_error_max,episode_sse,geometry_episode_rmse,pre_u_episode_rmse,final_episode_rmse,crossing_component,onset_error,onset_geometry_error,onset_gr_delta,onset_u_adjust,onset_one_row_error_change,pre_onset_64row_error_rate,distance_to_k16_boundary_rows,gr_cap_fraction,u_worsens_episode_sse,gr_worsens_episode_sse
46d24a09,0,2757,3136,379,-12.932756507267186,12.35672908824584,13.727989040158718,58330.25597846758,13.826878065731862,13.641497007768917,12.405873149340993,geometry_already_over_threshold,-10.002333040893063,-13.41373036900768,0.7389647550146792,2.672432573101105,-0.023539957433968084,-0.024502657263042238,23,0.0,False,False
493b5b31,0,2383,4671,2288,-15.656904458581266,17.05632365261055,28.948609381990536,703407.606601766,20.505396655447235,16.66226726450336,17.53377867128985,geometry_already_over_threshold,-10.000601404830377,-13.456887793981878,4.0,-0.5437136108484992,-0.012534039326057567,-0.010055323597413235,48,0.9680944055944056,True,False
4cd1ac61,0,3160,4489,1329,-13.294312693826214,13.159930218687308,15.977435955559486,233767.13151340664,11.745314177645588,13.319091291550146,13.262617159909599,u_projection_crossed_threshold,-10.006273089367824,-9.240613268932066,-0.4754160845214399,-0.29024373591346375,-0.00932034619654587,-0.00889159844157919,74,0.0,False,True
4f3eb9e9,0,2316,4697,2381,-30.24460690671367,27.57027641582259,34.85663871773977,1930460.2559264998,28.811497157241526,28.501313937083395,28.47414778263418,geometry_already_over_threshold,-10.019802097407592,-11.026983983458194,0.4375910290237501,0.5695908570269239,-0.020731264505229774,-0.020131231026198293,32,0.0,False,False
4f69febf,0,4052,5460,1408,-20.650657639393103,18.275557625092002,22.54759270264185,492785.72523809806,21.270390024140067,18.71558285383712,18.70801597376872,geometry_already_over_threshold,-10.003237750446717,-13.658853716569865,4.0,-0.34438403387684957,-0.016245157597952087,-0.024216964649667744,43,0.23650568181818182,False,False
5138a660,0,464,1925,1461,12.00252401985199,12.096923904702754,14.79145906022677,215378.15286339575,13.544959501187277,11.897735713842279,12.141594266694408,geometry_already_over_threshold,10.01156198978424,10.71200575192779,-0.0015295558189536,-0.6989142063248437,0.02652515040244907,0.03134269670644585,20,0.0,True,False
5138a660,0,2174,3009,835,11.331637352819598,11.29139295648424,12.414423649181115,107027.63888700948,12.244553172579089,11.291528483022777,11.321519908489968,geometry_already_over_threshold,10.00685628600877,11.52733859800901,-0.8683016288077643,-0.6521806831933645,0.01528920301279868,0.015679226707760563,50,0.0,True,False
5138a660,0,3074,3559,485,13.546228538360085,13.234918354479845,14.593259997445784,85688.32322237385,14.315164205420286,13.437259363679813,13.291988380136285,geometry_already_over_threshold,10.016835752274346,10.834331363555975,-1.0575937362001868,0.2400981249211327,0.016984831851006632,0.0004854245019316472,40,0.0,False,False
5305524b,0,562,1040,478,-14.381287816176155,14.221356776924036,17.64522075577588,99146.94472441291,14.696605410738055,13.83940561884604,14.40209659920203,geometry_already_over_threshold,-10.05656630095109,-11.055770680814021,0.8607117801106905,0.1384925997517712,-0.09315751687063312,-0.06826366102441739,50,0.0,True,False
5aa403d0,0,1455,3014,1559,-10.678598866272296,10.741243188397071,11.868938855230226,180197.42849138207,11.668411394312272,10.68511879315453,10.751058795699919,geometry_already_over_threshold,-10.00515942714992,-10.706789552956252,1.1573765730391494,-0.45574644723274105,-0.013919081220592489,-0.005743240784028131,91,0.0,True,False
5b7b6324,0,869,1740,871,-10.543365908142732,10.547113110890852,11.067730837039562,96967.16946402739,6.872456908005587,10.763862048466267,10.551234656264565,gr_crossed_threshold,-10.003646447143185,-6.966106489271624,-3.872193102960784,0.8346531450879411,-0.010166447875237239,-0.006506545134186609,49,0.399540757749713,False,True
5b7b6324,0,1757,1977,220,-10.288623483841548,10.274852165342715,10.484886957829076,23230.613743657304,6.623875861830747,10.623126101495851,10.27587946770523,gr_crossed_threshold,-10.001057101651895,-6.426660448019902,-4.0,0.4256033463680069,-0.0076596935723518556,0.001758920422957999,116,1.0,False,True
