well_id,fold,oof_rows,final_rmse_recomputed,final_mae_recomputed,final_bias_recomputed,final_abs_bias,final_first_error,final_end_error,final_error_slope_per_row,geometry_rmse,pre_u_rmse,gr_rmse_delta,u_rmse_delta,gr_cap_fraction_rows,u_adjust_abs_mean,well_affine_intercept,unknown_rows,last_known_row,anchor,gate_segments,donor_dist_min,donor_dist_max,delta_abs_median,delta_abs_max,end_minus_anchor,within10,within25,known_prefix_rows,raw_suffix_rows,suffix_gr_missing_fraction,prefix_gr_missing_fraction,suffix_z_range,suffix_tvt_range,suffix_u_true_range,suffix_u_true_end_minus_start,true_tvt_end_minus_anchor,true_first_suffix_minus_anchor,z_first_suffix_minus_anchor,whole_xy_path_length,suffix_xy_displacement,persistent_episode_count,persistent_episode_rows,persistent_episode_sse
15e154a1,0,6068,3.307076256384578,2.8425801069677243,-1.3477718127812264,1.3477718127812264,2.704303372418508,0.8517105120536144,0.0001562492854174422,4.470389333273032,3.930986771391905,-0.5394025618811273,-0.623910515007327,0.13777191825972313,1.4215590712526793,-1.821754020095037,6068,1630,10928.69,0,811.8789621766597,1178.3552289209165,2.6443524630128605,4.0,16.024741686650383,1.0,1.0,1631,6068,0.48599208965062624,0.4488044144696505,168.29999999999927,36.95999999999913,144.53999999999905,-144.53999999999905,17.63000000000102,0.050000000001091394,-0.05999999999949068,7219.721855861794,6060.283293790649,0.0,0.0,0.0
18d24f7b,0,4558,7.389109261635138,6.588067731784567,5.374068340557044,5.374068340557044,-1.2051578974496806,9.382165128052293,0.0034448690426088766,6.6016186411647775,7.35268103699786,0.7510623958330829,0.03642822463727757,0.19657744624835455,0.43131226697614283,-2.475065773027282,4558,1701,11207.68,0,618.116934183916,988.7367701896516,0.5133028951346278,4.0,-3.334833084252712,0.7779727950855638,1.0,1702,4558,0.13097849934181657,0.09518213866039953,174.64999999999964,19.590000000000146,160.60999999999876,160.60999999999876,-14.040000000000873,0.0,0.040000000000873115,5896.999515643509,4547.681423813757,1.0,1012.0,122750.25435230133
1a730ac2,0,4605,2.6052223748285885,2.057409046196546,-1.5293013675293263,1.5293013675293263,0.8361829136374581,-6.081849696380232,-0.0007875771829811509,4.94808473319715,2.866609488024809,-2.081475245172341,-0.26138711319622043,0.22779587404994572,0.9438310991207801,0.2837013076932826,4605,1443,11387.92,0,844.0833060339054,1746.2857339582324,2.7222749511092563,4.0,6.522473866557764,1.0,1.0,1444,4605,0.2985884907709012,0.2922437673130194,158.82999999999993,29.160000000001673,144.95999999999913,-144.95999999999913,13.909999999999854,0.039999999999054126,-0.07999999999992724,5869.111241333405,4596.310429398806,0.0,0.0,0.0
1b1c5372,0,4261,14.317017992966417,10.97036809072333,10.890812326970147,10.890812326970147,0.2093074824388168,17.074868114761557,0.007018315704439304,17.405357133633498,14.419429026672402,-2.9859281069610955,-0.10241103370598559,0.6193381835249941,0.7444110767667078,-4.058200123485575,4261,1530,10870.68,0,598.9693020725334,690.024541157936,4.0,4.0,-2.379228241018868,0.552921849331143,0.9368692795118516,1531,4261,0.30274583431119456,0.12998040496407576,160.71999999999935,46.100000000000364,186.3199999999997,-186.3199999999997,-25.590000000000146,0.010000000000218279,-0.05999999999949068,5501.108022225284,4255.0788679059315,1.0,1905.0,820784.7490655715
1b82b665,0,3806,5.719817782158649,5.370833006468878,5.370833006468878,5.370833006468878,0.39500722458979,11.192362537369265,0.0012549001821261134,4.28155581307318,5.784070896889538,1.5025150838163572,-0.06425311473088868,0.0,0.31822075867902644,2.983385409973945,3806,1557,10845.95,0,917.5538469892216,986.0792433804744,1.7278308566228993,3.647909995139066,1.2232559741850926,0.9616395165528112,1.0,1558,3806,0.0651602732527588,0.18677792041078306,149.6999999999989,18.410000000001673,157.5699999999997,-157.5699999999997,-7.890000000001237,-0.020000000000436557,-0.030000000000654836,4849.22912827024,3801.318098304879,1.0,146.0,16345.141272582929
1bcb2fcf,0,4524,7.898013503560762,6.053584332978026,-4.621668625660036,4.621668625660036,-0.5906083391218999,-23.769916187136914,-0.004465146655388583,7.320310004805083,7.805437412113606,0.4851274073085232,0.09257609144715584,0.0,0.7104806580267153,5.476260535501249,4524,1677,12555.66,0,877.3618584284567,1222.1961249529777,1.619688706327009,3.865596187593352,-11.233349377478175,0.7999557913351016,1.0,1678,4524,0.06631299734748011,0.08939213349225268,145.57000000000153,22.44999999999891,158.7400000000016,158.7400000000016,13.139999999999418,-0.030000000000654836,0.05999999999949068,5727.43485380315,4517.131653449913,1.0,905.0,216889.98655466817
1beca81d,0,5036,4.336951962878514,3.3882441279917144,-0.9832689547974528,0.9832689547974528,-0.4655849704031425,-6.890943446804158,-0.00021969798810885142,4.8320263879061285,4.616411659266294,-0.21561472863983422,-0.27945969638778045,0.369340746624305,1.005980954691567,-0.43017926973342024,5036,1613,11368.71,0,1655.4675446230167,2214.068550525147,2.006851944952837,4.0,-5.626393629840709,0.9763701350277998,1.0,1614,5036,0.47934868943606035,0.3475836431226766,141.54000000000087,25.30999999999949,144.59000000000196,-144.59000000000196,-3.0199999999986176,0.030000000002473826,-0.030000000000654836,6156.41851416033,5027.023541719196,0.0,0.0,0.0
1e5e3573,0,5480,3.9682588801593486,3.3094324097747476,-2.0617767303720846,2.0617767303720846,-2.4589483909549017,-7.7428282123346435,0.0009536411346049378,6.485600914432867,4.072426443543748,-2.4131744708891194,-0.10416756338439903,0.522992700729927,0.676587828056878,-4.67427661862231,5480,1645,12215.14,0,791.8677652237468,1091.0278432399798,4.0,4.0,1.3330732647195718,1.0,1.0,1646,5480,0.5923357664233576,0.468408262454435,131.26000000000022,29.76000000000022,118.63999999999942,-118.63999999999942,12.640000000001237,0.020000000000436557,-0.050000000001091394,6682.802774513726,5471.111929708619,0.0,0.0,0.0
206b6193,0,6535,12.126463355387171,10.486487952627202,10.486487952627202,10.486487952627202,1.571502736700495,24.65543227804301,0.0026613693129080296,14.835717273808264,12.123058058542872,-2.7126592152653917,0.0034052968442992437,0.6156082631981638,0.8660372437166152,1.7917944073566678,6535,2032,11456.55,0,1852.987295814781,4002.3291517876014,4.0,4.0,-39.06516258319262,0.5640397857689365,1.0,2033,6535,0.04100994644223412,0.024102311854402363,267.9899999999998,70.06999999999971,197.92000000000007,197.92000000000007,-70.06999999999971,0.0,0.039999999999054126,8051.64574232385,6522.859811233039,3.0,2786.0,771796.1019562609
22c5f93f,0,5172,5.0454570252042625,3.964193125343788,-1.7168795660188936,1.7168795660188936,-0.2347807641035615,2.402424257268649,-0.00021943844727959777,4.650240811145711,5.1146827898578895,0.46444197871217874,-0.06922576465362695,0.2273781902552204,1.094760697621235,-1.1495214605774942,5172,1746,11871.94,0,756.6026202702271,1016.8843170317213,1.7668241887191969,4.0,-1.5792053224046014,0.9497293116782676,1.0,1747,5172,0.5676720804331014,0.497424155695478,147.20000000000073,26.150000000001455,137.20000000000073,137.20000000000073,-10.0,0.0,0.010000000000218279,6402.781897252643,5162.636605504984,1.0,260.0,32594.947700023673
