well,rows,original_episode_rows,exp209_rmse_ft,exp355_rmse_ft,rmse_gain_ft,original_episode_exp209_rmse_ft,original_episode_exp355_rmse_ft,outside_exp209_rmse_ft,outside_exp355_rmse_ft
1e30dedf,4071,634,12.204052173152947,5.948139960348443,6.255912212804504,30.70503831986497,7.453615485705616,1.5814068360720648,5.626600824547958
1e5e3573,5480,467,5.6011359766662725,5.172752656669796,0.4283833199964766,11.054339237853341,9.554289584499688,4.7866066824906435,4.554796367539697
1f9afacb,5328,0,2.7942498073500666,2.9078965876047733,-0.11364678025470676,,,2.7942498073500666,2.9078965876047733
1fdbba44,4911,3057,13.478658888762977,4.089371229092333,9.389287659670643,16.739548463509724,5.003813948633052,4.3815256187284595,1.7355980338048078
1fee2b62,4641,2532,14.118279771193716,14.056907327904387,0.061372443289329226,18.942149041526932,18.826640547344265,2.8035794427899248,3.048360074955873
20096916,5133,0,2.5695718061667243,2.4387747367918373,0.130797069374887,,,2.5695718061667243,2.4387747367918373
200d233d,3926,497,7.651503359510212,7.60034074182832,0.05116261768189201,16.651619681976758,16.53395231917887,5.180983963409387,5.1492855097590855
201661b5,5955,555,5.477121007033927,9.464861392568888,-3.987740385534962,16.857089415259406,17.238320478381176,1.9689048670658251,8.261319008017946
203721ab,5730,0,2.4293501122946717,2.7701011166386396,-0.3407510043439679,,,2.4293501122946717,2.7701011166386396
20402d71,6372,783,5.825136660358722,32.44928193748272,-26.624145277124,11.183214797565554,42.132249556261925,4.600534906597219,30.850968310697223
2043abc5,6958,6666,28.364589789367546,17.909214042192822,10.455375747174724,28.95977401068736,18.29041346698723,5.066099628094777,2.3915397340735267
204cc64b,4805,0,4.2993500749063225,7.796007135351511,-3.4966570604451883,,,4.2993500749063225,7.796007135351511
206b6193,6535,2705,9.621649296649833,9.078176368425684,0.5434729282241495,13.420740946272476,12.204736798285326,5.545220830293766,5.9511923966694225
2075c696,3188,0,2.9596542389944522,3.383518552961302,-0.42386431396684987,,,2.9596542389944522,3.383518552961302
22c5f93f,5172,1094,6.711168008987562,6.932199825166019,-0.22103181617845724,12.693557231377149,13.074987438023243,3.727916679403615,3.8839657796505582
230eaaa3,4690,324,4.247930507316385,4.937025742615955,-0.6890952352995701,12.042718204503746,12.131200797138929,2.936254994494427,3.906643979192161
2364716c,4316,0,4.475461094100625,23.030616102541888,-18.55515500844126,,,4.475461094100625,23.030616102541888
23b9beb0,7340,0,1.185296530892005,1.1926852906294165,-0.007388759737411599,,,1.185296530892005,1.1926852906294165
24d8997e,3442,0,0.7262961721783977,1.1764492634493182,-0.4501530912709205,,,0.7262961721783977,1.1764492634493182
25050f63,6124,0,3.3851938659405056,7.932515729429471,-4.547321863488966,,,3.3851938659405056,7.932515729429471
25939962,4319,0,3.587417146732708,5.002988836820988,-1.4155716900882798,,,3.587417146732708,5.002988836820988
25fd32b3,2885,0,0.9931505339149881,1.0683360526141321,-0.07518551869914403,,,0.9931505339149881,1.0683360526141321
261785ee,3646,776,6.9376741843043135,5.208192838916197,1.7294813453881162,14.21069786211848,10.744106560355979,2.5579221344663803,1.8021032298713429
264feceb,5665,0,1.726910199646518,1.8205401239065269,-0.09362992426000893,,,1.726910199646518,1.8205401239065269
26623a50,5735,2244,9.021677141345622,7.552671553266362,1.46900558807926,13.831922453248417,11.423845344797353,3.2752415969957074,3.1340348444882147
26d3a96a,4721,0,4.776352273749008,5.674704521010508,-0.8983522472615002,,,4.776352273749008,5.674704521010508
272abef3,4135,221,5.398987873322884,5.537768189711623,-0.1387803163887389,10.252300831159006,10.984805528390508,4.985983601303771,5.058178615336518
27300fd5,5467,2204,11.369410635291855,11.006038689547324,0.3633719457445306,14.559368857132219,14.277148929443786,8.567128813549514,8.07899986681539
276b012a,4837,3543,19.026848663775738,19.70817803535394,-0.681329371578201,21.768536924714386,22.5221693660516,7.4684735227002905,7.9395971857644225
27c3155b,4958,1330,7.742701418451653,7.932893255517985,-0.19019183706633225,12.508731110873365,12.923918044894402,4.95643478243681,4.976906397351102
27ebb9b9,5766,168,3.2235532836725795,3.227179160854354,-0.0036258771817743174,11.688134290020207,3.0863421259335797,2.569690116995293,3.2313109096924664
283269ac,2626,0,1.7040170609035203,1.3758246583730205,0.32819240253049986,,,1.7040170609035203,1.3758246583730205
28473855,4290,0,2.0922765450642524,2.3312453163066102,-0.23896877124235782,,,2.0922765450642524,2.3312453163066102
28f4eda9,5266,0,2.1062399938849246,2.078073804964458,0.028166188920466517,,,2.1062399938849246,2.078073804964458
29b24409,5587,0,2.7249193084575745,2.876246126384605,-0.15132681792703062,,,2.7249193084575745,2.876246126384605
29de15c8,3431,1327,11.376492163950335,11.03276123878613,0.34373092516420556,16.871089037996043,16.56859499208142,5.615485865770814,5.035129874302296
2ab29395,1852,0,2.409087013117503,2.4340235977443014,-0.024936584626798375,,,2.409087013117503,2.4340235977443014
2ac7cb6b,4990,0,4.113173723502282,5.369453229406826,-1.2562795059045442,,,4.113173723502282,5.369453229406826
2acc78d4,4266,0,2.9912583691446706,6.513639422569409,-3.5223810534247386,,,2.9912583691446706,6.513639422569409
2b034622,5203,1910,8.980678973082087,3.4577638829804456,5.522915090101641,13.795053675923151,2.8687690451982975,4.129536110307642,3.757319550161305
2b06ad65,4256,0,1.9345430991951154,1.7753656124133959,0.1591774867817195,,,1.9345430991951154,1.7753656124133959
2b547943,3480,0,3.554667795356418,3.422077847339666,0.13258994801675206,,,3.554667795356418,3.422077847339666
2be5c96a,4210,1179,8.742228096593745,8.650009482569263,0.09221861402448184,12.610270242784408,12.61221551103934,6.655804263474201,6.484818886048874
2bff06cf,7624,4367,14.217687451151157,9.698653835374953,4.519033615776204,18.51971973602706,12.520609736532,3.647910516301209,3.161180120089436
2c0c4a4e,4790,0,1.3662482768966488,1.3722188292241044,-0.0059705523274555805,,,1.3662482768966488,1.3722188292241044
2cee0cba,5500,0,1.896973571076711,4.300898964690098,-2.4039253936133864,,,1.896973571076711,4.300898964690098
2d0c268a,4550,414,5.917720152810325,15.37831663840704,-9.460596485596716,10.929119801874155,23.65090143946291,5.154475919917162,14.28895186577569
2d179ded,7008,0,2.001560921961236,2.1310444217454227,-0.12948349978418694,,,2.001560921961236,2.1310444217454227
2d196986,6474,2630,12.564957649039645,12.876257078995469,-0.3112994299558238,17.890122471268395,18.42709102831984,6.849707087891149,6.849419492755336
2d2d0c6b,5045,0,2.6530384815786645,2.935125993279908,-0.28208751170124335,,,2.6530384815786645,2.935125993279908
2d35f86d,4896,2531,19.161176362610526,17.16489337297902,1.9962829896315064,26.520463945439918,23.704404302907637,2.7146787871183484,2.9340972187601153
2d9f6cb9,7338,0,1.8785274880984797,2.15976718648022,-0.28123969838174045,,,1.8785274880984797,2.15976718648022
2ddad940,5331,1879,8.71239506323065,8.38423356870432,0.3281614945263307,12.521208214973345,12.125003245353062,5.646580313860297,5.341797291129139
2e29e833,5428,0,4.576879372034505,4.485329669681913,0.09154970235259263,,,4.576879372034505,4.485329669681913
2e43c2ea,5698,0,2.585972473582339,2.6190097089270763,-0.03303723534473724,,,2.585972473582339,2.6190097089270763
2e63d9de,4699,3428,26.088271541906693,12.194416267182751,13.893855274723942,30.496684071781374,13.666771201837989,2.794557220106904,6.782856809750418
2ee0235b,5556,0,3.1271837522085124,2.8486538048544596,0.2785299473540528,,,3.1271837522085124,2.8486538048544596
2f19d536,3088,0,3.0660602765592904,2.568280082114383,0.4977801944449074,,,3.0660602765592904,2.568280082114383
2f8e53c3,2594,273,4.660590331239038,4.549779918902437,0.11081041233660116,10.317688321047916,9.989182703657352,3.4284970576194542,3.376179355214601
2fa01aa6,2174,0,3.210360227901671,0.8025096978982316,2.407850530003439,,,3.210360227901671,0.8025096978982316
2fd68f7b,4730,211,5.945231277678433,38.08321914588798,-32.13798786820955,10.3745638077669,46.03310553076605,5.65425722527594,37.67105120832785
2fe023be,4221,0,0.840219299160765,1.2022202033834382,-0.36200090422267317,,,0.840219299160765,1.2022202033834382
30d75030,3404,0,3.7112256867375173,10.943855034529527,-7.23262934779201,,,3.7112256867375173,10.943855034529527
310c71a5,5245,0,2.8794639614420103,2.022107966328992,0.8573559951130183,,,2.8794639614420103,2.022107966328992
32fe84c9,6408,0,3.6201834612556922,3.669793997622724,-0.04961053636703161,,,3.6201834612556922,3.669793997622724
33c40295,4169,1574,10.84190552676806,5.901664426659058,4.940241100109003,13.789703866497458,6.077871606903528,8.573554634901804,5.79217457809467
3407f5bf,3638,1685,24.098206071385967,1.6041739284489613,22.494032142937005,34.88476645524637,1.526763823732674,5.63965938494848,1.6680772045312278
3417285d,5449,0,1.3742992483861034,1.0391685337151868,0.3351307146709166,,,1.3742992483861034,1.0391685337151868
347242c8,3595,1699,9.888616810949575,3.910392639566791,5.978224171382784,13.311716821380811,4.233835408936562,5.15939409940435,3.5959253630286887
353e5502,6062,4309,26.489692563334426,5.948107939902803,20.541584623431625,31.349183077861724,6.942976332134215,3.2893425845413713,1.9635128459429412
357c12f9,4079,0,0.8225192825410622,2.8669536727177745,-2.044434390176712,,,0.8225192825410622,2.8669536727177745
3584a6eb,4494,0,3.0137222756078335,3.020196813800561,-0.006474538192727586,,,3.0137222756078335,3.020196813800561
35b30c7f,9579,0,2.598983460243768,3.084725465534865,-0.485742005291097,,,2.598983460243768,3.084725465534865
35b3ef6a,3904,2356,12.263885228613772,14.054045815970467,-1.790160587356695,15.316392387152089,17.838954777898206,4.719139362805473,3.7143974888031126
367456ce,5569,0,5.229156030726153,7.324431461377948,-2.095275430651795,,,5.229156030726153,7.324431461377948
368131f9,4991,3719,25.647477876493465,25.65407517885498,-0.006597302361516455,29.53669323952647,29.518108891133743,5.503675478907089,5.901460329337394
368fe682,4936,0,5.161563556211779,5.258515554283076,-0.0969519980712974,,,5.161563556211779,5.258515554283076
3690a146,4073,552,5.4349606073513455,5.447465379940915,-0.012504772589569946,12.767806701839575,12.781227027638046,2.9347827987969226,2.9523909759073548
37344c2a,5197,3005,14.11926276028184,16.120035286258243,-2.0007725259764033,18.01422867452341,20.690750244154064,5.27010806469576,5.403738582235653
373ef48b,3509,0,3.0799203082132744,2.9218290645768983,0.15809124363637617,,,3.0799203082132744,2.9218290645768983
374be387,9965,0,3.4005952419537304,7.04618837352026,-3.6455931315665295,,,3.4005952419537304,7.04618837352026
37d36812,4367,675,6.974857588630117,2.972140127426477,4.00271746120364,11.378136307279867,5.718880633033424,5.820113148244711,2.114038106422978
38991fd4,4798,4360,19.235440384663406,20.079515184943425,-0.8440748002800191,20.119977489750536,21.006151226554742,4.845456754450071,4.920443064998366
389ae58f,6463,1040,7.873985267566128,10.177417698392198,-2.30343243082607,16.06456202496169,19.79362673559284,4.939440370147883,6.950435442852945
3932faa6,5452,1021,8.434710765572985,2.2646193162287864,6.1700914493441985,19.253588656126635,4.7736039725854695,1.456011314780939,1.0293325463061027
398dce4b,3166,0,2.17719058958842,1.3761302375117679,0.8010603520766519,,,2.17719058958842,1.3761302375117679
39b51819,4231,0,1.921442228718035,1.9275425815527418,-0.006100352834706779,,,1.921442228718035,1.9275425815527418
3a0af893,2927,1049,8.096331528718826,4.135648052264378,3.960683476454448,10.901791068050429,5.082685237289193,5.981597095161149,3.496739143692428
3a223519,4583,959,6.192059371585211,5.843824202066479,0.34823516951873223,12.828904680611625,12.077248307618616,2.221618068565614,2.1422294977754994
3a7dd95d,3072,0,2.8653940262978614,4.174327768620324,-1.3089337423224623,,,2.8653940262978614,4.174327768620324
3a824aa7,4201,2084,13.588274630990407,8.212724795694298,5.375549835296109,19.01892589943415,11.38222771727276,3.2129716268239608,2.5121121960425645
3a86fe8d,5118,0,5.585259099839317,5.604557161595049,-0.01929806175573212,,,5.585259099839317,5.604557161595049
3aaa2b30,4711,0,3.3417488154105026,6.090885771077288,-2.7491369556667857,,,3.3417488154105026,6.090885771077288
3ac16ad0,5649,0,1.7742414386183223,1.9897162343190216,-0.21547479570069927,,,1.7742414386183223,1.9897162343190216
3b21ea64,7376,3254,9.719176953274484,10.012961811884917,-0.293784858610433,13.005181548205856,13.364873731000259,5.95939275336835,6.196765021400691
3bbe1f5d,6918,0,1.018614177135689,1.0364564140369692,-0.017842236901280284,,,1.018614177135689,1.0364564140369692
3bfee975,3603,1047,9.872608630908509,10.319110232179412,-0.4465016012709029,17.24341674031395,17.92883571816435,3.949429139369188,4.29319635809337
3c3dbcbc,5069,0,2.274592090896052,4.417172935768705,-2.142580844872653,,,2.274592090896052,4.417172935768705
3d96d897,5659,0,1.35399567285765,1.5693011604632523,-0.2153054876056022,,,1.35399567285765,1.5693011604632523
3df4b19e,4988,0,4.455904301451719,4.367766622049861,0.08813767940185802,,,4.455904301451719,4.367766622049861
3e011332,2723,0,2.100467868722447,1.662647098822107,0.43782076990034,,,2.100467868722447,1.662647098822107
3e678ea7,6858,4776,16.79651251501199,15.50390612763266,1.2926063873793296,19.89923293438678,16.9811936288468,4.576200342446507,11.414241996118081
3ef6372a,4727,0,3.9658045010893366,4.000855835939137,-0.0350513348498005,,,3.9658045010893366,4.000855835939137
3ef98781,3892,0,3.7897616046619036,3.9723934576970223,-0.18263185303511875,,,3.7897616046619036,3.9723934576970223
3f603129,5051,0,2.8018289691134926,1.444588540983454,1.3572404281300385,,,2.8018289691134926,1.444588540983454
404c4384,911,0,0.7433343194942694,0.6203570451174272,0.12297727437684225,,,0.7433343194942694,0.6203570451174272
4121c517,3723,238,4.567900753848036,1.9050253697069088,2.6628753841411275,15.460491759629907,4.456714798136011,2.4427261976794177,1.587612639804531
41fb0192,2973,0,2.4775661587646782,2.8162974236406373,-0.33873126487595906,,,2.4775661587646782,2.8162974236406373
42669188,4282,0,3.3463356803143927,8.615413515790946,-5.269077835476553,,,3.3463356803143927,8.615413515790946
42c538a1,3279,0,0.3247859186527684,0.3664879892905739,-0.04170207063780551,,,0.3247859186527684,0.3664879892905739
43b06c70,4846,4145,23.181791241156944,20.800730709705604,2.3810605314513396,24.964788081655076,22.38655801007438,5.458422533923705,5.263515826888062
43c7f85a,5978,0,1.6377337876418379,1.624894296143916,0.012839491497921962,,,1.6377337876418379,1.624894296143916
43e16325,3720,0,2.0717079359249775,2.113043616913554,-0.04133568098857632,,,2.0717079359249775,2.113043616913554
44441e54,4357,0,1.465971257061911,1.1412150244267094,0.3247562326352016,,,1.465971257061911,1.1412150244267094
445af6c2,6041,0,3.7237909868868964,3.719428584152896,0.004362402734000348,,,3.7237909868868964,3.719428584152896
4463446c,3256,175,4.639279343581098,4.061093284768205,0.5781860588128929,11.127438794516497,9.406785994377868,3.9638959184211893,3.5218139045122605
44a94013,4903,407,4.341343510327069,4.897008567581681,-0.555665057254612,11.722058256773268,11.599599460386527,2.8486287188385604,3.737827198344787
45fb3e21,3649,0,0.8514691123105534,0.9502429063028476,-0.09877379399229413,,,0.8514691123105534,0.9502429063028476
460f859e,3336,0,1.5772722578805072,1.7158500400008636,-0.13857778212035643,,,1.5772722578805072,1.7158500400008636
4630ab92,3373,0,5.165153541842411,5.3029168942929426,-0.1377633524505315,,,5.165153541842411,5.3029168942929426
463c38f2,4460,998,7.451380664492522,7.90923009052648,-0.45784942603395784,12.546791024182406,13.079636209427056,5.113551396749906,5.59216348358577
4654e7de,5373,0,3.498323473029892,12.237349556783137,-8.739026083753245,,,3.498323473029892,12.237349556783137
466fc788,6197,0,2.248711358884561,3.787730412993136,-1.539019054108575,,,2.248711358884561,3.787730412993136
46a301e9,8226,0,1.9249297074797223,1.7547338324429602,0.17019587503676203,,,1.9249297074797223,1.7547338324429602
46a7190b,4215,0,4.880302737070491,4.840027273241281,0.04027546382920999,,,4.880302737070491,4.840027273241281
46d24a09,4449,0,2.082047521658855,2.587628391517135,-0.5055808698582802,,,2.082047521658855,2.587628391517135
46d41ff6,7901,871,6.468841087931797,6.420725971939955,0.04811511599184204,17.748633782562738,17.64216734140711,2.828610699268405,2.7876251615365897
46dfcfca,3606,258,4.824772137744665,5.359772459292092,-0.535000321547427,14.368283691665816,16.522493461485684,3.0270845349997475,3.1470341251921043
47222616,4406,2597,23.432750476947735,23.40297466703918,0.02977580990855344,30.071485650194706,30.065777625590947,6.258442399652099,6.021982563685367
47ee27ab,6397,0,4.694733343636398,8.373787984623013,-3.6790546409866147,,,4.694733343636398,8.373787984623013
481de5fc,5952,311,3.81337240215765,3.3554938558452743,0.4578785463123758,12.126943931981552,10.549472455597382,2.689917172123146,2.3967407565516443
48c1f673,2917,2200,16.371847906479747,13.591933009055852,2.779914897423895,18.725703460772895,15.481006194055055,3.8141578866429238,4.027977348279813
4936af16,3991,0,6.407835445596724,6.89080393963486,-0.48296849403813535,,,6.407835445596724,6.89080393963486
493b5b31,4671,2225,14.670059954532608,17.833542298707847,-3.1634823441752395,20.65849575297078,25.285414297121726,4.771048790049429,5.074424498115101
49dbc14c,3872,3439,16.527750744925903,11.556080066454395,4.971670678471508,17.490340864841077,12.19596520395505,3.6184706983161345,3.5821581039766293
4a035ec2,2588,0,3.1561742660201375,2.469994417041619,0.6861798489785187,,,3.1561742660201375,2.469994417041619
4a335117,5015,3270,20.575515744970765,24.955047636162284,-4.379531891191519,25.388192734576215,25.493125764162183,2.9704599518186603,23.914150304355957
4a8ecc0b,5809,2114,11.02588192769367,18.23889504267851,-7.213013114984841,17.594028337980042,19.406827241764297,3.744629084730081,17.535744131293026
4b462989,3106,424,5.981749817589542,5.691349725341899,0.2904000922476424,11.10983325001615,10.864467279783595,4.682426819226602,4.341857934885316
4b831d20,7312,1218,8.141770690126133,5.54740948938826,2.5943612007378736,19.3619025557461,10.939487121294503,2.147084802881058,3.6063412305832188
4c2208f5,5384,4913,37.629492862502964,37.529454783367804,0.10003807913516027,39.36197662170222,39.247513202773604,4.962332387977127,5.703949546955046
4c3168cf,4334,0,3.018023425986634,3.012963847580816,0.005059578405818055,,,3.018023425986634,3.012963847580816
4c3df468,5392,3413,25.476416378994482,2.4235492642446754,23.05286711474981,31.96583844308007,2.7371411712252467,2.4840762238103267,1.7557248501142393
4caa7289,5396,5099,38.95583123984636,9.309704011916413,29.64612722792995,40.0658926684552,9.564855142531156,3.401004725779581,1.9975310385282579
4cd1ac61,4489,2018,12.18678792307214,12.935902279538254,-0.749114356466114,17.5732985765588,18.4300628495012,4.19554325684451,5.1575697322852125
4cecf7b3,6019,3557,15.648942224902772,16.512740080075755,-0.863797855172983,19.710756076746968,20.7695230474765,6.114441180262628,6.586615251607547
4ddde4c1,4472,449,5.003767623748046,4.983813993213603,0.019953630534442546,12.684543604714902,12.624324776484457,3.14238733274852,3.1341930742389894
4e050c92,3705,1208,9.763492776772527,9.676826535060725,0.08666624171180182,13.977840094224346,12.72697312165529,6.849927426527743,7.7834369165673225
4ed93db6,4657,3574,16.212575705509465,16.280690570977914,-0.06811486546844847,18.345644685399336,18.423971153948756,4.425051448490995,4.426509484334135
4f3eb9e9,4697,0,3.352046725096741,3.1551436931280903,0.19690303196865067,,,3.352046725096741,3.1551436931280903
4f4ac5ce,5162,0,3.679523459682369,2.6076306645286973,1.0718927951536719,,,3.679523459682369,2.6076306645286973
4f4afcc6,5645,1705,9.478586974930286,9.37723864089233,0.10134833403795618,15.817722621576518,15.643255932869488,4.522240286342962,4.481958185987258
4f69febf,5460,0,1.2313956186921746,3.852269446512972,-2.6208738278207973,,,1.2313956186921746,3.852269446512972
4fbe9c06,6287,0,1.2643084710043595,1.8034615501125384,-0.5391530791081789,,,1.2643084710043595,1.8034615501125384
504c8b08,6367,0,4.1624634581698405,4.170951409912214,-0.00848795174237349,,,4.1624634581698405,4.170951409912214
511e1db0,3821,0,1.7266640548684284,1.7725997445823445,-0.04593568971391604,,,1.7266640548684284,1.7725997445823445
512943b2,5029,0,1.6313160946719565,2.0475881120183725,-0.41627201734641606,,,1.6313160946719565,2.0475881120183725
5138a660,3559,0,4.44166895468919,4.158326993671416,0.28334196101777387,,,4.44166895468919,4.158326993671416
516088b7,6645,871,6.230136546934844,6.48369089337158,-0.25355434643673647,12.139992824621402,12.731777805067527,4.736849815341744,4.891561424005235
521a7819,5200,828,8.157290828688136,7.041530134890216,1.1157606937979203,17.862738000235087,15.253664420111232,4.326008931272017,3.8610963459196426
5254b6db,3274,0,5.688951939288402,6.24719901839958,-0.5582470791111778,,,5.688951939288402,6.24719901839958
529e88ca,3417,2099,24.48180347600674,18.428144210261646,6.053659265745093,31.161261325185418,23.331876673433765,2.7308265977989246,3.6703119892658878
52f1e77a,4442,3113,29.555069749643376,29.562621696096052,-0.007551946452675651,35.201947654190946,35.21057284458509,4.118099549928706,4.126546609123758
5305524b,4898,291,5.136696486975456,5.706936888010532,-0.5702404010350755,13.62834903642992,13.57555744581871,4.03987438889302,4.794304330665525
53134831,5126,4896,26.653452319590155,26.082904988077104,0.5705473315130511,27.232340971543064,26.647428287432472,6.810570894556469,6.8306967295262675
5397ceb1,5255,1257,7.707161209222805,7.734903348048004,-0.02774213882519927,14.807743295182666,14.878753137564258,3.0226464295744138,3.0061099775008726
53f23031,8550,0,2.0021705098752123,2.217534420715008,-0.21536391083979556,,,2.0021705098752123,2.217534420715008
543198e8,6503,3278,18.273778865078977,13.912213374922029,4.3615654901569485,25.42776375214154,16.889537606673205,4.01906158350632,10.01677402732794
54753541,4026,2024,22.438565429727323,22.70339329629442,-0.2648278665670958,31.3904948020495,31.69552654569769,4.039796416873725,4.572343057934185
54a7e3c2,6155,1216,8.61889879304039,8.533605018791762,0.08529377424862794,15.128819732896874,15.035193600812908,6.018585226275183,5.924144120131991
5542c301,3591,255,4.915207659794571,5.147634662380502,-0.23242700258593096,13.193213189802286,3.2911531770356492,3.563840621737087,5.262667411169148
5567d551,6889,4024,10.966751129979022,10.623013214622905,0.3437379153561171,14.025355835621307,13.53513480488861,3.5924102486236262,3.7466169077789506
55efee7f,4801,2654,18.781493854483717,14.17464153084203,4.606852323641688,25.05083997749558,18.71075349078465,3.6127829281953323,4.064809531274165
5663b2b7,4972,719,6.324076886404478,5.0336144956118964,1.2904623907925812,11.817706711998257,7.0114613908323475,4.810924743682075,4.616251003085106
5693dde2,3488,0,3.1545513733062998,3.114986485496754,0.03956488780954581,,,3.1545513733062998,3.114986485496754
56b00794,6065,1379,6.505977584870022,7.407863367363875,-0.9018857824938529,11.073017940258929,13.523107651231143,4.324547023707047,4.148382925508169
57796579,5890,898,6.464880707580117,6.251653900354511,0.21322680722560605,12.59016283120945,12.589893370866553,4.56055070303388,4.195303358197927
577eec7c,4539,2348,10.870033232958704,11.918122195400047,-1.0480889624413425,13.983121090841019,14.57436303676273,5.93662200605421,8.162640367345938
57f05c51,4771,2997,13.380016450391336,11.90114177514578,1.4788746752455566,16.33233329056341,14.821039353373735,5.552476713849016,3.133656590888908
58850d2c,4995,0,5.825334473034529,3.083333573347545,2.7420008996869836,,,5.825334473034529,3.083333573347545
58fa8486,4475,0,2.8891419242942633,4.675826184417681,-1.7866842601234176,,,2.8891419242942633,4.675826184417681
591cc951,4609,1301,8.688903424377475,9.578518795099049,-0.8896153707215735,14.359961947978253,15.077077087417434,4.908122050073547,6.199172698404192
593876b6,4842,3057,11.855428492250937,11.83563392196612,0.019794570284815904,14.241548956615675,14.336041669151706,5.822916601693861,5.292409229883669
59f8b2e8,3747,0,2.0565011643154385,2.2179621036856547,-0.16146093937021622,,,2.0565011643154385,2.2179621036856547
5a1a8fd8,5260,0,1.4146877707256738,1.4945128497589653,-0.0798250790332915,,,1.4146877707256738,1.4945128497589653
5a5269a9,6513,566,6.091564120614007,5.630980092260814,0.46058402835319256,10.825044933866385,9.716866344724313,5.430114665136108,5.073422443834778
5a5d1982,3894,0,0.6768335872297148,0.6419270160903653,0.034906571139349474,,,0.6768335872297148,0.6419270160903653
5a63b5d1,6217,380,6.134887880653406,5.432274927080991,0.702612953572415,13.080642236164476,7.363551712523413,5.380328188117899,5.282120163615471
5aa03df7,4871,661,5.876251332385479,6.364840170341455,-0.48858883795597574,11.037277413764668,10.651495161176697,4.563441147325943,5.390602441416362
5aa403d0,3118,2232,15.215269411805263,13.958668294574952,1.2566011172303106,17.8139235688487,16.31470940819736,3.9088259536310432,3.893914445021417
5aef5c6c,3121,795,8.860493342745398,11.912066788610423,-3.0515734458650243,15.441672354532034,20.170971840226095,4.883006417304055,7.164731609160767
5b7b6324,6564,1051,7.505569769068189,5.838698367723709,1.6668714013444799,12.103044665666506,10.391928762869837,6.256782928670198,4.472330472780919
5bd25f59,4210,0,2.7260850368299403,4.1010031515741385,-1.3749181147441982,,,2.7260850368299403,4.1010031515741385
5beded95,3057,2057,12.764675084470454,10.386647851778593,2.3780272326918617,14.776801339310891,12.20235180790298,6.996020976830228,4.849198918195314
5cb483ac,3852,350,4.734178239585592,4.623168708635382,0.11100953095021016,11.393488486725131,11.392455142941394,3.4174059699519446,3.246297267406129
5cdd8dbc,4010,1163,14.245334047450193,14.08300725628093,0.16232679116926363,25.703817568948924,25.368849583326913,3.9919733993577515,4.055544064592837
5d11dfb5,5895,419,4.5339725170458705,10.231521150843221,-5.697548633797351,13.288027458014495,5.847986767995564,2.935869022803321,10.49177012334655
5d7198fd,3368,0,1.5145404893657182,1.9022845801670023,-0.38774409080128414,,,1.5145404893657182,1.9022845801670023
5def1ce5,6443,1791,6.913270178088896,6.785374606628808,0.12789557146008868,12.031637955825182,11.953591246517043,3.2344124057698562,2.958989082782426
5eae34a8,4904,0,1.5027714529372524,1.410773004984563,0.09199844795268941,,,1.5027714529372524,1.410773004984563
5f4d2a52,5225,0,3.373045373050953,4.119470606080356,-0.7464252330294032,,,3.373045373050953,4.119470606080356
5f6756c5,5931,1445,7.752097024511591,16.832348080672677,-9.080251056161085,14.999309522810584,23.88524144877897,2.6426500158505863,13.813923647475908
5f75f796,5562,1795,10.759678270755062,7.865591436345919,2.8940868344091433,17.57455869176553,12.999445789320022,4.874414994222873,3.290148223437259
5fb1c15f,2860,2426,25.391966663916705,19.839636473277245,5.552330190639459,27.523432124236834,21.50609381137417,3.779723025384018,2.909414765770714
5fffa282,4201,3299,14.836366818557295,14.79539065239299,0.04097616616430422,16.493886374442518,16.448127594897592,5.494150701668868,5.481224258901459
60e37807,2699,0,1.385834254603906,1.83194965541775,-0.44611540081384393,,,1.385834254603906,1.83194965541775
61f27424,6220,0,4.280813893031989,4.219070759617748,0.061743133414241314,,,4.280813893031989,4.219070759617748
62569ae3,3588,1670,14.542779271165191,13.875720921107174,0.6670583500580172,20.697882669273486,19.80256639492376,4.7570218953073535,4.32885127149341
62a6f539,3693,0,2.943968926605873,1.8785927550793664,1.0653761715265064,,,2.943968926605873,1.8785927550793664
633774dc,6233,258,3.8788097746252803,3.0612066945482788,0.8176030800770016,17.628906382892563,14.108867403505169,1.5084533533546767,1.0863814590248615
63559d57,4069,0,4.563589137730868,7.013612929183304,-2.450023791452436,,,4.563589137730868,7.013612929183304
647f2a41,3881,179,5.2070914559249,5.692730707254592,-0.4856392513296921,10.599146866031917,12.647273710737185,4.795084054488901,5.122502410783523
65156b96,3221,0,2.727712364577481,3.2612496880804382,-0.5335373235029572,,,2.727712364577481,3.2612496880804382
653612bc,4605,4035,18.614036943438954,18.523855330156906,0.09018161328204854,19.72888748353035,19.632057702635855,6.6242907047644985,6.618432969175886
656a067b,3051,357,6.527459391951071,3.114676277850366,3.412783114100705,17.08393171142385,5.694492423736355,3.0947601836615286,2.5864317082765966
65a5466a,4683,1891,11.16910764502299,9.463551758960058,1.7055558860629318,16.66573629697979,14.136281859630426,4.596165662738592,3.8561593985405564
660d9546,4732,0,1.7078702123695988,1.8164877139505424,-0.10861750158094363,,,1.7078702123695988,1.8164877139505424
6767c111,6783,451,5.65935783737273,5.843308676918328,-0.18395083954559777,17.34889168800452,17.890558421895808,3.5877319295199883,3.7119938024399817
