cause_bucket,episodes,wells,episode_sse_fraction,truth_ring_000_016_transition_nll_mean_pooled,observed_gr_ring_000_016_observed_rows,observed_gr_ring_000_016_mean_candidate_advantage_nll_pooled,observed_gr_ring_000_016_mean_viterbi_advantage_nll_pooled,observed_gr_ring_000_016_candidate_favored_row_fraction_pooled,observed_gr_ring_000_016_candidate_favored_episode_fraction,observed_gr_ring_000_016_candidate_favored_episode_sse_fraction_eligible,truth_ring_000_016_transition_nll_mean_vs_gr_advantage_spearman,truth_ring_016_064_transition_nll_mean_pooled,observed_gr_ring_016_064_observed_rows,observed_gr_ring_016_064_mean_candidate_advantage_nll_pooled,observed_gr_ring_016_064_mean_viterbi_advantage_nll_pooled,observed_gr_ring_016_064_candidate_favored_row_fraction_pooled,observed_gr_ring_016_064_candidate_favored_episode_fraction,observed_gr_ring_016_064_candidate_favored_episode_sse_fraction_eligible,truth_ring_016_064_transition_nll_mean_vs_gr_advantage_spearman,truth_ring_064_128_transition_nll_mean_pooled,observed_gr_ring_064_128_observed_rows,observed_gr_ring_064_128_mean_candidate_advantage_nll_pooled,observed_gr_ring_064_128_mean_viterbi_advantage_nll_pooled,observed_gr_ring_064_128_candidate_favored_row_fraction_pooled,observed_gr_ring_064_128_candidate_favored_episode_fraction,observed_gr_ring_064_128_candidate_favored_episode_sse_fraction_eligible,truth_ring_064_128_transition_nll_mean_vs_gr_advantage_spearman,truth_ring_128_256_transition_nll_mean_pooled,observed_gr_ring_128_256_observed_rows,observed_gr_ring_128_256_mean_candidate_advantage_nll_pooled,observed_gr_ring_128_256_mean_viterbi_advantage_nll_pooled,observed_gr_ring_128_256_candidate_favored_row_fraction_pooled,observed_gr_ring_128_256_candidate_favored_episode_fraction,observed_gr_ring_128_256_candidate_favored_episode_sse_fraction_eligible,truth_ring_128_256_transition_nll_mean_vs_gr_advantage_spearman,truth_ring_256_512_transition_nll_mean_pooled,observed_gr_ring_256_512_observed_rows,observed_gr_ring_256_512_mean_candidate_advantage_nll_pooled,observed_gr_ring_256_512_mean_viterbi_advantage_nll_pooled,observed_gr_ring_256_512_candidate_favored_row_fraction_pooled,observed_gr_ring_256_512_candidate_favored_episode_fraction,observed_gr_ring_256_512_candidate_favored_episode_sse_fraction_eligible,truth_ring_256_512_transition_nll_mean_vs_gr_advantage_spearman,timing_eligible_episodes,timing_transition_up_gr_truth_both_fraction_eligible,timing_transition_up_gr_truth_both_sse_fraction_eligible,timing_transition_up_gr_switches_to_truth_fraction_eligible,timing_transition_up_gr_switches_to_truth_sse_fraction_eligible,timing_transition_up_gr_switches_to_candidate_fraction_eligible,timing_transition_up_gr_switches_to_candidate_sse_fraction_eligible,timing_transition_up_gr_candidate_both_fraction_eligible,timing_transition_up_gr_candidate_both_sse_fraction_eligible,transition_crescendo_vs_gr_crescendo_spearman,gr_crescendo_vs_rmse_spearman,gr_crescendo_vs_pre128_error_slope_spearman,near_gr_advantage_vs_rmse_spearman
candidate_gr_with_opposed_prior,44,34,0.04529172193512498,0.3136953665276681,597,0.10296089269664649,0.09214874027389058,0.6884422110552764,0.7727272727272727,0.7785368098324265,0.06074700493305144,0.3094444452053773,1791,0.09334597446745248,0.08723528523436666,0.6917922948073701,0.75,0.7623942770664079,-0.12868217054263567,0.2887213646570832,2305,0.04861156552379195,0.052877570421830555,0.627765726681128,0.7727272727272727,0.7518565587028924,-0.11106412966878082,0.24980059615790887,4593,0.03923774782533088,0.05436245540076987,0.6612236011321576,0.7674418604651163,0.7435708215459793,-0.2697070371488976,0.2404579455857521,8817,0.10205124401877064,0.11886957033608732,0.6444368832936372,0.7142857142857143,0.6684370789492303,-0.0028360748723766306,42,0.047619047619047616,0.03467553727862415,0.14285714285714285,0.10850715052324732,0.11904761904761904,0.18995312805529854,0.3333333333333333,0.21387022829114732,0.1349161332144883,0.17170407584474517,0.41884774329470875,-0.14615926708949964
neither_prior_nor_observed_gr,62,56,0.09162580864989919,0.3422001903414392,712,-0.12544217733016128,0.025509457252208944,0.2907303370786517,0.20967741935483872,0.11475587208104349,-0.28584019541185063,0.31831798647888154,2240,-0.10736037724055526,0.04791465857150229,0.45535714285714285,0.41935483870967744,0.3256252377038776,-0.5122761955125784,0.2884954399405394,2997,0.022295735096876615,0.09037600847102603,0.47080413747080413,0.4838709677419355,0.45237101281530384,-0.33056331998690536,0.2548105781974825,5914,-0.017298196995858345,0.05830832043272138,0.47243828204261074,0.3870967741935484,0.6603102654091658,-0.2814585379365919,0.2336271502866592,10867,-0.02951779753142625,0.05277354326507576,0.4895555351062851,0.5081967213114754,0.7009468488627328,0.005023796932839766,61,0.26229508196721313,0.1928574154464321,0.29508196721311475,0.24904298499394936,0.03278688524590164,0.00538464384819678,0.06557377049180328,0.02284818389243577,-0.0812797461660497,0.0670015864621893,-0.08090957165520887,-0.020019641912820126
opposed_prior_gr_ambiguous,51,44,0.009874138617949233,0.32852308509192235,488,-0.015326881772040672,-0.0059447243765446255,0.42213114754098363,0.39215686274509803,0.5335699191743758,0.024524886877828053,0.3282754541943875,1428,0.003022867357998369,-0.0003881437867873301,0.5245098039215687,0.43137254901960786,0.3130801675242075,-0.3123076923076923,0.28217339095651256,1915,-0.0025787086683292477,0.010796921554185185,0.5033942558746737,0.5686274509803921,0.6151076851865802,-0.07981900452488688,0.2566554363733766,3914,0.006522836051370833,0.01537409337520317,0.5426673479816045,0.5294117647058824,0.4147924060088814,-0.13493212669683258,0.2406846620369806,7633,-0.02802079390883405,0.036287951760042715,0.5460500458535307,0.6078431372549019,0.44193384386313406,-0.10434389140271491,51,0.13725490196078433,0.19487207696776576,0.17647058823529413,0.12303202308258249,0.0784313725490196,0.26932404296090295,0.17647058823529413,0.2051743454266222,-0.11493212669683259,-0.134841628959276,-0.24171945701357467,-0.13095022624434388
prior_aligned_gr_ambiguous,129,110,0.08243173648122946,0.4102861699035056,1285,-0.011966881488280737,-0.0009381104645065602,0.44202334630350193,0.4496124031007752,0.47158481148070525,-0.057066189624329175,0.37655779233185194,3679,0.01919226243944455,0.031040707434518942,0.4729546072302256,0.4496124031007752,0.6166616942853677,-0.14808251341681578,0.3843196482900186,4718,-0.009448661718258105,0.011692569500687616,0.48325561678677403,0.4186046511627907,0.4406794103397504,-0.15129136851520575,0.3189196811462875,9644,-0.023115673572068198,0.003899988187574728,0.4295935296557445,0.3643410852713178,0.5599963505289032,-0.01504919499105546,0.2496426158720677,18668,-0.011329736198175294,0.005906088191440582,0.4554317548746518,0.4,0.3845359135739838,-0.17707526881720428,125,0.2,0.2530369815178211,0.16,0.1766282483770172,0.192,0.12127701397241612,0.136,0.05739214081635338,-0.08265437788018433,-0.05112135176651305,-0.08120430107526881,-0.006216457960644009
prior_and_wrong_gr_reinforce,136,124,0.28886636243143893,0.36785053420395086,1686,0.027631528225836064,0.05621682311489289,0.5320284697508897,0.5703703703703704,0.44260786281022213,-0.17548065491264497,0.3437993532273213,5143,-0.005585453755372458,0.04161356341623297,0.5450126385378183,0.6029411764705882,0.5154238983115881,-0.12054768379371211,0.3269049941128343,6850,0.010960936020963019,0.05280916207705217,0.5408759124087591,0.5661764705882353,0.4798204593340516,-0.14572300939840654,0.286474749504269,13234,0.04887951578173575,0.08035903268043107,0.5596947257065136,0.6148148148148148,0.556666925336372,-0.1992781192078822,0.23984776933518845,24611,0.04295869314589902,0.07629929607542466,0.5679167851773597,0.625,0.47035495293182633,-0.21423503021424647,127,0.11023622047244094,0.2394721690158802,0.1732283464566929,0.11708654499658398,0.14173228346456693,0.048517760883113846,0.25984251968503935,0.1308004960603978,-0.12120359955005622,-0.08190968316460441,-0.12254522872140981,-0.20196566188664525
prior_persists_against_truth_gr,216,184,0.4819102318843581,0.393807787828771,2337,-0.07301513664164769,0.009608654781441245,0.3949507916131793,0.37962962962962965,0.34644142807410794,0.005394207300101246,0.36329916559310604,6917,-0.06394110994044101,0.017926315117839098,0.38470435159751337,0.2916666666666667,0.23534663632875372,-0.14427178223127207,0.33889347710647993,9246,-0.05962402085158868,0.021778173867558908,0.399848583171101,0.3611111111111111,0.3131072339143782,-0.24114361923814284,0.27716488057749,18159,-0.06069926294269966,0.018570281190268385,0.39198193733135084,0.3302325581395349,0.45032133745127956,-0.12985341350914054,0.24893980137530164,34544,-0.06484915807028006,0.035718909755367276,0.4164543770264011,0.3867924528301887,0.47213658154603716,-0.07064671854789652,212,0.25471698113207547,0.24180717531130713,0.1650943396226415,0.19870029246972412,0.16037735849056603,0.16081895833454357,0.10849056603773585,0.0764012582720856,-0.04021823869983741,0.057472798878579534,-0.16884405781914955,0.11929768156324794
