well_id,hidden_query_label,prefix_selected_label,prefix_selected_is_provided,prefix_selected_hidden_overlap_grid_points,prefix_selected_hidden_coverage_query,prefix_selected_hidden_coverage_candidate,prefix_selected_hidden_corr,prefix_selected_hidden_raw_rmse,prefix_selected_hidden_resid_std,prefix_selected_hidden_z_rmse,provided_hidden_z_rmse,provided_hidden_raw_rmse,oracle_hidden_z_rmse,oracle_hidden_raw_rmse,prefix_selected_minus_provided_hidden_z_rmse,prefix_selected_minus_provided_hidden_raw_rmse
125be846,horizontal:train:125be846:hidden,typewell:train:0498acab,False,55.0,1.0,0.029054410755634308,0.48951318860054016,16.038589477539062,15.54208755493164,1.010432481765747,1.010432481765747,16.038589477539062,,,0.0,0.0
1285a37b,horizontal:train:1285a37b:hidden,typewell:train:5f75f796,False,22.0,1.0,0.01129363477230072,0.4350168704986572,7.674022674560547,7.646746635437012,1.062998652458191,1.062998652458191,7.674022674560547,,,0.0,0.0
1295a25b,horizontal:train:1295a25b:hidden,typewell:train:00e12e8b,False,66.0,1.0,0.025821596384048462,0.6733741760253906,12.439855575561523,12.251787185668945,0.8082398176193237,0.8082398176193237,12.439855575561523,,,0.0,0.0
12f0cd90,horizontal:train:12f0cd90:hidden,typewell:train:0be01c24,False,71.0,1.0,0.03589484468102455,0.7474401593208313,11.008639335632324,10.969992637634277,0.7107177376747131,0.7107177376747131,11.008639335632324,,,0.0,0.0
137d1e44,horizontal:train:137d1e44:hidden,typewell:train:1285a37b,False,106.0,1.0,0.052710093557834625,0.6060903072357178,8.430276870727539,8.242302894592285,0.8875918984413147,0.8875918984413147,8.430276870727539,0.8875918984413147,8.430276870727539,0.0,0.0
13ce113d,horizontal:train:13ce113d:hidden,typewell:train:13ce113d,True,30.0,1.0,0.01369237806648016,0.7876557111740112,8.233569145202637,7.932678699493408,0.6516813635826111,0.6516813635826111,8.233569145202637,,,0.0,0.0
13f598d9,horizontal:train:13f598d9:hidden,typewell:train:5b7b6324,False,53.0,1.0,0.036054421216249466,0.8901957869529724,4.896451473236084,4.778627395629883,0.46862396597862244,0.46862396597862244,4.896451473236084,,,0.0,0.0
14a53cb3,horizontal:train:14a53cb3:hidden,typewell:train:460f859e,False,42.0,1.0,0.026802808046340942,0.7872217893600464,14.774697303771973,14.029389381408691,0.6523468494415283,0.6523468494415283,14.774697303771973,,,0.0,0.0
14ab73fb,horizontal:train:14ab73fb:hidden,typewell:train:14ab73fb,True,62.0,1.0,0.042788129299879074,0.8987526893615723,12.344924926757812,12.088497161865234,0.4499940276145935,0.4499940276145935,12.344924926757812,,,0.0,0.0
14ad5efb,horizontal:train:14ad5efb:hidden,typewell:train:0be01c24,False,51.0,1.0,0.025783618912100792,0.9330032467842102,4.521869659423828,4.447728157043457,0.36605122685432434,0.36605122685432434,4.521869659423828,,,0.0,0.0
14fee784,horizontal:train:14fee784:hidden,typewell:train:01982c1d,False,105.0,1.0,0.047446902841329575,0.8318372368812561,10.142789840698242,9.528563499450684,0.5799357891082764,0.5799357891082764,10.142789840698242,0.5799357891082764,10.142789840698242,0.0,0.0
153552f5,horizontal:train:153552f5:hidden,typewell:train:edf885a3,False,35.0,1.0,0.019718309864401817,0.5674800872802734,7.443177700042725,6.97921085357666,0.9300751686096191,0.9300751686096191,7.443177700042725,,,0.0,0.0
1550491d,horizontal:train:1550491d:hidden,typewell:train:c1d046f4,False,57.0,1.0,0.050487156957387924,0.7485504150390625,8.368172645568848,8.291495323181152,0.7091538310050964,0.7091538310050964,8.368172645568848,,,0.0,0.0
155887bb,horizontal:train:155887bb:hidden,typewell:train:edf885a3,False,71.0,1.0,0.03999999910593033,0.947224497795105,7.077911376953125,7.02326774597168,0.32488614320755005,0.32488614320755005,7.077911376953125,,,0.0,0.0
