query_label,split,well_id,view,candidate_role,candidate_label,candidate_split,candidate_well_id,candidate_kind,candidate_view,exact_rows,exact_coverage_query,exact_corr,exact_raw_rmse,exact_raw_mae,exact_resid_std,exact_z_rmse
horizontal:train:2ac7cb6b:prefix,train,2ac7cb6b,prefix,best_typewell,typewell:train:01982c1d,train,01982c1d,typewell,native,1205,0.8662832494608196,0.909424237545449,9.421197214579724,6.397708348159455,9.402030506169075,0.42561899030600364
horizontal:train:2ac7cb6b:hidden,train,2ac7cb6b,hidden,self_gr_prefix,self_gr:train:2ac7cb6b:prefix,train,2ac7cb6b,self_gr,prefix,1971,0.4113105175292154,0.8376779966229803,8.738456109532814,6.647332624527609,8.655999716525775,0.5697754002710537
horizontal:train:2ac7cb6b:hidden,train,2ac7cb6b,hidden,self_gr_full,self_gr:train:2ac7cb6b:full,train,2ac7cb6b,self_gr,full,2820,0.5884808013355592,0.9969518446726146,1.2986758213418,0.2764221080602825,1.2986566285308032,0.07807887457418235
horizontal:train:2ac7cb6b:hidden,train,2ac7cb6b,hidden,provided_typewell,typewell:train:2ac7cb6b,train,2ac7cb6b,typewell,native,2820,0.5884808013355592,0.874769715319068,8.30686287515147,6.351812179046846,8.272704478399426,0.500460357432898
horizontal:train:2ac7cb6b:hidden,train,2ac7cb6b,hidden,best_typewell,typewell:train:01982c1d,train,01982c1d,typewell,native,2820,0.5884808013355592,0.874769715319068,8.30686287515147,6.351812179046846,8.272704478399426,0.500460357432898
horizontal:train:2ac7cb6b:full,train,2ac7cb6b,full,self_gr_prefix,self_gr:train:2ac7cb6b:prefix,train,2ac7cb6b,self_gr,prefix,2922,0.4725861232411451,0.933243643552229,6.846784733847145,4.217105495624203,6.799766360707382,0.3653939146941859
horizontal:train:2ac7cb6b:full,train,2ac7cb6b,full,self_gr_full,self_gr:train:2ac7cb6b:full,train,2ac7cb6b,self_gr,full,3771,0.6098981077147017,0.9999999999999998,0.0,0.0,0.0,2.1073424255447017e-08
horizontal:train:2ac7cb6b:full,train,2ac7cb6b,full,provided_typewell,typewell:train:2ac7cb6b,train,2ac7cb6b,typewell,native,3771,0.6098981077147017,0.8943267853152616,8.629028047462954,6.321189684299404,8.620751381316119,0.45972429712761204
horizontal:train:2ac7cb6b:full,train,2ac7cb6b,full,best_typewell,typewell:train:01982c1d,train,01982c1d,typewell,native,3771,0.6098981077147017,0.8943267853152616,8.629028047462954,6.321189684299404,8.620751381316119,0.45972429712761204
horizontal:train:2acc78d4:prefix,train,2acc78d4,prefix,self_gr_prefix,self_gr:train:2acc78d4:prefix,train,2acc78d4,self_gr,prefix,924,0.8422971741112124,0.9999999999999999,0.0,0.0,0.0,1.4901161193847656e-08
horizontal:train:2acc78d4:prefix,train,2acc78d4,prefix,self_gr_full,self_gr:train:2acc78d4:full,train,2acc78d4,self_gr,full,924,0.8422971741112124,0.9986707999315986,1.524599982025845,0.3677182581821756,1.5245836603575298,0.051559675491636404
horizontal:train:2acc78d4:prefix,train,2acc78d4,prefix,provided_typewell,typewell:train:2acc78d4,train,2acc78d4,typewell,native,924,0.8422971741112124,0.7767900828973633,20.241444231690267,13.77748046568438,19.849699798182446,0.668146566409851
horizontal:train:2acc78d4:prefix,train,2acc78d4,prefix,best_typewell,typewell:train:20096916,train,20096916,typewell,native,919,0.837739288969918,0.7776036094154901,20.2187988316167,13.750859141436312,19.842433631131343,0.6669278680404799
horizontal:train:2acc78d4:hidden,train,2acc78d4,hidden,self_gr_prefix,self_gr:train:2acc78d4:prefix,train,2acc78d4,self_gr,prefix,369,0.27192336035372144,0.7902677700194831,11.800843414338393,8.59270121444281,11.590713377138021,0.647660759936121
horizontal:train:2acc78d4:hidden,train,2acc78d4,hidden,self_gr_full,self_gr:train:2acc78d4:full,train,2acc78d4,self_gr,full,909,0.6698599852616065,0.9956006102846748,1.6262940753814867,0.3705315400192824,1.6262029934143543,0.09380180931437478
horizontal:train:2acc78d4:hidden,train,2acc78d4,hidden,provided_typewell,typewell:train:2acc78d4,train,2acc78d4,typewell,native,909,0.6698599852616065,0.6509172213058338,14.238951473591456,10.3903890833226,13.995200630247544,0.8355630182028955
horizontal:train:2acc78d4:full,train,2acc78d4,full,self_gr_prefix,self_gr:train:2acc78d4:prefix,train,2acc78d4,self_gr,prefix,1200,0.4889975550122249,0.9768193895170353,6.130324809171687,2.3615779818765574,6.090826380955302,0.2153165598971185
horizontal:train:2acc78d4:full,train,2acc78d4,full,self_gr_full,self_gr:train:2acc78d4:full,train,2acc78d4,self_gr,full,1740,0.7090464547677262,0.9999999999999999,0.0,0.0,0.0,1.4901161193847656e-08
horizontal:train:2acc78d4:full,train,2acc78d4,full,provided_typewell,typewell:train:2acc78d4,train,2acc78d4,typewell,native,1740,0.7090464547677262,0.7727419714526508,17.72950145367706,12.209698384704641,17.692231681805197,0.6741780603777451
horizontal:train:2acc78d4:full,train,2acc78d4,full,best_typewell,typewell:train:20096916,train,20096916,typewell,native,1735,0.7070089649551752,0.7736682952075123,17.708049953425146,12.1910794179099,17.673945725472826,0.6728026527778969
horizontal:train:2b034622:prefix,train,2b034622,prefix,self_gr_prefix,self_gr:train:2b034622:prefix,train,2b034622,self_gr,prefix,1079,0.8125,0.9999999999999998,0.0,0.0,0.0,2.1073424255447017e-08
horizontal:train:2b034622:prefix,train,2b034622,prefix,self_gr_full,self_gr:train:2b034622:full,train,2b034622,self_gr,full,1079,0.8125,0.9892830728635104,3.1041294563068447,1.094418044466439,3.0442164026034537,0.14640305417913685
horizontal:train:2b034622:prefix,train,2b034622,prefix,provided_typewell,typewell:train:2b034622,train,2b034622,typewell,native,1079,0.8125,0.7941645146534367,13.15932625584729,9.474042253460583,13.068646841083565,0.6416159058916219
horizontal:train:2b034622:prefix,train,2b034622,prefix,best_typewell,typewell:train:2b034622,train,2b034622,typewell,native,1079,0.8125,0.7941645146534367,13.15932625584729,9.474042253460583,13.068646841083565,0.6416159058916219
horizontal:train:2b034622:hidden,train,2b034622,hidden,self_gr_prefix,self_gr:train:2b034622:prefix,train,2b034622,self_gr,prefix,1105,0.3080568720379147,0.756099968143453,9.720735579546009,8.153029696233535,8.645319708695121,0.6984268492212294
horizontal:train:2b034622:hidden,train,2b034622,hidden,self_gr_full,self_gr:train:2b034622:full,train,2b034622,self_gr,full,1105,0.3080568720379147,0.9879481136985546,1.8727324221182713,0.6043508113139056,1.8597730121576375,0.1552538972228741
horizontal:train:2b034622:hidden,train,2b034622,hidden,provided_typewell,typewell:train:2b034622,train,2b034622,typewell,native,1105,0.3080568720379147,0.7186164128011995,8.464323225311102,6.555744346115079,8.397479134689705,0.7501780951198196
horizontal:train:2b034622:full,train,2b034622,full,self_gr_prefix,self_gr:train:2b034622:prefix,train,2b034622,self_gr,prefix,1984,0.4036622583926755,0.9337383435315373,6.785761595362258,4.204279318465821,6.3648377321054115,0.36403751583720795
horizontal:train:2b034622:full,train,2b034622,full,self_gr_full,self_gr:train:2b034622:full,train,2b034622,self_gr,full,1984,0.4036622583926755,1.0,0.0,0.0,0.0,0.0
horizontal:train:2b034622:full,train,2b034622,full,provided_typewell,typewell:train:2b034622,train,2b034622,typewell,native,1984,0.4036622583926755,0.7916271134063415,10.90093396757011,7.7764914273425,10.877053972344768,0.6455584971072079
horizontal:train:2b034622:full,train,2b034622,full,best_typewell,typewell:train:2b034622,train,2b034622,typewell,native,1984,0.4036622583926755,0.7916271134063415,10.90093396757011,7.7764914273425,10.877053972344768,0.6455584971072079
horizontal:train:2b06ad65:prefix,train,2b06ad65,prefix,self_gr_prefix,self_gr:train:2b06ad65:prefix,train,2b06ad65,self_gr,prefix,1298,0.9385394070860448,1.0,0.0,0.0,0.0,0.0
horizontal:train:2b06ad65:prefix,train,2b06ad65,prefix,self_gr_full,self_gr:train:2b06ad65:full,train,2b06ad65,self_gr,full,1298,0.9385394070860448,0.9922456609786682,2.1426782077290185,0.8905985778593924,2.1424305430055957,0.12453384296111498
horizontal:train:2b06ad65:prefix,train,2b06ad65,prefix,provided_typewell,typewell:train:2b06ad65,train,2b06ad65,typewell,native,1298,0.9385394070860448,0.8390297368718648,9.542317370870768,5.930136295801683,9.516442998746944,0.5673980315935812
horizontal:train:2b06ad65:prefix,train,2b06ad65,prefix,best_typewell,typewell:train:0849b4e2,train,0849b4e2,typewell,native,1298,0.9385394070860448,0.8390297368718648,9.542317370870768,5.930136295801683,9.516442998746944,0.5673980315935812
horizontal:train:2b06ad65:hidden,train,2b06ad65,hidden,self_gr_prefix,self_gr:train:2b06ad65:prefix,train,2b06ad65,self_gr,prefix,715,0.17485937882122768,0.4000094337653473,7.084367342479235,5.649445190941855,6.594346637721913,1.0954365031663431
horizontal:train:2b06ad65:hidden,train,2b06ad65,hidden,self_gr_full,self_gr:train:2b06ad65:full,train,2b06ad65,self_gr,full,715,0.17485937882122768,0.980229738745648,1.2631784699967419,0.5960751202277956,1.263025132399771,0.19884798844520402
horizontal:train:2b06ad65:hidden,train,2b06ad65,hidden,provided_typewell,typewell:train:2b06ad65,train,2b06ad65,typewell,native,715,0.17485937882122768,0.5282705098363611,5.531468778310373,4.532704265806295,5.456327718196803,0.9713181663735512
horizontal:train:2b06ad65:full,train,2b06ad65,full,self_gr_prefix,self_gr:train:2b06ad65:prefix,train,2b06ad65,self_gr,prefix,1662,0.30372807017543857,0.9642707336277712,4.2818089007503914,2.173982912491307,4.136682229538732,0.26731728852518627
horizontal:train:2b06ad65:full,train,2b06ad65,full,self_gr_full,self_gr:train:2b06ad65:full,train,2b06ad65,self_gr,full,1662,0.30372807017543857,1.0,0.0,0.0,0.0,0.0
horizontal:train:2b06ad65:full,train,2b06ad65,full,provided_typewell,typewell:train:2b06ad65,train,2b06ad65,typewell,native,1662,0.30372807017543857,0.8281103159339237,8.832407797197876,5.690324270515377,8.83042018249719,0.5863270146702714
horizontal:train:2b06ad65:full,train,2b06ad65,full,best_typewell,typewell:train:0849b4e2,train,0849b4e2,typewell,native,1662,0.30372807017543857,0.8281103159339237,8.832407797197876,5.690324270515377,8.83042018249719,0.5863270146702714
horizontal:train:2b547943:prefix,train,2b547943,prefix,self_gr_prefix,self_gr:train:2b547943:prefix,train,2b547943,self_gr,prefix,917,0.7260490894695171,1.0,0.0,0.0,0.0,0.0
horizontal:train:2b547943:prefix,train,2b547943,prefix,self_gr_full,self_gr:train:2b547943:full,train,2b547943,self_gr,full,917,0.7260490894695171,0.9983161606575693,1.548659846419739,0.3600926983534658,1.5156291238179227,0.05803170413542342
horizontal:train:2b547943:prefix,train,2b547943,prefix,provided_typewell,typewell:train:2b547943,train,2b547943,typewell,native,917,0.7260490894695171,0.8167091979059424,16.298618433648254,11.188833878715982,16.210114732568996,0.6054598287154278
horizontal:train:2b547943:prefix,train,2b547943,prefix,best_typewell,typewell:train:00bbac68,train,00bbac68,typewell,native,917,0.7260490894695171,0.8167091979059424,16.298618433648254,11.188833878715982,16.210114732568996,0.6054598287154278
horizontal:train:2b547943:hidden,train,2b547943,hidden,self_gr_prefix,self_gr:train:2b547943:prefix,train,2b547943,self_gr,prefix,239,0.10669642857142857,0.7713516644294607,10.916985194949236,8.664465880111594,7.9639948032956225,0.6762371412020185
horizontal:train:2b547943:hidden,train,2b547943,hidden,self_gr_full,self_gr:train:2b547943:full,train,2b547943,self_gr,full,913,0.4075892857142857,0.9875920154035082,2.320715685326186,0.5579724205869115,2.2671108236599125,0.15753085155925386
horizontal:train:2b547943:hidden,train,2b547943,hidden,provided_typewell,typewell:train:2b547943,train,2b547943,typewell,native,913,0.4075892857142857,0.6967128287793279,11.718809980317264,8.52026901547505,11.368131894883764,0.7788288274334381
horizontal:train:2b547943:full,train,2b547943,full,self_gr_prefix,self_gr:train:2b547943:prefix,train,2b547943,self_gr,prefix,1073,0.3063088781044819,0.9868133728465536,4.193475034026207,1.45515240014056,4.00557083278004,0.16239844305563048
horizontal:train:2b547943:full,train,2b547943,full,self_gr_full,self_gr:train:2b547943:full,train,2b547943,self_gr,full,1747,0.4987153868113046,1.0,0.0,0.0,0.0,0.0
horizontal:train:2b547943:full,train,2b547943,full,provided_typewell,typewell:train:2b547943,train,2b547943,typewell,native,1747,0.4987153868113046,0.7823533676662231,14.303894272641559,9.858789407269269,14.299060315313605,0.6597675838259666
horizontal:train:2b547943:full,train,2b547943,full,best_typewell,typewell:train:00bbac68,train,00bbac68,typewell,native,1747,0.4987153868113046,0.7823533676662231,14.303894272641559,9.858789407269269,14.299060315313605,0.6597675838259666
horizontal:train:2be5c96a:prefix,train,2be5c96a,prefix,self_gr_prefix,self_gr:train:2be5c96a:prefix,train,2be5c96a,self_gr,prefix,569,0.9404958677685951,0.9999999999999999,0.0,0.0,0.0,1.4901161193847656e-08
horizontal:train:2be5c96a:prefix,train,2be5c96a,prefix,self_gr_full,self_gr:train:2be5c96a:full,train,2be5c96a,self_gr,full,569,0.9404958677685951,0.9982406343395581,1.864999809923209,0.5356602074350851,1.8584116110988007,0.0593188951421363
horizontal:train:2be5c96a:prefix,train,2be5c96a,prefix,provided_typewell,typewell:train:2be5c96a,train,2be5c96a,typewell,native,569,0.9404958677685951,0.8847347103971089,14.769331561407286,10.50237494178293,14.769020667275564,0.480136000739147
horizontal:train:2be5c96a:prefix,train,2be5c96a,prefix,best_typewell,typewell:train:8612b37f,train,8612b37f,typewell,native,538,0.8892561983471075,0.8842105287275542,14.81221786290669,10.456255131604975,14.806158230069123,0.48122649817408386
horizontal:train:2be5c96a:hidden,train,2be5c96a,hidden,self_gr_prefix,self_gr:train:2be5c96a:prefix,train,2be5c96a,self_gr,prefix,294,0.3094736842105263,0.8009083587797827,7.082314512511592,5.696172396236245,6.395325713979506,0.6310176562034018
horizontal:train:2be5c96a:hidden,train,2be5c96a,hidden,self_gr_full,self_gr:train:2be5c96a:full,train,2be5c96a,self_gr,full,598,0.6294736842105263,0.9911234284857986,1.267092969997949,0.3608369216344824,1.2612027995348591,0.13324092099802826
horizontal:train:2be5c96a:hidden,train,2be5c96a,hidden,provided_typewell,typewell:train:2be5c96a,train,2be5c96a,typewell,native,598,0.6294736842105263,0.6432255513514272,7.377676051458165,5.924654206511837,7.220611873478267,0.8447182354472677
horizontal:train:2be5c96a:full,train,2be5c96a,full,self_gr_prefix,self_gr:train:2be5c96a:prefix,train,2be5c96a,self_gr,prefix,783,0.5035369774919615,0.9917312624117537,3.8266134225752046,1.8632109902375937,3.6799292168032247,0.12859811498032397
horizontal:train:2be5c96a:full,train,2be5c96a,full,self_gr_full,self_gr:train:2be5c96a:full,train,2be5c96a,self_gr,full,1087,0.6990353697749196,1.0,0.0,0.0,0.0,0.0
horizontal:train:2be5c96a:full,train,2be5c96a,full,provided_typewell,typewell:train:2be5c96a,train,2be5c96a,typewell,native,1087,0.6990353697749196,0.8805739889835431,11.747461509178551,8.201254029826124,11.74033689300498,0.4887248940180086
horizontal:train:2be5c96a:full,train,2be5c96a,full,best_typewell,typewell:train:8612b37f,train,8612b37f,typewell,native,1056,0.6790996784565917,0.8773666437046862,11.674625354729326,8.110205539157185,11.671798843462657,0.4952440939482546
horizontal:train:2bff06cf:prefix,train,2bff06cf,prefix,self_gr_prefix,self_gr:train:2bff06cf:prefix,train,2bff06cf,self_gr,prefix,971,0.9719719719719719,1.0,0.0,0.0,0.0,0.0
horizontal:train:2bff06cf:prefix,train,2bff06cf,prefix,self_gr_full,self_gr:train:2bff06cf:full,train,2bff06cf,self_gr,full,971,0.9719719719719719,1.0,0.0,0.0,0.0,0.0
horizontal:train:2bff06cf:prefix,train,2bff06cf,prefix,provided_typewell,typewell:train:2bff06cf,train,2bff06cf,typewell,native,971,0.9719719719719719,0.796069660081611,14.221436204307254,9.1128280986135,14.20292960811383,0.6386397105072453
horizontal:train:2bff06cf:prefix,train,2bff06cf,prefix,best_typewell,typewell:train:084d66f9,train,084d66f9,typewell,native,971,0.9719719719719719,0.796069660081611,14.221436204307254,9.1128280986135,14.20292960811383,0.6386397105072453
horizontal:train:2bff06cf:hidden,train,2bff06cf,hidden,self_gr_prefix,self_gr:train:2bff06cf:prefix,train,2bff06cf,self_gr,prefix,0,0.0,,,,,
horizontal:train:2bff06cf:hidden,train,2bff06cf,hidden,self_gr_full,self_gr:train:2bff06cf:full,train,2bff06cf,self_gr,full,1646,0.43190763579113095,1.0,0.0,0.0,0.0,0.0
horizontal:train:2bff06cf:hidden,train,2bff06cf,hidden,provided_typewell,typewell:train:2bff06cf,train,2bff06cf,typewell,native,1646,0.43190763579113095,0.7199206780752694,8.881970087026252,6.6003420918724665,8.623768499838263,0.7484374682292845
horizontal:train:2bff06cf:hidden,train,2bff06cf,hidden,best_typewell,typewell:train:084d66f9,train,084d66f9,typewell,native,1646,0.43190763579113095,0.7199206780752694,8.881970087026252,6.6003420918724665,8.623768499838263,0.7484374682292845
horizontal:train:2bff06cf:full,train,2bff06cf,full,self_gr_prefix,self_gr:train:2bff06cf:prefix,train,2bff06cf,self_gr,prefix,971,0.20187110187110188,1.0,0.0,0.0,0.0,0.0
horizontal:train:2bff06cf:full,train,2bff06cf,full,self_gr_full,self_gr:train:2bff06cf:full,train,2bff06cf,self_gr,full,2617,0.5440748440748441,0.9999999999999998,0.0,0.0,0.0,2.1073424255447017e-08
horizontal:train:2bff06cf:full,train,2bff06cf,full,provided_typewell,typewell:train:2bff06cf,train,2bff06cf,typewell,native,2617,0.5440748440748441,0.7781576174780148,11.165136930979735,7.53256368627275,11.113931023778202,0.666096663438551
horizontal:train:2bff06cf:full,train,2bff06cf,full,best_typewell,typewell:train:084d66f9,train,084d66f9,typewell,native,2617,0.5440748440748441,0.7781576174780148,11.165136930979735,7.53256368627275,11.113931023778202,0.666096663438551
horizontal:train:2c0c4a4e:prefix,train,2c0c4a4e,prefix,self_gr_prefix,self_gr:train:2c0c4a4e:prefix,train,2c0c4a4e,self_gr,prefix,1657,0.9195338512763596,1.0,0.0,0.0,0.0,0.0
horizontal:train:2c0c4a4e:prefix,train,2c0c4a4e,prefix,self_gr_full,self_gr:train:2c0c4a4e:full,train,2c0c4a4e,self_gr,full,1657,0.9195338512763596,0.9869402073692946,4.435030093433213,1.908249205937671,4.434676398205387,0.16161554770940478
horizontal:train:2c0c4a4e:prefix,train,2c0c4a4e,prefix,provided_typewell,typewell:train:2c0c4a4e,train,2c0c4a4e,typewell,native,1657,0.9195338512763596,0.906102092453054,12.172044519905892,8.045780396143952,12.146655996184943,0.43335414512139153
horizontal:train:2c0c4a4e:prefix,train,2c0c4a4e,prefix,best_typewell,typewell:train:15e154a1,train,15e154a1,typewell,native,1657,0.9195338512763596,0.906102092453054,12.172044519905892,8.045780396143952,12.146655996184943,0.43335414512139153
horizontal:train:2c0c4a4e:hidden,train,2c0c4a4e,hidden,self_gr_prefix,self_gr:train:2c0c4a4e:prefix,train,2c0c4a4e,self_gr,prefix,1585,0.34713096802452914,0.7726329241072055,11.105770506262099,8.408181144132113,11.105716681812497,0.6743397895613078
horizontal:train:2c0c4a4e:hidden,train,2c0c4a4e,hidden,self_gr_full,self_gr:train:2c0c4a4e:full,train,2c0c4a4e,self_gr,full,1585,0.34713096802452914,0.9883696551587876,2.635818248084895,1.1200168192156374,2.6322561683159673,0.15251455564117408
horizontal:train:2c0c4a4e:hidden,train,2c0c4a4e,hidden,provided_typewell,typewell:train:2c0c4a4e,train,2c0c4a4e,typewell,native,1585,0.34713096802452914,0.8142151832622707,10.765856862332049,8.116364165272033,10.648786158032124,0.6095651183224468
horizontal:train:2c0c4a4e:full,train,2c0c4a4e,full,self_gr_prefix,self_gr:train:2c0c4a4e:prefix,train,2c0c4a4e,self_gr,prefix,2673,0.4197550251256281,0.9495886358314215,7.582347268200058,4.321638778523236,7.5821040924423455,0.31752594907685416
horizontal:train:2c0c4a4e:full,train,2c0c4a4e,full,self_gr_full,self_gr:train:2c0c4a4e:full,train,2c0c4a4e,self_gr,full,2673,0.4197550251256281,1.0,0.0,0.0,0.0,0.0
horizontal:train:2c0c4a4e:full,train,2c0c4a4e,full,provided_typewell,typewell:train:2c0c4a4e,train,2c0c4a4e,typewell,native,2673,0.4197550251256281,0.9018482044500605,10.899844182101946,7.559269272168221,10.897927053655007,0.44306161095256147
horizontal:train:2c0c4a4e:full,train,2c0c4a4e,full,best_typewell,typewell:train:15e154a1,train,15e154a1,typewell,native,2673,0.4197550251256281,0.9018482044500605,10.899844182101946,7.559269272168221,10.897927053655007,0.44306161095256147
horizontal:train:2cee0cba:prefix,train,2cee0cba,prefix,self_gr_prefix,self_gr:train:2cee0cba:prefix,train,2cee0cba,self_gr,prefix,1247,0.9719407638347622,0.9999999999999998,0.0,0.0,0.0,2.1073424255447017e-08
horizontal:train:2cee0cba:prefix,train,2cee0cba,prefix,self_gr_full,self_gr:train:2cee0cba:full,train,2cee0cba,self_gr,full,1247,0.9719407638347622,0.9985490885407763,1.0095206857708605,0.24022243203506122,1.0090787228672233,0.05386857078526799
horizontal:train:2cee0cba:prefix,train,2cee0cba,prefix,provided_typewell,typewell:train:2cee0cba,train,2cee0cba,typewell,native,1193,0.9298519095869057,0.9521284008396773,5.862052205171858,4.184057582909013,5.81834220022647,0.30942397825741524
horizontal:train:2cee0cba:prefix,train,2cee0cba,prefix,best_typewell,typewell:train:09441b8d,train,09441b8d,typewell,native,1247,0.9719407638347622,0.6510407972644231,17.847825719856136,13.140874471964606,16.220038614637915,0.8354151096737201
horizontal:train:2cee0cba:hidden,train,2cee0cba,hidden,self_gr_prefix,self_gr:train:2cee0cba:prefix,train,2cee0cba,self_gr,prefix,1587,0.5440521083304766,0.8106751410026474,6.734042921737306,5.355241236118082,6.710807554909777,0.6153452023008754
horizontal:train:2cee0cba:hidden,train,2cee0cba,hidden,self_gr_full,self_gr:train:2cee0cba:full,train,2cee0cba,self_gr,full,1587,0.5440521083304766,0.9973597390651133,0.8026631717975888,0.16959056132089806,0.8023706212136955,0.0726671994078026
horizontal:train:2cee0cba:hidden,train,2cee0cba,hidden,provided_typewell,typewell:train:2cee0cba,train,2cee0cba,typewell,native,1587,0.5440521083304766,0.8454992575215667,5.956991139077992,4.654519310479799,5.908631241669842,0.5558790200725933
horizontal:train:2cee0cba:full,train,2cee0cba,full,self_gr_prefix,self_gr:train:2cee0cba:prefix,train,2cee0cba,self_gr,prefix,2733,0.6507142857142857,0.9449849618869277,5.016204544610006,3.0112065938174646,5.00486215665147,0.3317078175535581
horizontal:train:2cee0cba:full,train,2cee0cba,full,self_gr_full,self_gr:train:2cee0cba:full,train,2cee0cba,self_gr,full,2733,0.6507142857142857,1.0,0.0,0.0,0.0,0.0
horizontal:train:2cee0cba:full,train,2cee0cba,full,provided_typewell,typewell:train:2cee0cba,train,2cee0cba,typewell,native,2679,0.6378571428571429,0.9238113672460977,5.8875592606074845,4.419154733670197,5.841106470744393,0.390355306749895
horizontal:train:2cee0cba:full,train,2cee0cba,full,best_typewell,typewell:train:09441b8d,train,09441b8d,typewell,native,2733,0.6507142857142857,0.6866828257451371,14.310676237106268,10.655307450503765,12.388511706167879,0.7916023929408791
horizontal:train:2d0c268a:prefix,train,2d0c268a,prefix,self_gr_prefix,self_gr:train:2d0c268a:prefix,train,2d0c268a,self_gr,prefix,1230,0.8868060562364816,1.0,0.0,0.0,0.0,0.0
horizontal:train:2d0c268a:prefix,train,2d0c268a,prefix,self_gr_full,self_gr:train:2d0c268a:full,train,2d0c268a,self_gr,full,1230,0.8868060562364816,0.9993916769881152,0.8999101393252505,0.1807802820007607,0.8998878780174694,0.03488045331944091
horizontal:train:2d0c268a:prefix,train,2d0c268a,prefix,provided_typewell,typewell:train:2d0c268a,train,2d0c268a,typewell,native,1230,0.8868060562364816,0.9440670812904509,9.483969003495336,6.367174693090717,9.350472799606093,0.3344635068570234
horizontal:train:2d0c268a:prefix,train,2d0c268a,prefix,best_typewell,typewell:train:0be01c24,train,0be01c24,typewell,native,1230,0.8868060562364816,0.9440670812904509,9.483969003495336,6.367174693090717,9.350472799606093,0.3344635068570234
horizontal:train:2d0c268a:hidden,train,2d0c268a,hidden,self_gr_prefix,self_gr:train:2d0c268a:prefix,train,2d0c268a,self_gr,prefix,1714,0.5252834814587802,0.7460621569193016,5.985891748133152,4.685553682712322,5.971961998610226,0.712653973651587
horizontal:train:2d0c268a:hidden,train,2d0c268a,hidden,self_gr_full,self_gr:train:2d0c268a:full,train,2d0c268a,self_gr,full,1714,0.5252834814587802,0.9979436571538757,0.5494363653942348,0.089399497045564,0.5494336871520787,0.06413022448306767
horizontal:train:2d0c268a:hidden,train,2d0c268a,hidden,provided_typewell,typewell:train:2d0c268a,train,2d0c268a,typewell,native,1714,0.5252834814587802,0.7130310876675423,6.742452135919639,5.243668113543483,6.606786142176948,0.757586842985618
horizontal:train:2d0c268a:full,train,2d0c268a,full,self_gr_prefix,self_gr:train:2d0c268a:prefix,train,2d0c268a,self_gr,prefix,2853,0.6135483870967742,0.9733591919700129,4.571302286596627,2.7612366891808002,4.564777053055321,0.2308281093367406
horizontal:train:2d0c268a:full,train,2d0c268a,full,self_gr_full,self_gr:train:2d0c268a:full,train,2d0c268a,self_gr,full,2853,0.6135483870967742,1.0,0.0,0.0,0.0,0.0
horizontal:train:2d0c268a:full,train,2d0c268a,full,provided_typewell,typewell:train:2d0c268a,train,2d0c268a,typewell,native,2853,0.6135483870967742,0.9222183085235391,8.068675087955407,5.763350257982725,8.067377497543474,0.39441524178576276
horizontal:train:2d0c268a:full,train,2d0c268a,full,best_typewell,typewell:train:0be01c24,train,0be01c24,typewell,native,2853,0.6135483870967742,0.9222183085235391,8.068675087955407,5.763350257982725,8.067377497543474,0.39441524178576276
horizontal:train:2d179ded:prefix,train,2d179ded,prefix,self_gr_prefix,self_gr:train:2d179ded:prefix,train,2d179ded,self_gr,prefix,1545,0.9698681732580038,1.0,0.0,0.0,0.0,0.0
horizontal:train:2d179ded:prefix,train,2d179ded,prefix,self_gr_full,self_gr:train:2d179ded:full,train,2d179ded,self_gr,full,1545,0.9698681732580038,0.9937679772501763,2.4447406347328093,0.7232691572874425,2.4253588172772367,0.11164248966969258
horizontal:train:2d179ded:prefix,train,2d179ded,prefix,provided_typewell,typewell:train:2d179ded,train,2d179ded,typewell,native,1545,0.9698681732580038,0.8330231216192462,12.943223728055125,8.811108310029589,12.494420368518766,0.5778873218556604
horizontal:train:2d179ded:prefix,train,2d179ded,prefix,best_typewell,typewell:train:2d179ded,train,2d179ded,typewell,native,1545,0.9698681732580038,0.8330231216192462,12.943223728055125,8.811108310029589,12.494420368518766,0.5778873218556604
horizontal:train:2d179ded:hidden,train,2d179ded,hidden,self_gr_prefix,self_gr:train:2d179ded:prefix,train,2d179ded,self_gr,prefix,1812,0.4819148936170213,0.6700715163524379,10.183754120464576,7.215244902535688,9.48084509353383,0.8123158051491576
horizontal:train:2d179ded:hidden,train,2d179ded,hidden,self_gr_full,self_gr:train:2d179ded:full,train,2d179ded,self_gr,full,1812,0.4819148936170213,0.9919805872377623,1.5527528812149607,0.42626411337122516,1.5446424896527864,0.12664448477717236
horizontal:train:2d179ded:hidden,train,2d179ded,hidden,provided_typewell,typewell:train:2d179ded,train,2d179ded,typewell,native,1812,0.4819148936170213,0.81896250193458,7.025563784836529,5.410642552578421,7.013074631423613,0.6017266789256066
horizontal:train:2d179ded:full,train,2d179ded,full,self_gr_prefix,self_gr:train:2d179ded:prefix,train,2d179ded,self_gr,prefix,3094,0.577993648421446,0.9156688268878952,7.4566803260463415,3.975964185509375,7.159384993100451,0.41068521549260767
horizontal:train:2d179ded:full,train,2d179ded,full,self_gr_full,self_gr:train:2d179ded:full,train,2d179ded,self_gr,full,3094,0.577993648421446,1.0,0.0,0.0,0.0,0.0
