query_label,split,well_id,view,rank_by_z_rmse,candidate_label,candidate_split,candidate_well_id,candidate_is_provided,overlap_grid_points,coverage_query,coverage_candidate,corr,raw_rmse,resid_std,z_rmse
horizontal:train:398dce4b:prefix,train,398dce4b,prefix,9,typewell:train:dd64382d,train,dd64382d,False,755.0,0.9882199168205261,0.38817480206489563,0.9478738307952881,10.672921180725098,9.912357330322266,0.3228813111782074
horizontal:train:398dce4b:prefix,train,398dce4b,prefix,10,typewell:train:05948241,train,05948241,False,750.0,0.981675386428833,0.4010695219039917,0.9471198916435242,10.65614128112793,9.905976295471191,0.3252079486846924
horizontal:train:398dce4b:full,train,398dce4b,full,1,typewell:train:10be2420,train,10be2420,False,760.0,0.9819121360778809,0.38345107436180115,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,2,typewell:train:122bd617,train,122bd617,False,760.0,0.9819121360778809,0.3257608115673065,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,3,typewell:train:398dce4b,train,398dce4b,True,760.0,0.9819121360778809,0.3970741927623749,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,4,typewell:train:74b6186b,train,74b6186b,False,760.0,0.9819121360778809,0.39296793937683105,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,5,typewell:train:81fc01c6,train,81fc01c6,False,760.0,0.9819121360778809,0.38306450843811035,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,6,typewell:train:8b5be31b,train,8b5be31b,False,760.0,0.9819121360778809,0.40105539560317993,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,7,typewell:train:9af1ffd0,train,9af1ffd0,False,760.0,0.9819121360778809,0.38994356989860535,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,8,typewell:train:c03fba65,train,c03fba65,False,760.0,0.9819121360778809,0.3478260934352875,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,9,typewell:train:dd64382d,train,dd64382d,False,760.0,0.9819121360778809,0.39074549078941345,0.948127031326294,10.590338706970215,9.857099533081055,0.32209616899490356
horizontal:train:398dce4b:full,train,398dce4b,full,10,typewell:train:05948241,train,05948241,False,755.0,0.975452184677124,0.40374332666397095,0.9473820328712463,10.572988510131836,9.850102424621582,0.3244008719921112
horizontal:train:39b51819:prefix,train,39b51819,prefix,1,typewell:train:084d66f9,train,084d66f9,False,604.0,1.0,0.2932038903236389,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,2,typewell:train:2bff06cf,train,2bff06cf,False,604.0,1.0,0.3024536669254303,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,3,typewell:train:39b51819,train,39b51819,True,604.0,1.0,0.33875492215156555,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,4,typewell:train:43e16325,train,43e16325,False,604.0,1.0,0.2498965710401535,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,5,typewell:train:4b462989,train,4b462989,False,604.0,1.0,0.34593355655670166,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,6,typewell:train:543198e8,train,543198e8,False,604.0,1.0,0.30034807324409485,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,7,typewell:train:5542c301,train,5542c301,False,604.0,1.0,0.2829039692878723,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,8,typewell:train:5fb1c15f,train,5fb1c15f,False,604.0,1.0,0.3183974623680115,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,9,typewell:train:65156b96,train,65156b96,False,604.0,1.0,0.32438239455223083,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:prefix,train,39b51819,prefix,10,typewell:train:9283ae69,train,9283ae69,False,604.0,1.0,0.31974589824676514,0.8053406476974487,14.323862075805664,14.230470657348633,0.6239541172981262
horizontal:train:39b51819:full,train,39b51819,full,1,typewell:train:084d66f9,train,084d66f9,False,604.0,1.0,0.2932038903236389,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,2,typewell:train:2bff06cf,train,2bff06cf,False,604.0,1.0,0.3024536669254303,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,3,typewell:train:39b51819,train,39b51819,True,604.0,1.0,0.33875492215156555,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,4,typewell:train:43e16325,train,43e16325,False,604.0,1.0,0.2498965710401535,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,5,typewell:train:4b462989,train,4b462989,False,604.0,1.0,0.34593355655670166,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,6,typewell:train:543198e8,train,543198e8,False,604.0,1.0,0.30034807324409485,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,7,typewell:train:5542c301,train,5542c301,False,604.0,1.0,0.2829039692878723,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,8,typewell:train:5fb1c15f,train,5fb1c15f,False,604.0,1.0,0.3183974623680115,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,9,typewell:train:65156b96,train,65156b96,False,604.0,1.0,0.32438239455223083,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:39b51819:full,train,39b51819,full,10,typewell:train:9283ae69,train,9283ae69,False,604.0,1.0,0.31974589824676514,0.8101497888565063,14.19034481048584,14.078569412231445,0.6161983609199524
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,1,typewell:train:da2d4d7c,train,da2d4d7c,False,476.0,0.9083969593048096,0.4212389290332794,0.4801824986934662,24.063772201538086,24.061317443847656,1.019624948501587
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,2,typewell:train:08fecf00,train,08fecf00,False,524.0,1.0,0.23624886572360992,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,3,typewell:train:0955cd6c,train,0955cd6c,False,524.0,1.0,0.2911111116409302,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,4,typewell:train:109d9d70,train,109d9d70,False,524.0,1.0,0.35050168633461,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,5,typewell:train:1e5e3573,train,1e5e3573,False,524.0,1.0,0.3066120445728302,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,6,typewell:train:201661b5,train,201661b5,False,524.0,1.0,0.2030220776796341,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,7,typewell:train:2e29e833,train,2e29e833,False,524.0,1.0,0.2634489834308624,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,8,typewell:train:3a0af893,train,3a0af893,True,524.0,1.0,0.42088353633880615,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,9,typewell:train:53134831,train,53134831,False,524.0,1.0,0.25,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:prefix,train,3a0af893,prefix,10,typewell:train:5f6756c5,train,5f6756c5,False,524.0,1.0,0.24125230312347412,0.45426058769226074,25.123226165771484,24.33662986755371,1.0447386503219604
horizontal:train:3a0af893:full,train,3a0af893,full,1,typewell:train:08fecf00,train,08fecf00,False,575.0,1.0,0.25924256443977356,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,2,typewell:train:0955cd6c,train,0955cd6c,False,575.0,1.0,0.3194444477558136,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,3,typewell:train:109d9d70,train,109d9d70,False,575.0,1.0,0.38461539149284363,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,4,typewell:train:1e5e3573,train,1e5e3573,False,575.0,1.0,0.3364540636539459,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,5,typewell:train:201661b5,train,201661b5,False,575.0,1.0,0.22278186678886414,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,6,typewell:train:2e29e833,train,2e29e833,False,575.0,1.0,0.28909000754356384,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,7,typewell:train:3a0af893,train,3a0af893,True,575.0,1.0,0.4618473947048187,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,8,typewell:train:53134831,train,53134831,False,575.0,1.0,0.27433204650878906,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,9,typewell:train:5f6756c5,train,5f6756c5,False,575.0,1.0,0.2647329568862915,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a0af893:full,train,3a0af893,full,10,typewell:train:63559d57,train,63559d57,False,575.0,1.0,0.3356684148311615,0.46986156702041626,24.247886657714844,23.636613845825195,1.0296974182128906
horizontal:train:3a223519:prefix,train,3a223519,prefix,1,typewell:train:3a223519,train,3a223519,True,916.0,1.0,0.4100268483161926,0.7110297679901123,15.878839492797852,15.786355018615723,0.7602239847183228
horizontal:train:3a223519:prefix,train,3a223519,prefix,2,typewell:train:71642c7d,train,71642c7d,False,916.0,1.0,0.3975694477558136,0.7110297679901123,15.878839492797852,15.786355018615723,0.7602239847183228
horizontal:train:3a223519:prefix,train,3a223519,prefix,3,typewell:train:ae35f33a,train,ae35f33a,False,916.0,1.0,0.3666933476924896,0.7110297679901123,15.878839492797852,15.786355018615723,0.7602239847183228
horizontal:train:3a223519:prefix,train,3a223519,prefix,4,typewell:train:1d78281a,train,1d78281a,False,893.0,0.9748908281326294,0.41477009654045105,0.7101431488990784,15.911886215209961,15.780088424682617,0.7613893151283264
horizontal:train:3a223519:prefix,train,3a223519,prefix,5,typewell:train:e03b45fd,train,e03b45fd,False,839.0,0.9159388542175293,0.42915600538253784,0.7096481919288635,16.15737533569336,16.035900115966797,0.7620391249656677
horizontal:train:3a223519:prefix,train,3a223519,prefix,6,typewell:train:ffefef30,train,ffefef30,False,853.0,0.9312227368354797,0.4235352575778961,0.7078994512557983,16.19036102294922,16.052505493164062,0.7643305063247681
horizontal:train:3a223519:prefix,train,3a223519,prefix,7,typewell:train:c03d4aed,train,c03d4aed,False,794.0,0.8668122291564941,0.43459221720695496,0.7076172232627869,16.38535499572754,16.175201416015625,0.7646996378898621
horizontal:train:3a223519:prefix,train,3a223519,prefix,8,typewell:train:1a68190b,train,1a68190b,False,867.0,0.9465065598487854,0.4210782051086426,0.7072641253471375,16.099889755249023,15.96391487121582,0.7651612758636475
horizontal:train:3a223519:prefix,train,3a223519,prefix,9,typewell:train:a6b8ac67,train,a6b8ac67,False,825.0,0.9006550312042236,0.4323899447917938,0.7068639397621155,16.256803512573242,16.11620330810547,0.7656840682029724
horizontal:train:3a223519:prefix,train,3a223519,prefix,10,typewell:train:46d24a09,train,46d24a09,False,742.0,0.8100436925888062,0.44564566016197205,0.6973008513450623,16.5831241607666,16.239181518554688,0.7780734300613403
horizontal:train:3a223519:full,train,3a223519,full,1,typewell:train:3a223519,train,3a223519,True,920.0,1.0,0.41181737184524536,0.7167055606842041,15.625334739685059,15.554039001464844,0.7527210116386414
horizontal:train:3a223519:full,train,3a223519,full,2,typewell:train:71642c7d,train,71642c7d,False,920.0,1.0,0.3993055522441864,0.7167055606842041,15.625334739685059,15.554039001464844,0.7527210116386414
horizontal:train:3a223519:full,train,3a223519,full,3,typewell:train:ae35f33a,train,ae35f33a,False,920.0,1.0,0.3682946264743805,0.7167055606842041,15.625334739685059,15.554039001464844,0.7527210116386414
horizontal:train:3a223519:full,train,3a223519,full,4,typewell:train:1d78281a,train,1d78281a,False,897.0,0.9750000238418579,0.4166279733181,0.7159185409545898,15.652226448059082,15.546488761901855,0.7537658214569092
horizontal:train:3a223519:full,train,3a223519,full,5,typewell:train:e03b45fd,train,e03b45fd,False,843.0,0.916304349899292,0.4312020540237427,0.7157213687896729,15.88407039642334,15.788939476013184,0.7540273666381836
horizontal:train:3a223519:full,train,3a223519,full,6,typewell:train:ffefef30,train,ffefef30,False,857.0,0.9315217137336731,0.4255213439464569,0.7138143181800842,15.921957969665527,15.811777114868164,0.7565522789955139
horizontal:train:3a223519:full,train,3a223519,full,7,typewell:train:c03d4aed,train,c03d4aed,False,798.0,0.8673912882804871,0.4367816150188446,0.7137979865074158,16.099393844604492,15.925877571105957,0.7565738558769226
horizontal:train:3a223519:full,train,3a223519,full,8,typewell:train:1a68190b,train,1a68190b,False,871.0,0.946739137172699,0.4230208694934845,0.7131556272506714,15.834715843200684,15.725855827331543,0.7574224472045898
horizontal:train:3a223519:full,train,3a223519,full,9,typewell:train:a6b8ac67,train,a6b8ac67,False,829.0,0.9010869860649109,0.43448635935783386,0.7130025625228882,15.980084419250488,15.868293762207031,0.7576245069503784
horizontal:train:3a223519:full,train,3a223519,full,10,typewell:train:46d24a09,train,46d24a09,False,746.0,0.810869574546814,0.44804805517196655,0.7039396166801453,16.279726028442383,15.985840797424316,0.769493818283081
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,1,typewell:train:3a7dd95d,train,3a7dd95d,True,505.0,1.0,0.4020700752735138,0.8034065365791321,14.00106143951416,14.000848770141602,0.6270461678504944
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,2,typewell:train:b7974e66,train,b7974e66,False,424.0,0.8396039605140686,0.2958827614784241,0.3843816816806793,25.927898406982422,22.062379837036133,1.1096110343933105
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,3,typewell:train:1b08ed48,train,1b08ed48,False,452.0,0.895049512386322,0.30173563957214355,0.3676372766494751,26.888864517211914,22.325645446777344,1.1246001720428467
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,4,typewell:train:32fe84c9,train,32fe84c9,False,505.0,1.0,0.2930934429168701,0.320494681596756,28.331314086914062,22.56610870361328,1.1657661199569702
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,5,typewell:train:96ae5806,train,96ae5806,False,505.0,1.0,0.26495277881622314,0.320494681596756,28.331314086914062,22.56610870361328,1.1657661199569702
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,6,typewell:train:c593337f,train,c593337f,False,505.0,1.0,0.30167263746261597,0.320494681596756,28.331314086914062,22.56610870361328,1.1657661199569702
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,7,typewell:train:c9fedcf3,train,c9fedcf3,False,505.0,1.0,0.27701589465141296,0.320494681596756,28.331314086914062,22.56610870361328,1.1657661199569702
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,8,typewell:train:eb934281,train,eb934281,False,505.0,1.0,0.21842560172080994,0.320494681596756,28.331314086914062,22.56610870361328,1.1657661199569702
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,9,typewell:train:f07d7037,train,f07d7037,False,505.0,1.0,0.22595077753067017,0.320494681596756,28.331314086914062,22.56610870361328,1.1657661199569702
horizontal:train:3a7dd95d:prefix,train,3a7dd95d,prefix,10,typewell:train:044af7d1,train,044af7d1,False,505.0,1.0,0.335994690656662,0.25334256887435913,32.2122917175293,31.49765968322754,1.2220126390457153
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,1,typewell:train:3a7dd95d,train,3a7dd95d,True,518.0,1.0,0.412420392036438,0.8057399392127991,13.858635902404785,13.858634948730469,0.623313844203949
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,2,typewell:train:b7974e66,train,b7974e66,False,437.0,0.8436293601989746,0.3049546480178833,0.3787282407283783,25.933399200439453,21.95381736755371,1.114694356918335
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,3,typewell:train:1b08ed48,train,1b08ed48,False,465.0,0.8976833820343018,0.3104138970375061,0.36309105157852173,26.867496490478516,22.208345413208008,1.1286354064941406
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,4,typewell:train:32fe84c9,train,32fe84c9,False,518.0,1.0,0.3006384074687958,0.31703728437423706,28.277751922607422,22.447118759155273,1.1687281131744385
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,5,typewell:train:96ae5806,train,96ae5806,False,518.0,1.0,0.2717733383178711,0.31703728437423706,28.277751922607422,22.447118759155273,1.1687281131744385
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,6,typewell:train:c593337f,train,c593337f,False,518.0,1.0,0.30943846702575684,0.31703728437423706,28.277751922607422,22.447118759155273,1.1687281131744385
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,7,typewell:train:c9fedcf3,train,c9fedcf3,False,518.0,1.0,0.2841470241546631,0.31703728437423706,28.277751922607422,22.447118759155273,1.1687281131744385
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,8,typewell:train:eb934281,train,eb934281,False,518.0,1.0,0.2240484356880188,0.31703728437423706,28.277751922607422,22.447118759155273,1.1687281131744385
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,9,typewell:train:f07d7037,train,f07d7037,False,518.0,1.0,0.23176734149456024,0.31703728437423706,28.277751922607422,22.447118759155273,1.1687281131744385
horizontal:train:3a7dd95d:full,train,3a7dd95d,full,10,typewell:train:044af7d1,train,044af7d1,False,518.0,1.0,0.34464403986930847,0.24705770611763,32.464012145996094,31.591693878173828,1.2271449565887451
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,1,typewell:train:47222616,train,47222616,False,457.0,0.8856589198112488,0.37831124663352966,0.7896972298622131,17.429790496826172,17.42508888244629,0.6485410928726196
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,2,typewell:train:ba48188d,train,ba48188d,False,456.0,0.8837209343910217,0.37905237078666687,0.789082407951355,17.446943283081055,17.441938400268555,0.6494883894920349
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,3,typewell:train:00bbac68,train,00bbac68,False,516.0,1.0,0.2651593089103699,0.7880744338035583,18.590158462524414,18.561689376831055,0.6510385274887085
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,4,typewell:train:153552f5,train,153552f5,False,516.0,1.0,0.24397163093090057,0.7880744338035583,18.590158462524414,18.561689376831055,0.6510385274887085
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,5,typewell:train:155887bb,train,155887bb,False,516.0,1.0,0.24316681921482086,0.7880744338035583,18.590158462524414,18.561689376831055,0.6510385274887085
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,6,typewell:train:25939962,train,25939962,False,516.0,1.0,0.27697262167930603,0.7880744338035583,18.590158462524414,18.561689376831055,0.6510385274887085
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,7,typewell:train:2b547943,train,2b547943,False,516.0,1.0,0.28634849190711975,0.7880744338035583,18.590158462524414,18.561689376831055,0.6510385274887085
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,8,typewell:train:3584a6eb,train,3584a6eb,False,516.0,1.0,0.2815057337284088,0.7880744338035583,18.590158462524414,18.561689376831055,0.6510385274887085
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,9,typewell:train:37d36812,train,37d36812,False,516.0,1.0,0.29401710629463196,0.7880744338035583,18.590158462524414,18.561689376831055,0.6510385274887085
horizontal:train:3a824aa7:prefix,train,3a824aa7,prefix,10,typewell:train:3a824aa7,train,3a824aa7,True,516.0,1.0,0.3641496002674103,0.7880744338035583,18.590158462524414,18.561689376831055,0.6510385274887085
horizontal:train:3a824aa7:full,train,3a824aa7,full,1,typewell:train:47222616,train,47222616,False,461.0,0.8865384459495544,0.3816225230693817,0.792432963848114,17.222923278808594,17.211307525634766,0.6443089842796326
horizontal:train:3a824aa7:full,train,3a824aa7,full,2,typewell:train:ba48188d,train,ba48188d,False,460.0,0.8846153616905212,0.38237738609313965,0.7918282151222229,17.23967933654785,17.227575302124023,0.6452469229698181
horizontal:train:3a824aa7:full,train,3a824aa7,full,3,typewell:train:00bbac68,train,00bbac68,False,520.0,1.0,0.2672148048877716,0.7906935811042786,18.409706115722656,18.368879318237305,0.6470029950141907
horizontal:train:3a824aa7:full,train,3a824aa7,full,4,typewell:train:153552f5,train,153552f5,False,520.0,1.0,0.24586288630962372,0.7906935811042786,18.409706115722656,18.368879318237305,0.6470029950141907
horizontal:train:3a824aa7:full,train,3a824aa7,full,5,typewell:train:155887bb,train,155887bb,False,520.0,1.0,0.24505183100700378,0.7906935811042786,18.409706115722656,18.368879318237305,0.6470029950141907
horizontal:train:3a824aa7:full,train,3a824aa7,full,6,typewell:train:25939962,train,25939962,False,520.0,1.0,0.27911970019340515,0.7906935811042786,18.409706115722656,18.368879318237305,0.6470029950141907
horizontal:train:3a824aa7:full,train,3a824aa7,full,7,typewell:train:2b547943,train,2b547943,False,520.0,1.0,0.28856825828552246,0.7906935811042786,18.409706115722656,18.368879318237305,0.6470029950141907
horizontal:train:3a824aa7:full,train,3a824aa7,full,8,typewell:train:3584a6eb,train,3584a6eb,False,520.0,1.0,0.283687949180603,0.7906935811042786,18.409706115722656,18.368879318237305,0.6470029950141907
horizontal:train:3a824aa7:full,train,3a824aa7,full,9,typewell:train:37d36812,train,37d36812,False,520.0,1.0,0.29629629850387573,0.7906935811042786,18.409706115722656,18.368879318237305,0.6470029950141907
horizontal:train:3a824aa7:full,train,3a824aa7,full,10,typewell:train:3a824aa7,train,3a824aa7,True,520.0,1.0,0.3669724762439728,0.7906935811042786,18.409706115722656,18.368879318237305,0.6470029950141907
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,1,typewell:train:0498acab,train,0498acab,False,543.0,0.9854809641838074,0.2868462800979614,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,2,typewell:train:052d64df,train,052d64df,False,543.0,0.9854809641838074,0.2526756525039673,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,3,typewell:train:125be846,train,125be846,False,543.0,0.9854809641838074,0.38647687435150146,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,4,typewell:train:2043abc5,train,2043abc5,False,543.0,0.9854809641838074,0.3881343901157379,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,5,typewell:train:206b6193,train,206b6193,False,543.0,0.9854809641838074,0.3094017207622528,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,6,typewell:train:230eaaa3,train,230eaaa3,False,543.0,0.9854809641838074,0.2510402202606201,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,7,typewell:train:272abef3,train,272abef3,False,543.0,0.9854809641838074,0.3661496937274933,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,8,typewell:train:283269ac,train,283269ac,False,543.0,0.9854809641838074,0.25552940368652344,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,9,typewell:train:3a86fe8d,train,3a86fe8d,True,543.0,0.9854809641838074,0.3923410475254059,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:prefix,train,3a86fe8d,prefix,10,typewell:train:3ef6372a,train,3ef6372a,False,543.0,0.9854809641838074,0.2588179111480713,0.8894816637039185,11.839122772216797,11.80562973022461,0.4701453745365143
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,1,typewell:train:0498acab,train,0498acab,False,551.0,0.9856887459754944,0.29107236862182617,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,2,typewell:train:052d64df,train,052d64df,False,551.0,0.9856887459754944,0.2563983201980591,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,3,typewell:train:125be846,train,125be846,False,551.0,0.9856887459754944,0.39217081665992737,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,4,typewell:train:2043abc5,train,2043abc5,False,551.0,0.9856887459754944,0.39385274052619934,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,5,typewell:train:206b6193,train,206b6193,False,551.0,0.9856887459754944,0.31396010518074036,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,6,typewell:train:230eaaa3,train,230eaaa3,False,551.0,0.9856887459754944,0.25473877787590027,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,7,typewell:train:272abef3,train,272abef3,False,551.0,0.9856887459754944,0.37154415249824524,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,8,typewell:train:283269ac,train,283269ac,False,551.0,0.9856887459754944,0.2592941224575043,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,9,typewell:train:3a86fe8d,train,3a86fe8d,True,551.0,0.9856887459754944,0.3981213867664337,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
horizontal:train:3a86fe8d:full,train,3a86fe8d,full,10,typewell:train:3ef6372a,train,3ef6372a,False,551.0,0.9856887459754944,0.2626310884952545,0.8918889760971069,11.673336029052734,11.644197463989258,0.4649968147277832
