episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,prefix_init_rate,episode_true_rate_median,episode_candidate_rate_median,episode_true_minus_init_rate_median,pre128_true_minus_init_rate_median,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,map_rmse_ft,viterbi_rmse_ft,rowwise_oracle_decoder_rmse_ft,posterior_mean_to_map_rmse_ft,posterior_mean_to_viterbi_rmse_ft,fraction_map_improves_mean,fraction_viterbi_improves_mean,mean_truth_minus_candidate_nll,total_truth_minus_candidate_nll,observed_total_truth_minus_candidate_nll,imputed_total_truth_minus_candidate_nll,observed_mean_truth_minus_candidate_nll,observed_longest_candidate_favoring_run,observed_longest_truth_favoring_run,observed_adjacent_sign_persistence,observed_advantage_lag1_correlation,observed_advantage_positive_sequence_iat_lag20,affine_observed_total_truth_minus_candidate_nll,affine_observed_mean_truth_minus_candidate_nll,observed_truth_emission_cap_fraction,observed_candidate_emission_cap_fraction,imputed_mean_truth_minus_candidate_nll,reference_candidate_truth_gr_corr_observed,raw_candidate_gr_corr_observed,raw_truth_gr_corr_observed,raw_candidate_gr_rmse_observed,raw_truth_gr_rmse_observed,reference_candidate_truth_gr_rmse_observed,median_truth_minus_candidate_nll,fraction_gr_favors_candidate,fraction_gr_favors_truth,mean_map_nll_advantage,mean_viterbi_nll_advantage,posterior_std_mean,marginal_mode_mass_mean,marginal_mode_gap_mean,true_rate_outside_fraction,raw_gr_missing_fraction,prefix_sigma_gr,prefix_cal_a,prefix_cal_b,rate_span,emission_evidence_class,observed_emission_evidence_class,affine_observed_emission_evidence_class,viterbi_recovery_class,episode_sse,viterbi_rmse_gain_ft,cause_bucket,episode_start_suffix_index,episode_end_suffix_index_exclusive,truth_episode_rows,truth_episode_out_of_grid_fraction,truth_episode_local_illegal_fraction,truth_episode_dynamic_break_fraction,truth_episode_best_position_nll_median,truth_episode_best_position_nll_p90,truth_episode_support_rate_count_median,truth_episode_conditioned_transition_nll_mean,truth_episode_conditioned_transition_nll_median,truth_episode_conditioned_transition_nll_p90,truth_episode_conditioned_rate_edge_mass_mean,posterior_mean_episode_rows,posterior_mean_episode_out_of_grid_fraction,posterior_mean_episode_local_illegal_fraction,posterior_mean_episode_dynamic_break_fraction,posterior_mean_episode_best_position_nll_median,posterior_mean_episode_best_position_nll_p90,posterior_mean_episode_support_rate_count_median,posterior_mean_episode_conditioned_transition_nll_mean,posterior_mean_episode_conditioned_transition_nll_median,posterior_mean_episode_conditioned_transition_nll_p90,posterior_mean_episode_conditioned_rate_edge_mass_mean,marginal_map_episode_rows,marginal_map_episode_out_of_grid_fraction,marginal_map_episode_local_illegal_fraction,marginal_map_episode_dynamic_break_fraction,marginal_map_episode_best_position_nll_median,marginal_map_episode_best_position_nll_p90,marginal_map_episode_support_rate_count_median,marginal_map_episode_conditioned_transition_nll_mean,marginal_map_episode_conditioned_transition_nll_median,marginal_map_episode_conditioned_transition_nll_p90,marginal_map_episode_conditioned_rate_edge_mass_mean,global_viterbi_episode_rows,global_viterbi_episode_out_of_grid_fraction,global_viterbi_episode_local_illegal_fraction,global_viterbi_episode_dynamic_break_fraction,global_viterbi_episode_best_position_nll_median,global_viterbi_episode_best_position_nll_p90,global_viterbi_episode_support_rate_count_median,global_viterbi_episode_conditioned_transition_nll_mean,global_viterbi_episode_conditioned_transition_nll_median,global_viterbi_episode_conditioned_transition_nll_p90,global_viterbi_episode_conditioned_rate_edge_mass_mean,truth_pre16_rows,truth_pre16_any_local_illegal,truth_pre16_any_dynamic_break,truth_pre16_conditioned_transition_nll_mean,truth_episode_minus_pre16_conditioned_transition_nll,truth_pre64_rows,truth_pre64_any_local_illegal,truth_pre64_any_dynamic_break,truth_pre64_conditioned_transition_nll_mean,truth_episode_minus_pre64_conditioned_transition_nll,truth_pre128_rows,truth_pre128_any_local_illegal,truth_pre128_any_dynamic_break,truth_pre128_conditioned_transition_nll_mean,truth_episode_minus_pre128_conditioned_transition_nll,truth_pre256_rows,truth_pre256_any_local_illegal,truth_pre256_any_dynamic_break,truth_pre256_conditioned_transition_nll_mean,truth_episode_minus_pre256_conditioned_transition_nll,truth_pre512_rows,truth_pre512_any_local_illegal,truth_pre512_any_dynamic_break,truth_pre512_conditioned_transition_nll_mean,truth_episode_minus_pre512_conditioned_transition_nll,truth_rows_since_last_dynamic_break,truth_last_dynamic_break_excess_cells,truth_dynamic_break_sign_matches_offset
33c40295:001,33c40295,5220,5381,3400,161,4169,0.8155432957543776,0.0386183737107219,3283,,-0.0016561784700596,10.09599999999773,9.977000000000771,0.0199999999986175,0.0200000000004365,0.0139999999992141,1.8189894035458565e-12,0.0400000000026921,10.471357142857002,10.475392663818248,0.2907422362072977,-0.0026163029100513,1.0,10.482524884440078,13.71951964362934,10.421724486891405,0.1221536871885999,24.18701101734686,0.4472049689440994,0.0,0.1035004045718949,16.66356513607508,13.063190082697371,3.600375053377706,0.0960528682551277,10,11,0.8916666666666667,0.9136068891971132,10.166320624486982,26.71956560034047,0.1964673941201505,0.0,0.0,0.1440150021351082,0.5148497023347282,0.5913955469757103,0.1638453732854346,11.609289323178237,18.92484272756164,14.543123024680344,0.0680233590607622,0.7267080745341615,0.2732919254658385,0.0967411906540604,-0.0498281034784538,0.2130782442857142,0.5752885693167702,0.2336498997504968,0.0,0.15527950310559,34.09935901954437,0.7332005600975045,18.8421049488416,0.1,candidate_strong,candidate_strong,candidate_strong,not_better,17667.150085249523,-3.2441269798110923,candidate_gr_with_opposed_prior,3400,3561,161,0.0,0.0,0.0,0.03320257376026012,0.03320257376026014,41.0,0.15920031370492457,0.07422110659379844,0.08446344624640982,0.03910488187914879,161,0.0,0.0,0.0,0.03320257376026012,0.03320257376026014,41.0,,,,,161,0.0,0.0,0.0,0.03320257376026012,0.03320257376026014,41.0,,,,,161,0.0,0.0,0.0,0.03320257376026012,0.03320257376026014,41.0,0.07726812872899273,0.07422110659374224,0.08446344624621532,0.03660409678528289,16,False,False,0.36389421314749265,-0.20469389944256808,64,False,False,0.30211104635732905,-0.14291073265240448,128,False,False,0.27539609362249207,-0.1161957799175675,256,False,False,0.2402736550394152,-0.08107334133449062,512,False,False,0.2686928619374812,-0.10949254823255664,,,False
33c40295:002,33c40295,5731,5989,3911,258,4169,0.938114655792756,0.0618853442072439,3794,,0.0073751401986801,9.172999999998863,10.0,0.0199999999986175,0.0399999999990541,0.0450000000018917,0.0200000000004365,1.8189894035458565e-12,10.959965116278973,10.96926411483141,0.4515748784821552,0.0045854953289576,1.0,11.233035633241624,13.713773645287151,10.969036995496277,0.296947761286515,24.671481022349955,0.0155038759689922,0.0,0.0305399303838541,7.87930203903436,7.286115009699047,0.5931870293353115,0.030743101306747,25,23,0.8990825688073395,0.8884977967747749,24.959302551224184,25.775931298737383,0.1087592037921408,0.0,0.0,0.0282470013969195,0.2536445379389322,0.8972793263426379,0.2959473578161089,15.994255825018396,18.09171917815496,11.281310211092087,0.0054372234143654,0.5465116279069767,0.4534883720930232,0.1011061650254402,-0.0227600753713872,0.5443659509689922,0.5144165460465117,0.2355155432365892,0.0,0.0813953488372093,34.09935901954437,0.7332005600975045,18.8421049488416,0.1,candidate_strong,candidate_strong,candidate_strong,not_better,31043.78684699945,-2.7445095304557423,candidate_gr_with_opposed_prior,3911,4169,258,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.20114673063895647,0.09489264604949033,0.12151368187225034,0.038703109930365125,258,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,258,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,258,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.09981779932325212,0.09489264604838514,0.11861624795758453,0.03584329731045462,16,False,False,0.2595321910853693,-0.058385460446412824,64,False,False,0.1711961370681917,0.029950593570764766,128,False,False,0.14855147265868573,0.05259525798027073,256,False,False,0.1270323374518842,0.07411439318707227,512,False,False,0.14176336877928566,0.0593833618596708,,,False
3407f5bf:000,3407f5bf,3624,5309,1953,1685,3638,0.5368334249587685,0.4631665750412314,986,,0.0216132433391315,6.958999999998923,9.990999999999984,-0.0599999999994906,-0.0500000000010913,-0.0230000000010477,0.0099999999983992,0.0199999999986175,29.314112759643752,34.88476645524637,18.911100543119485,0.0348564530396072,1.0,35.76097283004723,34.606574618581206,33.840111810884714,0.9230758843693876,2.3561131566670763,0.0397626112759643,0.202373887240356,-0.0312750240215505,-52.69841547631272,-30.4647005073941,-22.233714968918623,-0.0342685045077548,14,13,0.8831967213114754,0.9508401303972156,28.54421915732822,-18.583177326951954,-0.0209034615601259,0.0,0.0,-0.0279318027247721,0.0926805065214891,0.1263500081897295,0.5919006192378526,16.086539553259843,13.093555548441628,17.118381892104075,-0.000586206164792,0.4605341246290801,0.5394658753709198,0.0424727543652735,0.0276966448625301,3.738954853115727,0.3129596205103857,0.0857871160397525,0.0367952522255192,0.4724035608308605,35.697103264767314,0.8643031006721322,7.504343081534655,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,2050555.578123484,0.2781918366651652,prior_persists_against_truth_gr,1953,3638,1685,0.0,0.0,0.0,0.03320257376026013,1.3503630435134324,41.0,0.42585149187002463,0.09339029447109269,2.0605515642036303,0.046992336406956166,1685,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,1685,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,1685,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09807790008711366,0.07868061948121687,0.10479984329504516,0.036615581823506854,16,False,False,0.6979910779666922,-0.2721395860966676,64,False,False,0.5583133636163826,-0.13246187174635798,128,False,False,0.40136039065124585,0.024491101218778788,256,False,False,0.2591687464971362,0.1666827453728884,512,False,False,0.26010451686569847,0.16574697500432617,522.0,1.0,False
347242c8:000,347242c8,3738,5437,1896,1699,3595,0.5273991655076495,0.4726008344923504,91,,0.0520769333112058,3.1629999999986467,9.962999999999738,-0.0399999999990541,-0.0499999999992724,-0.0390000000006693,-0.0100000000002182,-0.0799999999999272,13.223133313713792,13.311716821380813,1.5331503841389256,0.0009220854540599,1.0,18.453442523521723,2.353158635196907,2.002206787289297,12.232778317892269,11.92462169998395,0.5279576221306651,1.0,-0.059034664225576,-100.29989451925366,-97.21306533994796,-3.086829179305665,-0.0603807859254335,54,63,0.8632198952879581,0.766262166282443,25.106573994674772,-98.8918638562267,-0.0614235179231221,0.0,0.0,-0.0346834739247827,0.4268452775523825,-0.2895278938548113,-0.2086087613300657,13.386384195719636,11.199850348542048,12.916149931554944,-0.0910440672936902,0.3184226015303119,0.681577398469688,0.1044173335807517,0.0893037823531701,11.756764600058858,0.1179314282301353,0.0199754713050088,0.0541494997057092,0.0523837551500882,21.09889611607102,0.9990317166107732,0.0304861679452264,0.1,truth_strong,truth_strong,truth_strong,large_recovery,301065.8662407432,10.958558186183904,prior_persists_against_truth_gr,1896,3595,1699,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.2605909475869849,0.09489264604838503,0.1623355553429826,0.04019403540559507,1699,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,1699,0.0,0.008828722778104767,0.008828722778104767,0.03320257376026012,0.033202573760260146,41.0,,,,,1699,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.1082977675030897,0.09339029447352161,0.15302664551007053,0.036062882950328064,16,False,False,0.7129604494518476,-0.45236950186486263,64,False,False,0.7440530805026653,-0.48346213291568035,128,False,False,0.7164009848353545,-0.4558100372483696,256,False,False,0.5594028419739001,-0.2988118943869152,512,False,False,0.39578989409169174,-0.13519894650470682,,,False
353e5502:000,353e5502,3592,7901,1753,4309,6062,0.289178488947542,0.7108215110524579,149,,-0.0263257888321736,-6.332000000000335,-9.983000000000176,0.0299999999988358,0.0400000000008731,0.0380000000004656,0.0100000000020372,0.0200000000004365,-31.032109886284704,31.349183077861724,4.447407745512323,-0.0015227079683637,1.0,31.763691391722617,6.161730514161834,6.161730514161834,1.1064588840701886,34.01474044000766,0.1972615456022279,1.0,0.0872209568377405,375.8351030138241,329.16109437300565,46.67400864081843,0.1055003507605787,138,46,0.8166167664670658,0.8468661866152012,22.896204214894126,299.5993466276459,0.0960254316114249,0.0,0.0,0.0392548432639347,0.6388749595681045,0.7907272480266171,0.6417322827468203,10.26632406756383,13.005293490936616,10.68762426036441,0.0089717041021719,0.5398004177303318,0.4601995822696681,0.1751272114429644,0.1451199423177796,3.0552120784404737,0.5150349554490601,0.3194638893046466,0.0002320724065908,0.2759340914365282,17.380606532564112,0.8471783659058075,16.85853577811924,0.1,candidate_strong,candidate_strong,candidate_strong,large_recovery,4234761.444008798,25.18745256369989,prior_and_wrong_gr_reinforce,1753,6062,4309,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.23308748596235138,0.09339029447109368,0.13858048190708236,0.039865088507090946,4309,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4309,0.0,0.004873520538407983,0.004873520538407983,0.033202573760260125,0.033202573760260146,41.0,,,,,4309,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.1530862266199353,0.09339029447109368,0.1347340245501759,0.037745028690419305,16,False,False,0.09359676311194964,0.13949072285040173,64,False,False,0.1700642363739855,0.06302324958836589,128,False,False,0.2696795218168264,-0.03659203585447504,256,False,False,0.25513308102976273,-0.022045595067411355,512,False,False,0.19088068188146107,0.04220680408089031,,,False
35b3ef6a:000,35b3ef6a,3380,5736,1548,2356,3904,0.3965163934426229,0.6034836065573771,94,,0.0432031307223948,4.787000000000262,9.956999999998516,0.0400000000008731,0.0499999999992724,0.0499999999992724,0.0099999999983992,-0.0300000000006548,15.020153225806272,15.316392387152089,2.9978113400465705,-0.0014524325381751,1.0,14.948229226432565,27.241446207459752,14.531630081878522,1.647036011969902,12.139317383807429,0.6642614601018676,0.0,-0.0057131141194825,-13.460096865500814,-0.9039353808588632,-12.55616148464195,-0.0005931334520071,22,10,0.8850806451612904,0.8982236212759117,26.173960817848105,-28.30112678958912,-0.0185702931690217,0.0,0.0,-0.0150915402459638,0.0561477266713051,0.070570823632164,0.5463215556611576,12.227174188521184,12.16700862726238,15.546409185692823,0.0027875567406541,0.5297113752122241,0.4702886247877759,0.0376845704073614,0.0172231748677228,5.7810646825551775,0.1468867293764856,0.0269297922068875,0.0178268251273344,0.3531409168081494,35.17433668298971,0.7562380687132979,17.67128776652642,0.1,truth_strong,near_tie,truth_strong,not_better,552698.4592839879,-11.925053820307664,opposed_prior_gr_ambiguous,1548,3904,2356,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.27122568076007425,0.11543742972459732,0.17964052936753258,0.039550708999063655,2356,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,2356,0.0,0.0050933786078098476,0.0050933786078098476,0.03320257376026012,0.033202573760260146,41.0,,,,,2356,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.11383538122001147,0.11543742972143416,0.147688316580867,0.035667083341270465,16,False,False,0.5623572908836674,-0.2911316101235931,64,False,False,0.5853691515002772,-0.314143470740203,128,False,False,0.4442261701500978,-0.17300048939002355,256,False,False,0.2994822726980206,-0.02825659193794633,512,False,False,0.23840980407081053,0.03281587668926372,,,False
368131f9:000,368131f9,2634,3389,1057,755,4991,0.211781206171108,0.15127229012222,286,,-0.0102301003708093,-8.635999999998603,-9.989999999999782,0.0300000000006548,0.0399999999990541,0.0290000000022701,0.0099999999983992,-0.0099999999983992,-13.87525033112601,14.116844688161503,2.600525369663076,-0.0028572030985939,1.0,10.136615642641,12.88292483028745,10.136615642641,4.099131412219439,1.7600371730809334,1.0,1.0,-0.3324381513147909,-250.9908042426672,-79.98505830445535,-171.00574593821182,-0.3318882087321799,3,4,0.8837209302325582,0.9753856022513618,36.67552817507991,-40.56010683913552,-0.168299198502637,0.0,0.0,-0.3326960037708401,0.3800043768508214,0.0647377410951823,0.5796930792997993,51.29174920957508,15.532174159023922,44.627946182669966,-0.2204052150146793,0.1470198675496688,0.8529801324503311,0.0117656383266835,0.0046851524881501,4.986306105165563,0.0997429129258278,0.0135822191917986,0.0,0.680794701986755,60.0,0.672608348058338,37.01207778969746,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,150460.40448200365,1.233919857874055,prior_persists_against_truth_gr,1057,1812,755,0.0,0.0,0.0,0.03320257376026014,0.033202573760260146,41.0,0.3194601853793832,0.10479984329504503,0.32324444379423345,0.0414887150512495,755,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,755,0.0,0.0013245033112582781,0.0013245033112582781,0.03320257376026013,0.033202573760260146,41.0,,,,,755,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.10493738110356618,0.08446344624640982,0.15302664551007067,0.03604886442711279,16,False,False,0.07698805054925287,0.24247213483013033,64,False,False,0.13489297251501964,0.18456721286436356,128,False,False,0.189020814939226,0.1304393704401572,256,False,False,0.18728613301396668,0.13217405236541652,512,True,True,0.21563468284012305,0.10382550253926015,285.0,15.0,True
368131f9:001,368131f9,3604,6568,2027,2964,4991,0.4061310358645562,0.5938689641354438,1256,,-0.0081040860762675,-8.837999999999738,-9.975000000000364,0.0300000000006548,0.0499999999992724,0.0450000000018917,0.0199999999986175,0.0,-30.88599139676128,32.30910729697623,9.483351188620532,-0.0103002613910828,1.0,31.92507215728451,26.052371514572688,25.942485994663105,1.931919900794501,6.786829539077832,0.770242914979757,1.0,-0.0658151645872529,-195.0761478366176,-55.58568469678407,-139.49046313983357,-0.0483353779972035,7,7,0.7864693446088795,0.974065073363688,36.47507743391056,-30.015257374930435,-0.0261002238042873,0.0,0.0,-0.076896616945884,0.2924903580286907,0.2274055413234514,0.4522467993976256,25.71914583126346,17.704794286009967,25.003557584109537,-0.0020277103944466,0.4436572199730094,0.5563427800269906,0.023866351885827,0.0142901510715232,2.4523655568488527,0.1402842873711201,0.0225004129270248,0.0010121457489878,0.6120107962213225,60.0,0.672608348058338,37.01207778969746,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,3094055.6200667773,6.256735782403542,prior_persists_against_truth_gr,2027,4991,2964,0.0,0.0006747638326585695,0.0006747638326585695,0.03320257376026013,0.033202573760260146,41.0,0.29932625833121945,0.10692207568240922,0.1733644433841373,0.041162225897122984,2964,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,2964,0.0,0.0043859649122807015,0.0043859649122807015,0.033202573760260125,0.033202573760260146,41.0,,,,,2964,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.1100507104659865,0.1047998432919352,0.14768831657557394,0.0360132563444145,16,False,False,0.5284570870376504,-0.22913082870643092,64,False,False,0.35699189391656705,-0.0576656355853476,128,False,False,0.2719686604508255,0.027357597880393936,256,False,False,0.27009645813681693,0.029229800194402522,512,False,False,0.316057635452196,-0.016731377120976554,1255.0,15.0,True
3690a146:000,3690a146,1922,2474,234,552,4073,0.0574515099435305,0.135526638841149,140,147.0,0.0370555615958619,5.40599999999904,9.988999999999578,-0.0300000000006548,-0.0399999999990541,-0.0280000000002473,-0.0099999999983992,-0.0099999999993087,12.727731884057818,12.767806701839575,1.010806145152268,-0.0008556026188866,1.0,12.66100319146401,12.257204920631128,12.222901186230674,0.3158870432089543,0.5260259341594843,0.6630434782608695,1.0,0.1226855415449929,67.72241893283609,55.84199417359032,11.880424759245775,0.1206090586902598,20,23,0.9125964010282775,0.8824998987489351,29.131258454682293,47.83839969848096,0.1033226775345161,0.0,0.0,0.1334879186432109,0.7555617813339327,0.1766377454689362,0.1716482779744428,11.493379195489943,20.31743128762017,21.99076699499193,0.0966048209896202,0.6847826086956522,0.3152173913043478,0.1556224950406674,0.1257269883971386,0.6196368338043478,0.4116114502173913,0.1134260448447644,0.0,0.161231884057971,34.11272686715257,0.9772252271279488,0.8988169375290376,0.1,candidate_strong,candidate_strong,candidate_strong,partial_recovery,89985.32216249783,0.5106017812084467,prior_and_wrong_gr_reinforce,234,786,552,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.22774877341563213,0.08446344624640982,0.1215136818720999,0.04028226556720438,552,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,552,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,552,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.08861622456875796,0.08446344624621543,0.10479984329504516,0.03619351461110998,16,False,False,0.4895610362817282,-0.26181226286609605,64,False,False,0.49624982466235956,-0.2685010512467274,128,False,False,0.4181861192051577,-0.19043734578952556,234,False,False,0.4199654289769335,-0.19221665556130138,234,False,False,0.4199654289769335,-0.19221665556130138,,,False
37344c2a:000,37344c2a,3129,4510,1383,1381,5197,0.2661150663844526,0.2657302289782567,582,254.0,0.0208295184032234,7.423000000000684,9.997999999999593,-0.0199999999986175,-0.0100000000002182,-0.010999999998603,0.0099999999983992,-9.094947017729282e-13,11.163605720492216,11.174703120344548,0.4978927045374367,-2.855855867756286e-05,1.0,11.78088280088362,4.38578294443108,4.38578294443108,0.8558211086709834,6.811076592205439,0.0,1.0,0.0054938834809352,7.587053087171547,6.209298658046545,1.377754429125003,0.0052532137546925,21,22,0.8959365708622399,0.9536870729428232,25.62830400445542,6.913959569329251,0.0058493735781127,0.0,0.0,0.0069233890910804,-0.2101614034732117,0.4598384705497516,0.0155262326979126,4.264667276214368,5.218838535400078,4.097875114973077,0.0004955343495388,0.5286024619840695,0.4713975380159305,0.0105440015408398,0.0083001490072174,1.7287206602461984,0.1934914893859522,0.0220129065550181,0.0,0.1440984793627805,29.34743089239096,0.8460995905939803,9.473674607475294,0.1,candidate_strong,candidate_strong,candidate_strong,large_recovery,172450.97995224452,6.788920175913468,prior_and_wrong_gr_reinforce,1383,2764,1381,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.11715973533379236,0.07422110659374224,0.07868061948121687,0.037987318284695426,1381,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,1381,0.0,0.000724112961622013,0.000724112961622013,0.03320257376026012,0.033202573760260146,41.0,,,,,1381,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.07954787818302611,0.07422110659374224,0.07868061948121687,0.03684804940363649,16,False,False,0.28165852031639127,-0.1644987849825989,64,False,False,0.22693765075192207,-0.10977791541812972,128,False,False,0.2797736988335038,-0.1626139634997114,256,False,False,0.2640824322018717,-0.14692269686807935,512,False,False,0.2530218891483313,-0.13586215381453892,,,False
37344c2a:001,37344c2a,5319,6943,3573,1624,5197,0.6875120261689436,0.3124879738310563,114,,-0.0420740392098535,-4.761000000000422,-9.949999999998909,-0.0199999999986175,-0.0100000000002182,-0.0119999999997162,0.0099999999983992,-1.8189894035458565e-12,-21.085944581280938,22.23238338455475,7.047113740601564,0.0074550607459975,1.0,27.6707519756186,22.76497105507797,21.542493119799488,6.252595401685902,2.2480827347990378,0.0,0.5566502463054187,-0.0631675771649813,-102.58414531592967,-84.79769681059659,-17.786448505333084,-0.0620773768745216,25,33,0.9573542210617928,0.9806422158881192,25.306313701415856,-67.47428815514255,-0.049395525735829,0.0,0.0,-0.0689397228888879,-0.0191935048622492,-0.0750853713815147,0.5545791580970826,15.125822503353229,11.039000433936728,14.735537269664672,-0.0370597279026728,0.3435960591133005,0.6564039408866995,0.0506582766119242,0.0283420024580637,12.59327853700739,0.2734099877777093,0.094593389131617,0.0190886699507389,0.1588669950738916,29.34743089239096,0.8460995905939803,9.473674607475294,0.1,truth_strong,truth_strong,truth_strong,not_better,802708.8864355098,-0.5325876705232204,neither_prior_nor_observed_gr,3573,5197,1624,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.345703564616245,0.07806582436771752,0.329100876466922,0.04315522440264815,1624,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,1624,0.0,0.0006157635467980296,0.0006157635467980296,0.03320257376026013,0.033202573760260146,41.0,,,,,1624,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1024298732612684,0.07806582436759843,0.12151368187260163,0.036712423530897306,16,False,False,0.541025958496473,-0.19532239388022793,64,False,False,0.5456486639556901,-0.1999450993394451,128,False,False,0.4224759206511911,-0.07677235603494609,256,False,False,0.308773622230507,0.03692994238573799,512,False,False,0.30702665265895535,0.03867691195728967,,,False
37d36812:000,37d36812,3389,3775,1739,386,4367,0.3982138768032974,0.0883901992214334,220,1893.0,-0.0208423408601885,-6.962000000001353,-9.986000000000786,0.0299999999988358,0.0200000000004365,0.0290000000004511,-0.0099999999983992,-0.0099999999965803,-11.352634715026058,11.39667972487157,1.0009963928426249,0.0049581192956538,1.0,11.260292942363908,32.938221734476805,7.98410523563256,6.205599873341957,21.56445669270517,0.5984455958549223,0.0,-0.0138453335368063,-5.3442987452072686,-1.7323439160374612,-3.6119548291698074,-0.0065619087728691,19,11,0.8689320388349514,0.7869207165988871,24.058708545053925,-23.922843029726373,-0.0906168296580544,0.0,0.0,-0.0296061871243426,0.5753862516486439,0.1508202899217152,0.4321890227034261,17.25326411435064,16.773057033689366,30.16982185311566,-0.0293013405278999,0.4352331606217616,0.5647668393782384,0.0983551304683872,0.0921711792206013,5.847956946891193,0.1463775305932642,0.0240586548481088,0.0,0.3160621761658031,35.28512709449139,0.6644058653379672,26.81612793911862,0.1,truth_strong,near_tie,truth_strong,not_better,50135.3431780013,-21.54154200960524,prior_aligned_gr_ambiguous,1739,2125,386,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.25627337441557585,0.08547404866073505,0.09489264605085444,0.04107652147054169,386,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,386,0.0,0.007772020725388601,0.007772020725388601,0.03320257376026012,0.033202573760260146,41.0,,,,,386,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.08792684373903344,0.08446344624640982,0.09489264604838514,0.0361636398904375,16,False,False,0.31092977455455956,-0.05465640013898371,64,False,False,0.40236109608430837,-0.14608772166873252,128,False,False,0.38569593836409133,-0.12942256394851548,256,False,False,0.4296507436592526,-0.17337736924367675,512,True,True,0.3961436970867778,-0.13987032267120197,422.0,3.0,True
