well,rows,persistent_rows,episodes,grid_count,rate_span,truth_rows,truth_out_of_grid_fraction,truth_local_illegal_fraction,truth_dynamic_break_fraction,truth_best_position_nll_median,truth_best_position_nll_p90,truth_support_rate_count_median,truth_conditioned_transition_nll_mean,truth_conditioned_transition_nll_median,truth_conditioned_transition_nll_p90,truth_conditioned_rate_edge_mass_mean,posterior_mean_rows,posterior_mean_out_of_grid_fraction,posterior_mean_local_illegal_fraction,posterior_mean_dynamic_break_fraction,posterior_mean_best_position_nll_median,posterior_mean_best_position_nll_p90,posterior_mean_support_rate_count_median,posterior_mean_conditioned_transition_nll_mean,posterior_mean_conditioned_transition_nll_median,posterior_mean_conditioned_transition_nll_p90,posterior_mean_conditioned_rate_edge_mass_mean,marginal_map_rows,marginal_map_out_of_grid_fraction,marginal_map_local_illegal_fraction,marginal_map_dynamic_break_fraction,marginal_map_best_position_nll_median,marginal_map_best_position_nll_p90,marginal_map_support_rate_count_median,marginal_map_conditioned_transition_nll_mean,marginal_map_conditioned_transition_nll_median,marginal_map_conditioned_transition_nll_p90,marginal_map_conditioned_rate_edge_mass_mean,global_viterbi_rows,global_viterbi_out_of_grid_fraction,global_viterbi_local_illegal_fraction,global_viterbi_dynamic_break_fraction,global_viterbi_best_position_nll_median,global_viterbi_best_position_nll_p90,global_viterbi_support_rate_count_median,global_viterbi_conditioned_transition_nll_mean,global_viterbi_conditioned_transition_nll_median,global_viterbi_conditioned_transition_nll_p90,global_viterbi_conditioned_rate_edge_mass_mean
4a8ecc0b,5809,2114,1,573,0.11999999999992725,5809,0.0,0.0,0.0,0.033238110770228674,0.0332381107702933,41.0,0.2562759782111134,0.10245243864109141,0.1474299427590165,0.03861807799671897,5809,0.0,0.0,0.0,0.033238110770228674,0.0332381107702933,41.0,,,,,5809,0.0,0.0036150800482010674,0.0036150800482010674,0.033238110770228674,0.0332381107702933,41.0,,,,,5809,0.0,0.0,0.0,0.033238110770228674,0.0332381107702862,41.0,0.15356562678328325,0.10245243863907397,0.13352729681780406,0.03512023136121255
4b462989,3106,424,1,573,0.1,3106,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.2688489307105058,0.11861624795375265,0.19563946395802326,0.039398594552757335,3106,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,3106,0.0,0.0003219575016097875,0.0003219575016097875,0.033202573760260125,0.033202573760260146,41.0,,,,,3106,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.120349248600233,0.11543742972143416,0.1667175576756724,0.03584523137715741
4b831d20,7312,1218,1,573,0.1,7312,0.0,0.00013676148796498905,0.00013676148796498905,0.03320257376026012,0.033202573760260146,41.0,0.21771209765801883,0.09339029447352161,0.13055730139466698,0.039301858239643696,7312,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,7312,0.0,0.0019146608315098468,0.0019146608315098468,0.03320257376026012,0.033202573760260146,41.0,,,,,7312,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.12996633380653408,0.09339029447352161,0.11861624795758453,0.03696733263436114
4c2208f5,5384,4913,1,573,0.1,5384,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.2667902699281579,0.07422110659374224,0.0980254161970855,0.04252368184822944,5384,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5384,0.0,0.005200594353640416,0.005200594353640416,0.03320257376026013,0.033202573760260146,41.0,,,,,5384,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.08792926901822314,0.07422110659374224,0.07868061948121687,0.03706726874257243
4c3168cf,4334,0,0,573,0.1,4334,0.0,0.00023073373327180433,0.00023073373327180433,0.03320257376026013,0.033202573760260146,41.0,0.2293255120451879,0.08446344624621532,0.10692207568101446,0.04046499313565949,4334,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4334,0.0,0.0011536686663590216,0.0011536686663590216,0.033202573760260125,0.033202573760260146,41.0,,,,,4334,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.10359478492374015,0.08446344624621532,0.09489264605085444,0.03679681279202226
4c3df468,5392,3413,1,573,0.1,5392,0.0,0.0,0.0,0.033202573760260125,0.03320257376026015,41.0,0.2526276138924332,0.10692207568064777,0.1580021456923373,0.03929251330681978,5392,0.0,0.0,0.0,0.033202573760260125,0.03320257376026015,41.0,,,,,5392,0.0,0.002410979228486647,0.002410979228486647,0.033202573760260125,0.03320257376026015,41.0,,,,,5392,0.0,0.0,0.0,0.03320257376026012,0.03320257376026015,41.0,0.12511820070450488,0.10479984329504516,0.15302664551007053,0.03608605842000386
4caa7289,5396,5099,1,573,0.1,5396,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.19743748980815642,0.08446344624621532,0.1069220756806485,0.039545771490266564,5396,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,5396,0.0,0.0012972572275759822,0.0012972572275759822,0.03320257376026012,0.033202573760260146,41.0,,,,,5396,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.08952562171051506,0.08446344624621532,0.1047998432919352,0.03633676670220689
4cd1ac61,4489,2018,2,573,0.1,4489,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.1955568120204809,0.10479984329504503,0.1385804819077512,0.038170275736796384,4489,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,4489,0.0,0.0011138338159946536,0.0011138338159946536,0.03320257376026012,0.033202573760260146,41.0,,,,,4489,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.1344378353594954,0.10479984329504503,0.13473402455403982,0.03645858768807842
4cecf7b3,6019,3557,4,573,0.1,6019,0.0,0.0004984216647283602,0.0004984216647283602,0.03320257376026012,0.033202573760260146,41.0,0.30509726381234414,0.08446344624621532,0.31671922221386806,0.0413899348784888,6019,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,6019,0.0,0.0011629838843661739,0.0011629838843661739,0.03320257376026012,0.033202573760260146,41.0,,,,,6019,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.10307379982850855,0.07868061948132149,0.15302664551007067,0.036329321769106256
4ddde4c1,4472,449,2,573,0.1,4472,0.0,0.00022361359570661896,0.00022361359570661896,0.033202573760260125,0.033202573760260146,41.0,0.21717883914097663,0.0917183326288402,0.11861624795430567,0.03965493251935775,4472,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4472,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4472,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.1124033740958819,0.0917183326288402,0.10692207568380399,0.03675184105158993
4e050c92,3705,1208,2,573,0.1,3705,0.0,0.0005398110661268556,0.0005398110661268556,0.03320257376026013,0.033202573760260146,41.0,0.22006590005142798,0.08446344624621543,0.10692207568064777,0.0402986619303488,3705,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,3705,0.0,0.001349527665317139,0.001349527665317139,0.03320257376026013,0.033202573760260146,41.0,,,,,3705,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09027227770293283,0.08446344624621543,0.09489264605085444,0.03642123027100003
4ed93db6,4657,3574,1,573,0.1,4657,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.18119180315440048,0.08446344624621532,0.11861624795375265,0.038988394599345236,4657,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4657,0.0,0.002147305132059266,0.002147305132059266,0.033202573760260125,0.033202573760260146,41.0,,,,,4657,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.10209568679850242,0.08446344624462622,0.1069220756806485,0.03673252942596334
4f3eb9e9,4697,0,0,573,0.1,4697,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.25751774288551227,0.07868061948011462,0.10479984329504503,0.041745587410330326,4697,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4697,0.0,0.0021290185224611454,0.0021290185224611454,0.03320257376026013,0.033202573760260146,41.0,,,,,4697,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1027382478330091,0.07806582436759843,0.09489264604838514,0.03711442291779473
4f4ac5ce,5162,0,0,554,0.1,5162,0.0,0.0003874467260751647,0.0003874467260751647,0.033202573760260125,0.033202573760260146,41.0,0.25796992383660033,0.08547404866238331,0.1362310201789802,0.041005677119342054,5162,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,5162,0.0,0.0013560635412630763,0.0013560635412630763,0.033202573760260125,0.033202573760260146,41.0,,,,,5162,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.0954639539628192,0.08446344624640982,0.1069220756806851,0.03639549618460805
4f4afcc6,5645,1705,2,573,0.1,5645,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.2534761154726704,0.09171833262884009,0.1580021456923373,0.04044068776116867,5645,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5645,0.0,0.004251550044286979,0.004251550044286979,0.03320257376026013,0.033202573760260146,41.0,,,,,5645,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.1234142919277852,0.08547404866238331,0.1215136818720999,0.03698063187151026
4f69febf,5460,0,0,573,0.1,5460,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.21358777099927326,0.07868061948126917,0.10479984329504503,0.04021839755335042,5460,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5460,0.0,0.005494505494505495,0.005494505494505495,0.03320257376026013,0.033202573760260146,41.0,,,,,5460,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.10831934516549283,0.07868061948121687,0.09489264605085444,0.03715402566523659
4fbe9c06,6287,0,0,573,0.1,6287,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.19313713369440877,0.08446344624640982,0.13055730139094215,0.038885434121935174,6287,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,6287,0.0,0.0001590583744234134,0.0001590583744234134,0.03320257376026012,0.033202573760260146,41.0,,,,,6287,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.09798113774001313,0.08446344624640982,0.10692207568380399,0.036332420236836485
504c8b08,6367,0,0,573,0.1,6367,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.21170009986659014,0.0786806194813216,0.10692207568380399,0.04006207060919177,6367,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,6367,0.0,0.0036123763153761584,0.0036123763153761584,0.03320257376026013,0.033202573760260146,41.0,,,,,6367,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.10357486092125745,0.07868061948121687,0.10245248945054529,0.03692357641605892
511e1db0,3821,0,0,573,0.1,3821,0.0,0.0010468463752944255,0.0010468463752944255,0.03320257376026012,0.03320257376026015,41.0,0.25088712019267295,0.10692207568064777,0.15302664551007053,0.03934845387063524,3821,0.0,0.0,0.0,0.03320257376026012,0.03320257376026015,41.0,,,,,3821,0.0,0.006804501439413766,0.006804501439413766,0.03320257376026012,0.03320257376026015,41.0,,,,,3821,0.0,0.0,0.0,0.03320257376026012,0.03320257376026015,41.0,0.14855967793926111,0.10692207568064777,0.1385804819077512,0.036760407601646845
512943b2,5029,0,0,573,0.1,5029,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.19319293895805562,0.08446344624640982,0.13055730139094215,0.0391229149640456,5029,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5029,0.0,0.0021873135812288725,0.0021873135812288725,0.03320257376026013,0.033202573760260146,41.0,,,,,5029,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09321983453231157,0.08446344624621543,0.11861624795758466,0.03625333571954487
5138a660,3559,0,0,573,0.1,3559,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.22215281356314281,0.09339029447352161,0.12151368187260163,0.039482630583631384,3559,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,3559,0.0,0.000561955605507165,0.000561955605507165,0.03320257376026012,0.033202573760260146,41.0,,,,,3559,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.11108199896033613,0.09339029447352161,0.11861624795758466,0.036383353905145
516088b7,6645,871,2,573,0.1,6645,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.2407501952512669,0.09489264605085444,0.1347340245501759,0.039998363521683795,6645,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,6645,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,6645,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.09915769362463314,0.09339029447352161,0.11861624795758453,0.03603226399974273
521a7819,5200,828,1,573,0.10000000000130968,5200,0.0,0.0,0.0,0.033202573760260125,0.03320257376026015,41.0,0.25126566318381904,0.09171833263218683,0.15302664551075326,0.040316111931911286,5200,0.0,0.0,0.0,0.033202573760260125,0.03320257376026015,41.0,,,,,5200,0.0,0.003076923076923077,0.003076923076923077,0.033202573760260125,0.03320257376026015,41.0,,,,,5200,0.0,0.0,0.0,0.033202573760260125,0.03320257376026015,41.0,0.10725792370021327,0.09171833262980494,0.13055730139165994,0.03640757245909274
5254b6db,3274,0,0,573,0.1,3274,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.19417186352882643,0.08446344624640982,0.10692207568380399,0.039293551404966195,3274,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,3274,0.0,0.0021380574221136223,0.0021380574221136223,0.033202573760260125,0.033202573760260146,41.0,,,,,3274,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.10255275376887207,0.08446344624621532,0.1069220756806485,0.03663871303585127
529e88ca,3417,2099,1,573,0.1,3417,0.0,0.000877963125548727,0.000877963125548727,0.03320257376026013,0.036814066069440175,41.0,0.3611652278939484,0.1580021456923377,0.25675615984663147,0.04117822601752877,3417,0.0,0.0,0.0,0.03320257376026013,0.036814066069440175,41.0,,,,,3417,0.0,0.010535557506584723,0.010535557506584723,0.03320257376026013,0.03409449017362277,41.0,,,,,3417,0.0,0.0,0.0,0.03320257376026013,0.03409449017362277,41.0,0.15668775561917545,0.15302664551007067,0.22907906784076051,0.03645477462022377
52f1e77a,4442,3113,1,573,0.1,4442,0.0,0.00045024763619990995,0.00045024763619990995,0.03320257376026013,0.033202573760260146,41.0,0.23686189695796905,0.08446344624640982,0.12151368187598553,0.04043669889849679,4442,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4442,0.0,0.0011256190904997748,0.0011256190904997748,0.03320257376026013,0.033202573760260146,41.0,,,,,4442,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.11605715470871227,0.08446344624621543,0.11861624795375278,0.037051538137966265
5305524b,4898,291,1,573,0.1,4898,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.327249042248923,0.09489264604838514,0.2291942236817047,0.04206752190864589,4898,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4898,0.0,0.0006124948958758677,0.0006124948958758677,0.033202573760260125,0.033202573760260146,41.0,,,,,4898,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.12227505741534511,0.09339029447109368,0.1580021456923377,0.03664128608695936
53134831,5126,4896,1,573,0.1,5126,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1997405968403265,0.07806582436759832,0.10479984329504516,0.0400093815766732,5126,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5126,0.0,0.002926258291065158,0.002926258291065158,0.03320257376026013,0.033202573760260146,41.0,,,,,5126,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.08935901359704455,0.07806582436654716,0.09489264605059552,0.03670580061157796
5397ceb1,5255,1257,1,573,0.1,5255,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.24510838870513516,0.09339029447109269,0.15302664551007053,0.039986104934504337,5255,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5255,0.0,0.00038058991436726926,0.00038058991436726926,0.03320257376026013,0.033202573760260146,41.0,,,,,5255,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.12444566511970562,0.09339029447109269,0.1347340245501754,0.03683236956348682
53f23031,8550,0,0,573,0.1,8550,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.2102574579785645,0.08446344624640982,0.12151368187225042,0.039548680291350995,8550,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,8550,0.0,0.0043274853801169594,0.0043274853801169594,0.03320257376026013,0.033202573760260146,41.0,,,,,8550,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.13051452255434035,0.08446344624640982,0.10692207568380399,0.03745671400590197
543198e8,6503,3278,2,573,0.1,6503,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.36470656097516896,0.11543742972143416,0.49768498646310255,0.04152407400371914,6503,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,6503,0.0,0.0027679532523450716,0.0027679532523450716,0.03320257376026012,0.033202573760260146,41.0,,,,,6503,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.1231717192588243,0.10479984329504503,0.1733644433853147,0.036136001562796304
54753541,4026,2024,1,573,0.1,4026,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.29115308685841634,0.08547404866238331,0.31671922220372506,0.04096284832018829,4026,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,,,,,4026,0.0,0.003229011425732737,0.003229011425732737,0.03320257376026013,0.03320257376026015,41.0,,,,,4026,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.11108771390705433,0.08446344624640982,0.13858048190708247,0.03653957477509176
54a7e3c2,6155,1216,2,573,0.1,6155,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.19975878403508573,0.09339029447109368,0.12151368187260163,0.03910409529276301,6155,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,6155,0.0,0.001462225832656377,0.001462225832656377,0.033202573760260125,0.033202573760260146,41.0,,,,,6155,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.0957933680628698,0.09171833263122271,0.11543742972143416,0.03617277329985416
5542c301,3591,255,1,573,0.1,3591,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.2614000268303709,0.10479984329504503,0.1580021456923377,0.03990502297330117,3591,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,3591,0.0,0.003341687552213868,0.003341687552213868,0.03320257376026012,0.033202573760260146,41.0,,,,,3591,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.11287830393644449,0.10479984329234181,0.1385804819077512,0.035981117159027215
5567d551,6889,4024,2,573,0.1,6889,0.0,0.00014515894904920887,0.00014515894904920887,0.03320257376026012,0.033202573760260146,41.0,0.2348611055942354,0.09339029447109368,0.1385804819077512,0.03986449931040811,6889,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,6889,0.0,0.0018870663376397154,0.0018870663376397154,0.03320257376026012,0.033202573760260146,41.0,,,,,6889,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.09778443455663628,0.09339029447109368,0.12151368187260163,0.036106368879038196
55efee7f,4801,2654,2,573,0.10999999999788998,4801,0.0,0.0,0.0,0.03322256189802434,0.03325810544722148,41.0,0.31960936009673313,0.10170376960088305,0.31577307130889437,0.04091765093957867,4801,0.0,0.0,0.0,0.03322256189802434,0.03325810544722148,41.0,,,,,4801,0.0,0.0014580295771714226,0.0014580295771714226,0.03322256189802434,0.03325810544722148,41.0,,,,,4801,0.0,0.0,0.0,0.03322256189802434,0.03325810544714064,41.0,0.11605423076819206,0.10170376959830726,0.16416353423123484,0.03501761359900196
5663b2b7,4972,719,2,573,0.1,4972,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.2747889288721198,0.08547404866255696,0.1932334484957732,0.040549158139035466,4972,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4972,0.0,0.0006033789219629927,0.0006033789219629927,0.033202573760260125,0.033202573760260146,41.0,,,,,4972,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.11750224411369227,0.08547404866238331,0.15800214569146848,0.03660138133057459
5693dde2,3488,0,0,573,0.1,3488,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.22753332637454485,0.1154374297208313,0.15302664551007053,0.038850139345667875,3488,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,,,,,3488,0.0,0.0014334862385321102,0.0014334862385321102,0.03320257376026013,0.03320257376026015,41.0,,,,,3488,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.11164164744562148,0.10692207568380399,0.1385804819077512,0.035717109312942766
56b00794,6065,1379,2,573,0.1,6065,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.2154710992122928,0.07806582436771739,0.11861624795430567,0.04016373682688997,6065,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,6065,0.0,0.0006595218466611707,0.0006595218466611707,0.03320257376026013,0.033202573760260146,41.0,,,,,6065,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.08957759164581656,0.07806582436759832,0.10479984329504516,0.03655987597277172
57796579,5890,898,1,573,0.1,5890,0.0,0.00016977928692699492,0.00016977928692699492,0.033202573760260125,0.033202573760260146,41.0,0.2545848019717899,0.09339029447352161,0.1733644433841373,0.04014116422613737,5890,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,5890,0.0,0.0006791171477079797,0.0006791171477079797,0.033202573760260125,0.033202573760260146,41.0,,,,,5890,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.10590124333317574,0.09339029447109368,0.13055730139094202,0.03627594060472263
577eec7c,4539,2348,2,573,0.1,4539,0.0,0.0006609385327164573,0.0006609385327164573,0.03320257376026013,0.03320257376026015,41.0,0.24751334208311515,0.09339029447337717,0.15302664551007053,0.04007802358001285,4539,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,,,,,4539,0.0,0.0024234412866270105,0.0024234412866270105,0.03320257376026013,0.03320257376026015,41.0,,,,,4539,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.1053549414980089,0.09339029447109269,0.1347340245501754,0.03616907832366815
57f05c51,4771,2997,3,573,0.1,4771,0.0,0.0,0.0,0.03320257376026013,0.041494183887932044,41.0,0.35688124321153325,0.08446344624621543,0.6380934576709582,0.042776006358071154,4771,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4771,0.0,0.0031439949696080486,0.0031439949696080486,0.03320257376026013,0.033202573760260146,41.0,,,,,4771,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1365229850323124,0.08333162176026289,0.13055730139466698,0.03845357172983456
58850d2c,4995,0,0,573,0.1,4995,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.17572805240595424,0.07736674910098375,0.09339029447109368,0.0394933290979984,4995,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4995,0.0,0.009209209209209208,0.009209209209209208,0.03320257376026013,0.033202573760260146,41.0,,,,,4995,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.10336822656319763,0.074501708092126,0.08547404866238331,0.0373630470541454
58fa8486,4475,0,0,573,0.1,4475,0.0,0.000223463687150838,0.000223463687150838,0.03320257376026013,0.033202573760260146,41.0,0.18933843185756707,0.08547404866073505,0.10692207568380399,0.03909461297777486,4475,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4475,0.0,0.0031284916201117317,0.0031284916201117317,0.03320257376026013,0.033202573760260146,41.0,,,,,4475,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.0957596252315671,0.08446344624640982,0.10479984329504503,0.03641664173724936
591cc951,4609,1301,1,573,0.1,4609,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.2698339282570837,0.10479984329504503,0.1941958546820917,0.03993385835117878,4609,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4609,0.0,0.0008678672163159037,0.0008678672163159037,0.033202573760260125,0.033202573760260146,41.0,,,,,4609,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.11293279118509991,0.1047998432919352,0.14768831657557394,0.03593747522408288
593876b6,4842,3057,1,573,0.1,4842,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.19994868913720545,0.09339029447109269,0.11861624795375278,0.03925653035458835,4842,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,4842,0.0,0.003304419661296985,0.003304419661296985,0.03320257376026012,0.033202573760260146,41.0,,,,,4842,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.10724152298697322,0.09171833262884009,0.10692207568101458,0.036587177688387526
59f8b2e8,3747,0,0,573,0.1,3747,0.0,0.0002668801708033093,0.0002668801708033093,0.03320257376026013,0.033202573760260146,41.0,0.21090425683367156,0.09339029447352161,0.1476883165755738,0.03885764621740992,3747,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,3747,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,3747,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.11259030254722154,0.09339029447352161,0.12151368187260163,0.03630825171337986
5a1a8fd8,5260,0,0,573,0.1,5260,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.23493748327667033,0.08333162176026289,0.10692207568101458,0.04080382924257153,5260,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5260,0.0,0.0011406844106463879,0.0011406844106463879,0.03320257376026013,0.033202573760260146,41.0,,,,,5260,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09142959432901972,0.08333162175851969,0.10479984329193508,0.03657477826300997
5a5269a9,6513,566,1,573,0.1,6513,0.0,0.0007676953784738216,0.0007676953784738216,0.033202573760260125,0.03320257376026015,41.0,0.2511711647169596,0.10692207568380399,0.1733644433841373,0.0396610878075321,6513,0.0,0.0,0.0,0.033202573760260125,0.03320257376026015,41.0,,,,,6513,0.0,0.0032243205895900505,0.0032243205895900505,0.033202573760260125,0.03320257376026015,41.0,,,,,6513,0.0,0.0,0.0,0.033202573760260125,0.03320257376026015,41.0,0.1107056203715976,0.10479984329504516,0.1476883165755738,0.03590018491032851
5a5d1982,3894,0,0,573,0.1,3894,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.18002566861338357,0.08547404866238331,0.12151368187260163,0.03845896768938388,3894,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,3894,0.0,0.0007704160246533128,0.0007704160246533128,0.03320257376026013,0.033202573760260146,41.0,,,,,3894,0.0,0.0,0.0,0.03320257376026013,0.03320257376026013,41.0,0.10169048318822489,0.08547404866238331,0.11861624795758466,0.03634473967960172
